exchange,instrument_type,symbol,name,isin,security_id,series,data_symbol,scan_status,signal,signal_date,entry,stop_loss,target,risk,reward,risk_reward,rsi,ema_5,ema_13,ema_26,macd,macd_signal,volume_ratio,scan_error
NSE,STOCK,NMDC,NMDC Limited,INE584A01023,,EQ,NMDC.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,47.177038950069935,85.27965404240872,85.54479688933228,85.4497014268539,0.1006683689269039,0.1906362049911328,0.7125449007081481,
NSE,STOCK,NIVABUPA,Niva Bupa Health Insurance Company Limited,INE995S01015,,EQ,NIVABUPA.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,35.161998728056744,81.34135843930783,82.27724524487888,83.31857967159908,-1.1483202460409103,-0.9459686594296572,0.75886113032356,
NSE,STOCK,NITINSPIN,Nitin Spinners Limited,INE229H01012,,EQ,NITINSPIN.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,66.69935927967882,629.1300109898941,612.1540203143584,593.3021368747234,20.821298930730904,16.708544789173246,0.4479692778232678,
NSE,STOCK,NRBBEARING,NRB Bearing Limited,INE349A01021,,EQ,NRBBEARING.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,46.47738941941702,459.0440048596014,464.3276203831205,458.5805349013827,5.7546084773752,10.476640432390006,0.3906593845493603,
NSE,STOCK,NORTHARC,Northern Arc Capital Limited,INE850M01015,,EQ,NORTHARC.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,55.84772412641707,300.79761822360535,295.89599081623993,293.55211845142765,2.7750079838846204,0.509572065991375,0.4244705930216655,
NSE,STOCK,NOCIL,NOCIL Limited,INE163A01018,,EQ,NOCIL.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,58.72446996990955,169.65722207311262,167.53310081788402,166.96208253420227,0.7156913963735008,-0.2799116495215066,1.3321190982318756,
NSE,STOCK,NUVOCO,Nuvoco Vistas Corporation Limited,INE118D01016,,EQ,NUVOCO.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,65.21887858261715,336.67734635490115,331.12171047126753,331.81488197350075,-0.572063867930467,-3.0512934889893724,4.1860624042873615,
NSE,STOCK,NTPC,NTPC Limited,INE733E01010,,EQ,NTPC.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,41.465283888085814,331.09378790474534,333.29184777108605,337.11552376660956,-4.145992016381683,-4.000903982222091,0.8181030760628754,
NSE,STOCK,NYKAA,FSN E-Commerce Ventures Limited,INE388Y01029,,EQ,NYKAA.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,50.528105280538924,335.71961731606496,335.2547375848348,332.20510725924686,3.226481391448374,3.7659002605508793,0.46461046497729225,
NSE,STOCK,NUVAMA,Nuvama Wealth Management Limited,INE531F01023,,EQ,NUVAMA.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,56.12776014064794,1812.566016179678,1785.9624123615763,1774.434749590054,13.781175749374825,0.9700225457075842,0.689780686917003,
NSE,STOCK,NTPCGREEN,NTPC Green Energy Limited,INE0ONG01011,,EQ,NTPCGREEN.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,38.201555659299714,89.270188198458,90.15123732470448,91.0559364866797,-0.9930518606798131,-0.7951537503144768,0.7330545851576854,
NSE,STOCK,OFSS,Oracle Financial Services Software Limited,INE881D01027,,EQ,OFSS.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,56.45081928443635,12117.955658042187,11999.597629915443,11806.653409534796,208.66278802601482,201.1434012626843,0.7689047966658638,
NSE,STOCK,OAL,Oriental Aromatics Limited,INE959C01023,,EQ,OAL.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,73.41111444414348,463.9590290523125,424.3696622135439,397.8548920000924,29.91689148338594,16.41719912804166,1.2671022481173906,
NSE,STOCK,OLECTRA,Olectra Greentech Limited,INE260D01016,,EQ,OLECTRA.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,32.20228269242021,1250.266432333959,1281.0508457909104,1308.8696966877956,-30.806474714027445,-22.905724248613115,0.5992901589480625,
NSE,STOCK,OIL,Oil India Limited,INE274J01014,,EQ,OIL.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,60.944001415826826,488.2286746579942,481.5087051466996,472.5429264871355,9.755774149497256,8.967506749650411,0.43241606767383317,
NSE,STOCK,OBEROIRLTY,Oberoi Realty Limited,INE093I01010,,EQ,OBEROIRLTY.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,58.48527333714335,1881.7405324786382,1872.2877723135562,1858.6109224096715,14.817975612827695,14.155294810467566,2.166020394860657,
NSE,STOCK,ONIXSOLAR,Onix Solar Energy Limited,INE173M01012,,EQ,ONIXSOLAR.NS,INSUFFICIENT_DATA,,,,,,,,,,,,,,,,INSUFFICIENT_DATA_ROWS_13
NSE,STOCK,OMPOWER,Om Power Transmission Limited,INE25E901019,,EQ,OMPOWER.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,57.87085518867189,172.7733435744576,170.95440365028907,170.18320798079205,0.9264875644922768,0.07112259337821392,0.6563706563706564,
NSE,STOCK,ONEPOINT,One Point One Solutions Limited,INE840Y01029,,EQ,ONEPOINT.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,55.652706369220745,55.55209892256627,55.71828915369481,56.113982827574205,-0.4400398170577091,-0.3687393112217302,2.6469090381308793,
NSE,STOCK,OMNI,Omnitech Engineering Limited,INE0UH301010,,EQ,OMNI.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,39.01585475151283,540.0068029649672,558.6278445232056,567.2110642654949,-10.122266633443246,-2.268633899400216,0.4340040660993209,
NSE,STOCK,OMAXE,Omaxe Limited,INE800H01010,,EQ,OMAXE.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,74.092100421054,129.3454841343415,118.82886182527585,108.68750496655342,11.249204838934347,8.402977826864722,0.616017381922749,
NSE,STOCK,ONESOURCE,Onesource Specialty Pharma Limited,INE013P01021,,EQ,ONESOURCE.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,52.70487379669022,1545.2726246516816,1540.714262631207,1559.6506639798029,-19.767288939920718,-27.24156862397207,0.8532474256457458,
NSE,STOCK,ONGC,Oil & Natural Gas Corporation Limited,INE213A01029,,EQ,ONGC.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,42.56623468093976,235.19499706104514,235.5974027195542,237.4255452973179,-1.9429502239874523,-2.269221989350329,0.461354046515294,
NSE,STOCK,OPTIEMUS,Optiemus Infracom Limited,INE350C01017,,EQ,OPTIEMUS.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,47.907625822605844,572.2970920101384,572.7136078852504,571.1705095963051,1.5218652193588014,2.103002789432404,0.672126914591784,
NSE,STOCK,ORIENTCEM,Orient Cement Limited,INE876N01018,,EQ,ORIENTCEM.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,43.372692655003725,129.22405615849567,130.38051577718784,131.9590811086324,-1.726568371795139,-1.5524738105316027,0.5719269553099657,
NSE,STOCK,ORIRAIL,Oriental Rail Infrastructure Limited,INE457G01029,,EQ,ORIRAIL.NS,INSUFFICIENT_DATA,,,,,,,,,,,,,,,,INSUFFICIENT_DATA_ROWS_13
NSE,STOCK,ORKLAINDIA,Orkla India Limited,INE16NZ01023,,EQ,ORKLAINDIA.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,56.763359263667496,588.3404994471734,579.7364247820626,575.4414795081941,5.166470255001627,0.6294315316376211,0.39359976966622773,
NSE,STOCK,ORIENTELEC,Orient Electric Limited,INE142Z01019,,EQ,ORIENTELEC.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,45.087514337084635,179.26831150605918,181.06854177425413,181.1330868164923,-0.18159508061467022,0.9179300727465192,0.1797909033648482,
NSE,STOCK,ORIENTTECH,Orient Technologies Limited,INE0PPK01015,,EQ,ORIENTTECH.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,35.81550780842417,239.07229065241432,242.84223477343264,248.01777225475652,-5.666556694214279,-5.078394087015837,0.44384385553966765,
NSE,STOCK,ORICONENT,Oricon Enterprises Limited,INE730A01022,,EQ,ORICONENT.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,41.75825206305799,54.05883494283078,54.741462033971345,54.958536419494116,-0.24720123998041998,-0.03180952551081044,0.3187982037495721,
NSE,STOCK,OSWALPUMPS,Oswal Pumps Limited,INE0BYP01024,,EQ,OSWALPUMPS.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,27.363669014979124,285.7846967705964,294.3832994141612,309.9847499691201,-16.66160093627866,-17.805272389254363,0.9355139802723301,
NSE,STOCK,ORIENTHOT,Oriental Hotels Limited,INE750A01020,,EQ,ORIENTHOT.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,56.921970704965574,140.22407566625208,138.23078211489124,135.75035977930625,2.734925709534565,2.2460230675645914,0.07783352169568163,
NSE,STOCK,PAISALO,Paisalo Digital Limited,INE420C01059,,EQ,PAISALO.NS,SIGNAL,LONG,2026-09-04 00:00:00,74.0999984741211,72.24749851226807,77.80499839782715,1.8524999618530273,3.7049999237060547,2.0,67.74709749114366,70.21255842283176,69.22650753497147,69.09688890432955,0.15641422470417865,-0.15249346870364106,3.268435505136956,
NSE,STOCK,PANACEABIO,Panacea Biotec Limited,INE922B01023,,EQ,PANACEABIO.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,33.49839972135803,386.8088427234384,394.9770737333329,411.3831024066197,-17.4471980676729,-19.098030604429923,0.41804028168836876,
NSE,STOCK,PAKKA,PAKKA LIMITED,INE551D01018,,EQ,PAKKA.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,42.285172670774266,76.10172611032982,78.10741128462907,77.85537835536896,0.17980327635818583,1.289241641137287,0.7581445210201878,
NSE,STOCK,PAR,Par Drugs And Chemicals Limited,INE04LG01015,,BE,PAR.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,86.24764037213424,144.59423464359827,123.69768346067903,112.71691143978983,12.490980574712808,5.4767949108141245,4.291282200346684,
NSE,STOCK,PARACABLES,Paramount Communications Limited,INE074B01023,,EQ,PARACABLES.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,54.18260696964537,64.28693433941626,63.72268603068523,64.1064813449818,-0.3841593612697025,-0.7400597303959204,2.0877107060979716,
NSE,STOCK,PANAMAPET,Panama Petrochem Limited,INE305C01029,,EQ,PANAMAPET.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,53.029970829950976,482.71441800490675,481.89081455188784,477.1996402328916,4.741685449296426,6.9951835203590615,0.15366735558569958,
NSE,STOCK,PACEDIGITK,Pace Digitek Limited,INE0S3G01027,,EQ,PACEDIGITK.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,32.2102366638762,168.5090490439131,173.48818284832998,179.57990374334685,-6.648857977287122,-5.915192979150218,0.8336762290585197,
NSE,STOCK,PARADEEP,Paradeep Phosphates Limited,INE088F01024,,EQ,PARADEEP.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,56.1671581178347,156.80986571818266,155.78559217966279,152.48539691479908,3.5430685485201536,3.833649977721796,0.614949534315853,
NSE,STOCK,PARAS,Paras Defence and Space Technologies Limited,INE045601023,,EQ,PARAS.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,53.80315101958833,1419.1012436852325,1422.5942965731763,1385.1271111496244,39.281540460492124,52.41925073577939,0.484445080103756,
NSE,STOCK,PARAGMILK,Parag Milk Foods Limited,INE883N01014,,EQ,PARAGMILK.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,60.538757596100055,251.13047829367926,242.96772941353396,235.33655554205217,8.570716094344505,5.722748104425023,0.4696714392364389,
NSE,STOCK,PARKHOTELS,Apeejay Surrendra Park Hotels Limited,INE988S01028,,EQ,PARKHOTELS.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,35.62032477853563,112.86257261844318,114.21711188667264,116.39852666280754,-2.3745567882687624,-2.259469499150904,1.060807095392208,
NSE,STOCK,PARKHOSPS,Park Medi World Limited,INE119201023,,EQ,PARKHOSPS.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,53.53592201624225,283.5922687006662,283.1068030862224,282.90052516877057,0.2610092622658726,-0.08471497360771585,2.5053289132706764,
NSE,STOCK,PAYTM,One 97 Communications Limited,INE982J01020,,EQ,PAYTM.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,60.742417776672205,1650.4511855873438,1635.779986161846,1573.1826900789124,66.26333447704587,78.9983493783137,1.065312560345465,
NSE,STOCK,PATANJALI,Patanjali Foods Limited,INE619A01035,,EQ,PATANJALI.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,32.3999390607397,344.3086674324818,347.1390338664798,352.1683988198013,-5.343363275124375,-5.715389026169682,0.5833282593923315,
NSE,STOCK,PATELRMART,Patel Retail Limited,INE0R8B01010,,EQ,PATELRMART.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,45.08722801912568,223.02032456608234,226.03890368548937,225.58983868231277,0.3439817759815753,1.9132116045566705,0.45386881181411115,
NSE,STOCK,PCBL,PCBL Chemical Limited,INE602A01031,,EQ,PCBL.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,47.652889676550394,316.8989884685513,318.75617668130303,319.62524627737827,-1.0294013113969527,-0.23807326736359755,0.6388597555982071,
NSE,STOCK,PDMJEPAPER,Pudumjee Paper Products Limited,INE865T01018,,EQ,PDMJEPAPER.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,56.59077472981082,92.77300967995188,91.73124359683243,91.16002504087066,0.6297109602556645,0.34014515667954714,1.759775756247571,
NSE,STOCK,PDSL,PDS Limited,INE111Q01021,,EQ,PDSL.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,42.79970600962597,358.550193331976,362.97168518253227,363.24014231993556,-0.5182489542639246,1.7533811985267993,2.57523493252314,
NSE,STOCK,PETRONET,Petronet LNG Limited,INE347G01014,,EQ,PETRONET.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,51.41754722310693,290.2226553668047,289.9160257066628,287.17850970270104,2.927884760785787,3.393148258213163,0.6801458700108517,
NSE,STOCK,PERSISTENT,Persistent Systems Limited,INE262H01021,,EQ,PERSISTENT.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,53.91929842830118,5674.695639518516,5651.631609680298,5560.993800024645,96.01529819061307,112.45503822090684,0.6405407605827325,
NSE,STOCK,PENIND,Pennar Industries Limited,INE932A01024,,EQ,PENIND.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,57.94966257443009,165.0561341387671,162.6072508281737,162.20090126216198,0.5599348528990333,-0.7004131191301011,0.5109224398461374,
NSE,STOCK,PFC,Power Finance Corporation Limited,INE134E01011,,EQ,PFC.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,37.11172411459851,350.2454070470517,357.67985261057663,371.5972056409556,-15.086235838630728,-14.89308081802013,1.8393946990711287,
NSE,STOCK,PHOENIXLTD,The Phoenix Mills Limited,INE211B01039,,EQ,PHOENIXLTD.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,55.68329294544596,1926.9114699886181,1922.8103437895682,1931.3262670195174,-8.843549615779239,-13.139683480893753,1.389184308449108,
NSE,STOCK,PFOCUS,Prime Focus Limited,INE367G01038,,EQ,PFOCUS.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,60.57191988385527,294.9213034993977,291.95799912307456,287.5792791916283,4.662672331211866,4.886860386890403,1.9936075456508355,
NSE,STOCK,PGEL,PG Electroplast Limited,INE457L01029,,EQ,PGEL.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,32.11658792347173,569.1870878265698,583.3484534452615,589.4224196086885,-7.235902638143671,-1.0383966334242332,0.5720055897989228,
NSE,STOCK,PIDILITIND,Pidilite Industries Limited,INE318A01026,,EQ,PIDILITIND.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,48.37062095036473,1645.3128285720031,1651.5851267787402,1646.3891786227055,4.914530678149731,10.987089910570853,0.7020564145557633,
NSE,STOCK,PICCADIL,Piccadily Agro Industries Limited,INE546C01010,,EQ,PICCADIL.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,33.93363899310589,633.2322464550131,658.4087156043363,676.8761127018162,-21.02994690190269,-11.748216783578721,0.4660521956990744,
NSE,STOCK,PIIND,PI Industries Limited,INE603J01030,,EQ,PIIND.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,35.95431722992967,2414.9215612422768,2461.481962271995,2526.128777118508,-70.8039655839898,-63.27993702364015,0.4684229873789977,
NSE,STOCK,PNBHOUSING,PNB Housing Finance Limited,INE572E01012,,EQ,PNBHOUSING.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,51.638957220682606,1151.4567652488663,1155.3295141594967,1142.1388886012865,13.632725785668981,19.894698871841676,0.4933643777486399,
NSE,STOCK,PINELABS,Pine Labs Limited,INE15B701018,,EQ,PINELABS.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,56.44254188407635,162.59865497188218,162.07857026983416,160.00802797616018,2.1948324819882714,2.625896967126382,2.330457706555107,
NSE,STOCK,PITTIENG,Pitti Engineering Limited,INE450D01021,,EQ,PITTIENG.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,63.40870023160084,1099.5167415039202,1084.077463058305,1050.3543647191984,36.525010640832306,37.141815354599295,0.37406939552987484,
NSE,STOCK,PLAZACABLE,Plaza Wires Limited,INE0INJ01017,,EQ,PLAZACABLE.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,71.05736901055533,59.961003216858344,56.376464263736096,53.14291229806221,3.5807910430852203,2.6758675522110913,1.0625612200615817,
NSE,STOCK,PIRAMALFIN,Piramal Finance Limited,INE202B01038,,EQ,PIRAMALFIN.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,58.24173280279232,2225.720329712958,2200.7658772593168,2166.3798131499184,37.99091760791043,31.602977902470062,0.27530045156555616,
NSE,STOCK,PNB,Punjab National Bank,INE160A01022,,EQ,PNB.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,58.32945692129752,116.3455872344788,116.03804269957519,115.03501467101584,1.046743343208476,1.3264024684442346,0.8162348573026769,
NSE,STOCK,PNBGILTS,PNB Gilts Limited,INE859A01011,,EQ,PNBGILTS.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,42.70774074399455,78.0823248432011,78.71486019159644,80.29071637894393,-1.68187407571601,-1.8495792444251,0.949896554464857,
NSE,STOCK,PNGJL,P N Gadgil Jewellers Limited,INE953R01016,,EQ,PNGJL.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,50.892049666002286,597.5234037376208,601.0710911953764,607.1122740934807,-6.80176524555236,-5.402153959279494,0.9104006729917747,
NSE,STOCK,PNCINFRA,PNC Infratech Limited,INE195J01029,,EQ,PNCINFRA.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,23.83043766971322,187.3065188637812,197.72602373648988,208.85095895412616,-12.286603546921214,-9.863767312793662,0.8075148438385572,
NSE,STOCK,POLICYBZR,PB Fintech Limited,INE417T01026,,EQ,POLICYBZR.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,68.08160024096708,1849.1857476507219,1811.7131374999708,1756.777372260628,59.83291511411744,55.86134274999186,0.677573083322649,
NSE,STOCK,POCL,Pondy Oxides & Chemicals Limited,INE063E01061,,EQ,POCL.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,34.77426517800811,483.4914077050381,492.64050596803844,501.5311789122757,-9.687942287612998,-8.251670261450839,0.8140524981885086,
NSE,STOCK,PNGSREVA,PNGS Reva Diamond Jewellery Limited,INE1RDG01013,,EQ,PNGSREVA.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,49.20107600648817,524.682958766899,533.5456448926956,520.3472427984191,13.174295661659585,23.45958382862592,0.14644492459858544,
NSE,STOCK,POLYMED,Poly Medicure Limited,INE205C01021,,EQ,POLYMED.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,54.990716869798646,1761.3800560310497,1752.753351318926,1739.1504167764404,14.239756186870864,16.517695165614462,0.5515874731047224,
NSE,STOCK,POLYCAB,Polycab India Limited,INE455K01017,,EQ,POLYCAB.NS,SIGNAL,SHORT,2026-09-04 00:00:00,8300.0,8507.5,7885.0,207.5,415.0,2.0,30.803084556066068,8724.78428698821,8933.986296377423,9046.996014978402,-127.47033686502255,-62.95137291238059,4.301153934768512,
NSE,STOCK,POLYPLEX,Polyplex Corporation Limited,INE633B01018,,EQ,POLYPLEX.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,60.42175779868444,1190.0306184908038,1180.430074251949,1160.0373234054712,21.56169832250248,24.564514468022118,0.33797782974523066,
NSE,STOCK,POWERICA,Powerica Limited,INE921L01032,,EQ,POWERICA.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,43.43457543884252,511.5106828296276,521.2934907325293,531.0806356553405,-10.803740047615406,-8.411918726010583,0.8069632231122914,
NSE,STOCK,PONNIERODE,Ponni Sugars (Erode) Limited,INE838E01017,,EQ,PONNIERODE.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,61.0403341666264,395.63092150178466,387.7355607569346,370.61492324913905,18.51719142247248,19.012447696319946,0.2302528788574554,
NSE,STOCK,POONAWALLA,Poonawalla Fincorp Limited,INE511C01022,,EQ,POONAWALLA.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,46.309196581105574,466.88898739451247,472.75615545710286,474.32879268826764,-2.1128347659993096,1.4326425782399257,0.6906419654677565,
NSE,STOCK,POWERINDIA,Hitachi Energy India Limited,INE07Y701011,,EQ,POWERINDIA.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,39.17295685996344,32300.069158878763,32994.969125032934,33259.801331194016,-314.3190518299525,-12.966486769261394,0.6823909156295349,
NSE,STOCK,PPLPHARMA,Piramal Pharma Limited,INE0DK501011,,EQ,PPLPHARMA.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,59.81263572961224,214.14124264701059,212.7031592828561,207.7331222088965,5.241186952378456,6.263814442310923,0.6527929362950204,
NSE,STOCK,POWERGRID,Power Grid Corporation of India Limited,INE752E01010,,EQ,POWERGRID.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,41.725048821312065,265.8267363048039,266.9635003183896,270.20294344959837,-3.4520976239160177,-3.9052865692005554,0.9672086565876578,
NSE,STOCK,PRAJIND,Praj Industries Limited,INE074A01025,,EQ,PRAJIND.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,47.77381354703458,339.57937612546607,340.905746371076,338.87919462313357,2.1675001946978227,3.0093214795369594,0.35238701274167167,
NSE,STOCK,PRABHA,Prabha Energy Limited,INE0I0M01023,,EQ,PRABHA.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,81.01398101119204,219.74470147527546,207.86141369412712,192.5098604197516,16.794768001286513,15.020383595062002,8.920406262863974,
NSE,STOCK,PRECWIRE,Precision Wires India Limited,INE372C01037,,EQ,PRECWIRE.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,57.57950760973102,479.7740737169123,464.83841349837513,445.30008744186784,21.42439087106294,18.6435604177467,0.5660817459659074,
NSE,STOCK,PREMEXPLN,Premier Explosives Limited,INE863B01029,,EQ,PREMEXPLN.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,49.3613112284519,666.0175410114078,664.9759138352971,666.8906537262992,-1.828378102426882,-3.5600381937566814,0.46577592805472345,
NSE,STOCK,PRECAM,Precision Camshafts Limited,INE484I01029,,EQ,PRECAM.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,18.311703984006215,123.942663525592,127.65704602940937,132.04792910194953,-4.8124131603165665,-4.1231511521289,1.5240704074137377,
NSE,STOCK,PREMIERENE,Premier Energies Limited,INE0BS701011,,EQ,PREMIERENE.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,45.364833157192464,1011.1844696672604,1017.9444823539017,1025.5478454094095,-8.281496079781505,-7.272364472908317,0.4999066612594569,
NSE,STOCK,PRAKASH,Prakash Industries Limited,INE603A01013,,EQ,PRAKASH.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,41.67084369310157,125.62408779186418,127.20451233215981,127.98487098912376,-0.8725395798982873,-0.38427340264946297,0.6498321011518222,
NSE,STOCK,PREMIERPOL,Premier Polyfilm Limited,INE309M01020,,EQ,PREMIERPOL.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,65.23546575470897,91.253364389155,88.73185363264389,83.93064336863341,5.200485498310783,5.159494431479738,0.3069298677391473,
NSE,STOCK,PRICOLLTD,Pricol Limited,INE726V01018,,EQ,PRICOLLTD.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,54.3664607305674,778.2715730827357,778.8601507321969,757.0227663698716,22.712049232905315,30.811932724133317,0.4089358600709873,
NSE,STOCK,PRESTIGE,Prestige Estates Projects Limited,INE811K01011,,EQ,PRESTIGE.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,47.211861745057895,1596.683356909752,1601.9843530447192,1605.0236243513386,-3.496787341072377,-1.7608947000078292,1.1201884894270926,
NSE,STOCK,PRIORITY,Priority Jewels Limited,INE15EH01014,,BE,PRIORITY.NS,INSUFFICIENT_DATA,,,,,,,,,,,,,,,,INSUFFICIENT_DATA_ROWS_1
NSE,STOCK,PRINCEPIPE,Prince Pipes And Fittings Limited,INE689W01016,,EQ,PRINCEPIPE.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,49.99317097993445,287.5289351547301,287.1811039224621,283.25449876325865,4.207670806293038,4.879902893999929,0.6636910683956948,
NSE,STOCK,PURVA,Puravankara Limited,INE323I01011,,EQ,PURVA.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,44.03439336959337,212.23016986013684,214.32761980016932,215.31830744747927,-1.1363883268215034,-0.36963475504249876,0.07305012128058207,
NSE,STOCK,PROTEAN,Protean eGov Technologies Limited,INE004A01022,,EQ,PROTEAN.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,26.046315182732016,506.54901693997056,528.0107956429516,547.4140649149593,-21.460584102963935,-16.124223300539246,1.875394488075345,
NSE,STOCK,PRSMJOHNSN,Prism Johnson Limited,INE010A01011,,EQ,PRSMJOHNSN.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,54.56861693071368,111.16821187096606,110.22105540599163,109.95458226675106,0.3531774428385859,-0.20374415956145003,0.06136889352208579,
NSE,STOCK,PROSTARM,Prostarm Info Systems Limited,INE0BX301013,,EQ,PROSTARM.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,50.38876213202217,133.00289482471612,134.13261310903653,134.4712857805938,-0.43190028417114945,0.21445360885051618,1.3699814712725116,
NSE,STOCK,PTC,PTC India Limited,INE877F01012,,EQ,PTC.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,40.55515476071005,155.66840435462012,157.84052628546235,162.4059509879444,-4.943197555448847,-5.0044202354347025,0.4297743505047524,
NSE,STOCK,PWL,Physicswallah Limited,INE0LP301011,,EQ,PWL.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,55.55820536719913,121.12837756011575,121.00658956139662,122.54175729014237,-1.6349078997456132,-1.9924166733184903,3.2977364956067765,
NSE,STOCK,PVP,PVP Ventures Limited,INE362A01016,,EQ,PVP.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,79.53388862232543,64.75195340472507,57.717061751337255,49.31598117632364,9.258283159854336,7.668866735501734,1.3797913673841367,
NSE,STOCK,PVRINOX,PVR INOX Limited,INE191H01014,,EQ,PVRINOX.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,65.3824793291127,1228.7426372972664,1216.56465622668,1184.1840876126982,34.43002202050934,39.06234067833333,1.2106610889283085,
