variant,symbol,exchange,signal_date,entry_date,exit_date,direction,entry_price,stop_loss,target,exit_price,exit_reason,holding_days,gross_pnl_pct,net_pnl_pct,regime,rsi,data_symbol
LONG_RSI_ZONE,WELSPUNLIV,BSE,2025-05-13,2025-05-14,2025-05-22,LONG,145.1999969482422,141.56999702453612,152.4599967956543,152.4599967956543,TARGET,7,4.9999999999999964,4.849999999999996,NEUTRAL,61.057281658111215,WELSPUNLIV.BO
LONG_RSI_ZONE,WELSPUNLIV,BSE,2025-10-15,2025-10-16,2025-10-17,LONG,126.8000030517578,123.63000297546385,133.1400032043457,123.63000297546385,STOP_LOSS,2,-2.5,-2.65,BULL,60.655751205339996,WELSPUNLIV.BO
SHORT_RSI_ZONE,WELSPUNLIV,BSE,2025-04-09,2025-04-11,2025-04-11,SHORT,117.4000015258789,120.33500156402587,111.53000144958496,120.33500156402587,STOP_LOSS,1,-2.499999999999995,-2.649999999999995,NEUTRAL,35.51215582885699,WELSPUNLIV.BO
SHORT_RSI_ZONE,WELSPUNLIV,BSE,2025-05-09,2025-05-12,2025-05-12,LONG,152.64999389648438,148.83374404907227,160.2824935913086,148.83374404907227,STOP_LOSS,1,-2.5,-2.65,NEUTRAL,65.59042515133038,WELSPUNLIV.BO
SHORT_RSI_ZONE,WELSPUNLIV,BSE,2025-10-15,2025-10-16,2025-10-17,LONG,126.8000030517578,123.63000297546385,133.1400032043457,123.63000297546385,STOP_LOSS,2,-2.5,-2.65,BULL,60.655751205339996,WELSPUNLIV.BO
BOTH_RSI_ZONE,WELSPUNLIV,BSE,2025-04-09,2025-04-11,2025-04-11,SHORT,117.4000015258789,120.33500156402587,111.53000144958496,120.33500156402587,STOP_LOSS,1,-2.499999999999995,-2.649999999999995,NEUTRAL,35.51215582885699,WELSPUNLIV.BO
BOTH_RSI_ZONE,WELSPUNLIV,BSE,2025-05-13,2025-05-14,2025-05-22,LONG,145.1999969482422,141.56999702453612,152.4599967956543,152.4599967956543,TARGET,7,4.9999999999999964,4.849999999999996,NEUTRAL,61.057281658111215,WELSPUNLIV.BO
BOTH_RSI_ZONE,WELSPUNLIV,BSE,2025-10-15,2025-10-16,2025-10-17,LONG,126.8000030517578,123.63000297546385,133.1400032043457,123.63000297546385,STOP_LOSS,2,-2.5,-2.65,BULL,60.655751205339996,WELSPUNLIV.BO
LONG_RSI_ZONE_NO_NEUTRAL,WELSPUNLIV,BSE,2025-10-15,2025-10-16,2025-10-17,LONG,126.8000030517578,123.63000297546385,133.1400032043457,123.63000297546385,STOP_LOSS,2,-2.5,-2.65,BULL,60.655751205339996,WELSPUNLIV.BO
CURRENT,IFCI,NSE,2025-05-06,2025-05-07,2025-05-07,SHORT,39.650001525878906,40.64125156402588,37.66750144958496,40.64125156402588,STOP_LOSS,1,-2.5,-2.65,NEUTRAL,39.57406387920836,IFCI.NS
CURRENT,IFCI,NSE,2025-05-16,2025-05-19,2025-05-20,LONG,52.25,50.94375,54.862500000000004,50.94375,STOP_LOSS,2,-2.4999999999999973,-2.6499999999999972,NEUTRAL,71.2665959848182,IFCI.NS
CURRENT,IFCI,NSE,2025-10-08,2025-10-09,2025-10-09,LONG,59.0,57.525,61.95,57.525,STOP_LOSS,1,-2.5000000000000027,-2.6500000000000026,BULL,60.093892165659156,IFCI.NS
CURRENT,IFCI,NSE,2026-01-12,2026-01-13,2026-01-14,LONG,57.43000030517578,55.99425029754639,60.30150032043457,55.99425029754639,STOP_LOSS,2,-2.5,-2.65,BULL,63.309728612038704,IFCI.NS
LONG_RSI_ZONE,IFCI,NSE,2025-05-06,2025-05-07,2025-05-07,SHORT,39.650001525878906,40.64125156402588,37.66750144958496,40.64125156402588,STOP_LOSS,1,-2.5,-2.65,NEUTRAL,39.57406387920836,IFCI.NS
LONG_RSI_ZONE,IFCI,NSE,2025-05-20,2025-05-21,2025-05-23,LONG,49.52000045776367,48.28200044631958,51.99600048065186,51.99600048065186,TARGET,3,5.000000000000006,4.850000000000006,NEUTRAL,63.048690694640484,IFCI.NS
LONG_RSI_ZONE,IFCI,NSE,2025-10-08,2025-10-09,2025-10-09,LONG,59.0,57.525,61.95,57.525,STOP_LOSS,1,-2.5000000000000027,-2.6500000000000026,BULL,60.093892165659156,IFCI.NS
LONG_RSI_ZONE,IFCI,NSE,2026-01-12,2026-01-13,2026-01-14,LONG,57.43000030517578,55.99425029754639,60.30150032043457,55.99425029754639,STOP_LOSS,2,-2.5,-2.65,BULL,63.309728612038704,IFCI.NS
SHORT_RSI_ZONE,IFCI,NSE,2025-05-06,2025-05-07,2025-05-07,SHORT,39.650001525878906,40.64125156402588,37.66750144958496,40.64125156402588,STOP_LOSS,1,-2.5,-2.65,NEUTRAL,39.57406387920836,IFCI.NS
SHORT_RSI_ZONE,IFCI,NSE,2025-05-16,2025-05-19,2025-05-20,LONG,52.25,50.94375,54.862500000000004,50.94375,STOP_LOSS,2,-2.4999999999999973,-2.6499999999999972,NEUTRAL,71.2665959848182,IFCI.NS
SHORT_RSI_ZONE,IFCI,NSE,2025-10-08,2025-10-09,2025-10-09,LONG,59.0,57.525,61.95,57.525,STOP_LOSS,1,-2.5000000000000027,-2.6500000000000026,BULL,60.093892165659156,IFCI.NS
SHORT_RSI_ZONE,IFCI,NSE,2026-01-12,2026-01-13,2026-01-14,LONG,57.43000030517578,55.99425029754639,60.30150032043457,55.99425029754639,STOP_LOSS,2,-2.5,-2.65,BULL,63.309728612038704,IFCI.NS
BOTH_RSI_ZONE,IFCI,NSE,2025-05-06,2025-05-07,2025-05-07,SHORT,39.650001525878906,40.64125156402588,37.66750144958496,40.64125156402588,STOP_LOSS,1,-2.5,-2.65,NEUTRAL,39.57406387920836,IFCI.NS
BOTH_RSI_ZONE,IFCI,NSE,2025-05-20,2025-05-21,2025-05-23,LONG,49.52000045776367,48.28200044631958,51.99600048065186,51.99600048065186,TARGET,3,5.000000000000006,4.850000000000006,NEUTRAL,63.048690694640484,IFCI.NS
BOTH_RSI_ZONE,IFCI,NSE,2025-10-08,2025-10-09,2025-10-09,LONG,59.0,57.525,61.95,57.525,STOP_LOSS,1,-2.5000000000000027,-2.6500000000000026,BULL,60.093892165659156,IFCI.NS
BOTH_RSI_ZONE,IFCI,NSE,2026-01-12,2026-01-13,2026-01-14,LONG,57.43000030517578,55.99425029754639,60.30150032043457,55.99425029754639,STOP_LOSS,2,-2.5,-2.65,BULL,63.309728612038704,IFCI.NS
LONG_RSI_ZONE_NO_NEUTRAL,IFCI,NSE,2025-10-08,2025-10-09,2025-10-09,LONG,59.0,57.525,61.95,57.525,STOP_LOSS,1,-2.5000000000000027,-2.6500000000000026,BULL,60.093892165659156,IFCI.NS
LONG_RSI_ZONE_NO_NEUTRAL,IFCI,NSE,2026-01-12,2026-01-13,2026-01-14,LONG,57.43000030517578,55.99425029754639,60.30150032043457,55.99425029754639,STOP_LOSS,2,-2.5,-2.65,BULL,63.309728612038704,IFCI.NS
CURRENT,GROWW,NSE,2026-03-30,2026-04-01,2026-04-01,SHORT,158.0,161.95,150.1,161.95,STOP_LOSS,1,-2.499999999999993,-2.649999999999993,BEAR,37.584035804451226,GROWW.NS
CURRENT,GROWW,NSE,2026-04-08,2026-04-09,2026-04-10,LONG,182.0,177.45,191.1,191.1,TARGET,2,4.9999999999999964,4.849999999999996,BEAR,65.54849498692062,GROWW.NS
CURRENT,GROWW,NSE,2026-07-15,2026-07-16,2026-07-16,LONG,219.69000244140625,214.1977523803711,230.67450256347658,214.1977523803711,STOP_LOSS,1,-2.4999999999999973,-2.6499999999999972,NEUTRAL,64.32314633889939,GROWW.NS
LONG_RSI_ZONE,GROWW,NSE,2026-03-30,2026-04-01,2026-04-01,SHORT,158.0,161.95,150.1,161.95,STOP_LOSS,1,-2.499999999999993,-2.649999999999993,BEAR,37.584035804451226,GROWW.NS
LONG_RSI_ZONE,GROWW,NSE,2026-07-15,2026-07-16,2026-07-16,LONG,219.69000244140625,214.1977523803711,230.67450256347658,214.1977523803711,STOP_LOSS,1,-2.4999999999999973,-2.6499999999999972,NEUTRAL,64.32314633889939,GROWW.NS
SHORT_RSI_ZONE,GROWW,NSE,2026-03-30,2026-04-01,2026-04-01,SHORT,158.0,161.95,150.1,161.95,STOP_LOSS,1,-2.499999999999993,-2.649999999999993,BEAR,37.584035804451226,GROWW.NS
SHORT_RSI_ZONE,GROWW,NSE,2026-04-08,2026-04-09,2026-04-10,LONG,182.0,177.45,191.1,191.1,TARGET,2,4.9999999999999964,4.849999999999996,BEAR,65.54849498692062,GROWW.NS
SHORT_RSI_ZONE,GROWW,NSE,2026-07-15,2026-07-16,2026-07-16,LONG,219.69000244140625,214.1977523803711,230.67450256347658,214.1977523803711,STOP_LOSS,1,-2.4999999999999973,-2.6499999999999972,NEUTRAL,64.32314633889939,GROWW.NS
BOTH_RSI_ZONE,GROWW,NSE,2026-03-30,2026-04-01,2026-04-01,SHORT,158.0,161.95,150.1,161.95,STOP_LOSS,1,-2.499999999999993,-2.649999999999993,BEAR,37.584035804451226,GROWW.NS
BOTH_RSI_ZONE,GROWW,NSE,2026-07-15,2026-07-16,2026-07-16,LONG,219.69000244140625,214.1977523803711,230.67450256347658,214.1977523803711,STOP_LOSS,1,-2.4999999999999973,-2.6499999999999972,NEUTRAL,64.32314633889939,GROWW.NS
LONG_RSI_ZONE_NO_NEUTRAL,GROWW,NSE,2026-03-30,2026-04-01,2026-04-01,SHORT,158.0,161.95,150.1,161.95,STOP_LOSS,1,-2.499999999999993,-2.649999999999993,BEAR,37.584035804451226,GROWW.NS
LONG_RSI_ZONE_BEAR_ONLY,GROWW,NSE,2026-03-30,2026-04-01,2026-04-01,SHORT,158.0,161.95,150.1,161.95,STOP_LOSS,1,-2.499999999999993,-2.649999999999993,BEAR,37.584035804451226,GROWW.NS
CURRENT,ETERNAL,NSE,2025-03-28,2025-04-01,2025-04-02,SHORT,201.6999969482422,206.74249687194822,191.61499710083007,206.74249687194822,STOP_LOSS,2,-2.499999999999989,-2.649999999999989,NEUTRAL,38.854138581638125,ETERNAL.NS
CURRENT,ETERNAL,NSE,2025-06-05,2025-06-06,2025-06-13,LONG,256.5599975585937,250.14599761962884,269.3879974365234,250.14599761962884,STOP_LOSS,6,-2.500000000000003,-2.650000000000003,NEUTRAL,65.10969912280041,ETERNAL.NS
CURRENT,ETERNAL,NSE,2026-01-20,2026-01-21,2026-01-21,SHORT,269.25,275.98125,255.7875,275.98125,STOP_LOSS,1,-2.4999999999999956,-2.6499999999999955,BEAR,34.5322710684089,ETERNAL.NS
CURRENT,ETERNAL,NSE,2026-01-23,2026-01-27,2026-01-28,SHORT,258.04998779296875,264.50123748779293,245.1474884033203,264.50123748779293,STOP_LOSS,2,-2.499999999999987,-2.649999999999987,BEAR,33.91557426525796,ETERNAL.NS
CURRENT,ETERNAL,NSE,2026-02-24,2026-02-25,2026-03-02,SHORT,255.1999969482422,261.5799968719482,242.43999710083006,242.43999710083006,TARGET,4,5.000000000000009,4.8500000000000085,NEUTRAL,33.96298071394594,ETERNAL.NS
CURRENT,ETERNAL,NSE,2026-06-11,2026-06-12,2026-06-15,SHORT,239.0,244.97499999999997,227.04999999999998,244.97499999999997,STOP_LOSS,2,-2.499999999999986,-2.6499999999999857,BEAR,38.89592732765603,ETERNAL.NS
CURRENT,ETERNAL,NSE,2026-06-19,2026-06-22,2026-06-24,LONG,264.5,257.8875,277.725,257.8875,STOP_LOSS,3,-2.5000000000000044,-2.6500000000000044,BEAR,62.243134181509966,ETERNAL.NS
LONG_RSI_ZONE,ETERNAL,NSE,2025-03-28,2025-04-01,2025-04-02,SHORT,201.6999969482422,206.74249687194822,191.61499710083007,206.74249687194822,STOP_LOSS,2,-2.499999999999989,-2.649999999999989,NEUTRAL,38.854138581638125,ETERNAL.NS
LONG_RSI_ZONE,ETERNAL,NSE,2026-01-20,2026-01-21,2026-01-21,SHORT,269.25,275.98125,255.7875,275.98125,STOP_LOSS,1,-2.4999999999999956,-2.6499999999999955,BEAR,34.5322710684089,ETERNAL.NS
LONG_RSI_ZONE,ETERNAL,NSE,2026-01-23,2026-01-27,2026-01-28,SHORT,258.04998779296875,264.50123748779293,245.1474884033203,264.50123748779293,STOP_LOSS,2,-2.499999999999987,-2.649999999999987,BEAR,33.91557426525796,ETERNAL.NS
LONG_RSI_ZONE,ETERNAL,NSE,2026-02-24,2026-02-25,2026-03-02,SHORT,255.1999969482422,261.5799968719482,242.43999710083006,242.43999710083006,TARGET,4,5.000000000000009,4.8500000000000085,NEUTRAL,33.96298071394594,ETERNAL.NS
LONG_RSI_ZONE,ETERNAL,NSE,2026-06-11,2026-06-12,2026-06-15,SHORT,239.0,244.97499999999997,227.04999999999998,244.97499999999997,STOP_LOSS,2,-2.499999999999986,-2.6499999999999857,BEAR,38.89592732765603,ETERNAL.NS
LONG_RSI_ZONE,ETERNAL,NSE,2026-06-19,2026-06-22,2026-06-24,LONG,264.5,257.8875,277.725,257.8875,STOP_LOSS,3,-2.5000000000000044,-2.6500000000000044,BEAR,62.243134181509966,ETERNAL.NS
SHORT_RSI_ZONE,ETERNAL,NSE,2025-03-28,2025-04-01,2025-04-02,SHORT,201.6999969482422,206.74249687194822,191.61499710083007,206.74249687194822,STOP_LOSS,2,-2.499999999999989,-2.649999999999989,NEUTRAL,38.854138581638125,ETERNAL.NS
SHORT_RSI_ZONE,ETERNAL,NSE,2025-06-05,2025-06-06,2025-06-13,LONG,256.5599975585937,250.14599761962884,269.3879974365234,250.14599761962884,STOP_LOSS,6,-2.500000000000003,-2.650000000000003,NEUTRAL,65.10969912280041,ETERNAL.NS
SHORT_RSI_ZONE,ETERNAL,NSE,2026-01-20,2026-01-21,2026-01-21,SHORT,269.25,275.98125,255.7875,275.98125,STOP_LOSS,1,-2.4999999999999956,-2.6499999999999955,BEAR,34.5322710684089,ETERNAL.NS
SHORT_RSI_ZONE,ETERNAL,NSE,2026-01-23,2026-01-27,2026-01-28,SHORT,258.04998779296875,264.50123748779293,245.1474884033203,264.50123748779293,STOP_LOSS,2,-2.499999999999987,-2.649999999999987,BEAR,33.91557426525796,ETERNAL.NS
SHORT_RSI_ZONE,ETERNAL,NSE,2026-02-24,2026-02-25,2026-03-02,SHORT,255.1999969482422,261.5799968719482,242.43999710083006,242.43999710083006,TARGET,4,5.000000000000009,4.8500000000000085,NEUTRAL,33.96298071394594,ETERNAL.NS
SHORT_RSI_ZONE,ETERNAL,NSE,2026-06-11,2026-06-12,2026-06-15,SHORT,239.0,244.97499999999997,227.04999999999998,244.97499999999997,STOP_LOSS,2,-2.499999999999986,-2.6499999999999857,BEAR,38.89592732765603,ETERNAL.NS
SHORT_RSI_ZONE,ETERNAL,NSE,2026-06-19,2026-06-22,2026-06-24,LONG,264.5,257.8875,277.725,257.8875,STOP_LOSS,3,-2.5000000000000044,-2.6500000000000044,BEAR,62.243134181509966,ETERNAL.NS
BOTH_RSI_ZONE,ETERNAL,NSE,2025-03-28,2025-04-01,2025-04-02,SHORT,201.6999969482422,206.74249687194822,191.61499710083007,206.74249687194822,STOP_LOSS,2,-2.499999999999989,-2.649999999999989,NEUTRAL,38.854138581638125,ETERNAL.NS
BOTH_RSI_ZONE,ETERNAL,NSE,2026-01-20,2026-01-21,2026-01-21,SHORT,269.25,275.98125,255.7875,275.98125,STOP_LOSS,1,-2.4999999999999956,-2.6499999999999955,BEAR,34.5322710684089,ETERNAL.NS
BOTH_RSI_ZONE,ETERNAL,NSE,2026-01-23,2026-01-27,2026-01-28,SHORT,258.04998779296875,264.50123748779293,245.1474884033203,264.50123748779293,STOP_LOSS,2,-2.499999999999987,-2.649999999999987,BEAR,33.91557426525796,ETERNAL.NS
BOTH_RSI_ZONE,ETERNAL,NSE,2026-02-24,2026-02-25,2026-03-02,SHORT,255.1999969482422,261.5799968719482,242.43999710083006,242.43999710083006,TARGET,4,5.000000000000009,4.8500000000000085,NEUTRAL,33.96298071394594,ETERNAL.NS
BOTH_RSI_ZONE,ETERNAL,NSE,2026-06-11,2026-06-12,2026-06-15,SHORT,239.0,244.97499999999997,227.04999999999998,244.97499999999997,STOP_LOSS,2,-2.499999999999986,-2.6499999999999857,BEAR,38.89592732765603,ETERNAL.NS
BOTH_RSI_ZONE,ETERNAL,NSE,2026-06-19,2026-06-22,2026-06-24,LONG,264.5,257.8875,277.725,257.8875,STOP_LOSS,3,-2.5000000000000044,-2.6500000000000044,BEAR,62.243134181509966,ETERNAL.NS
LONG_RSI_ZONE_NO_NEUTRAL,ETERNAL,NSE,2026-01-20,2026-01-21,2026-01-21,SHORT,269.25,275.98125,255.7875,275.98125,STOP_LOSS,1,-2.4999999999999956,-2.6499999999999955,BEAR,34.5322710684089,ETERNAL.NS
LONG_RSI_ZONE_NO_NEUTRAL,ETERNAL,NSE,2026-01-23,2026-01-27,2026-01-28,SHORT,258.04998779296875,264.50123748779293,245.1474884033203,264.50123748779293,STOP_LOSS,2,-2.499999999999987,-2.649999999999987,BEAR,33.91557426525796,ETERNAL.NS
LONG_RSI_ZONE_NO_NEUTRAL,ETERNAL,NSE,2026-06-11,2026-06-12,2026-06-15,SHORT,239.0,244.97499999999997,227.04999999999998,244.97499999999997,STOP_LOSS,2,-2.499999999999986,-2.6499999999999857,BEAR,38.89592732765603,ETERNAL.NS
LONG_RSI_ZONE_NO_NEUTRAL,ETERNAL,NSE,2026-06-19,2026-06-22,2026-06-24,LONG,264.5,257.8875,277.725,257.8875,STOP_LOSS,3,-2.5000000000000044,-2.6500000000000044,BEAR,62.243134181509966,ETERNAL.NS
LONG_RSI_ZONE_BEAR_ONLY,ETERNAL,NSE,2026-01-20,2026-01-21,2026-01-21,SHORT,269.25,275.98125,255.7875,275.98125,STOP_LOSS,1,-2.4999999999999956,-2.6499999999999955,BEAR,34.5322710684089,ETERNAL.NS
LONG_RSI_ZONE_BEAR_ONLY,ETERNAL,NSE,2026-01-23,2026-01-27,2026-01-28,SHORT,258.04998779296875,264.50123748779293,245.1474884033203,264.50123748779293,STOP_LOSS,2,-2.499999999999987,-2.649999999999987,BEAR,33.91557426525796,ETERNAL.NS
LONG_RSI_ZONE_BEAR_ONLY,ETERNAL,NSE,2026-06-11,2026-06-12,2026-06-15,SHORT,239.0,244.97499999999997,227.04999999999998,244.97499999999997,STOP_LOSS,2,-2.499999999999986,-2.6499999999999857,BEAR,38.89592732765603,ETERNAL.NS
LONG_RSI_ZONE_BEAR_ONLY,ETERNAL,NSE,2026-06-19,2026-06-22,2026-06-24,LONG,264.5,257.8875,277.725,257.8875,STOP_LOSS,3,-2.5000000000000044,-2.6500000000000044,BEAR,62.243134181509966,ETERNAL.NS
CURRENT,ZEEL,NSE,2025-01-13,2025-01-14,2025-01-14,SHORT,120.1999969482422,123.20499687194824,114.18999710083008,123.20499687194824,STOP_LOSS,1,-2.499999999999986,-2.6499999999999857,NEUTRAL,39.41533900553164,ZEEL.NS
CURRENT,ZEEL,NSE,2025-05-09,2025-05-12,2025-05-14,LONG,118.25,115.29375,124.16250000000001,124.16250000000001,TARGET,3,5.000000000000007,4.850000000000007,NEUTRAL,60.315790144567956,ZEEL.NS
CURRENT,ZEEL,NSE,2025-09-29,2025-09-30,2025-10-15,SHORT,112.76000213623048,115.57900218963624,107.12200202941895,109.91999816894533,TIME_EXIT,11,2.5186270960282693,2.3686270960282694,BULL,39.52310081172656,ZEEL.NS
CURRENT,ZEEL,NSE,2026-03-02,2026-03-04,2026-03-13,SHORT,82.51000213623047,84.57275218963622,78.38450202941894,78.38450202941894,TARGET,8,5.000000000000007,4.850000000000007,BEAR,36.86681827010416,ZEEL.NS
CURRENT,ZEEL,NSE,2026-06-01,2026-06-02,2026-06-03,LONG,94.38999938964844,92.03024940490722,99.10949935913087,92.03024940490722,STOP_LOSS,2,-2.500000000000003,-2.650000000000003,BEAR,63.229199229901646,ZEEL.NS
CURRENT,ZEEL,NSE,2026-08-05,2026-08-06,2026-08-11,SHORT,95.0,97.37499999999999,90.25,90.25,TARGET,4,5.0,4.85,BULL,38.01895490960434,ZEEL.NS
CURRENT,ZEEL,NSE,2026-08-31,2026-09-01,2026-09-04,SHORT,94.0,96.35,89.3,91.61000061035156,TIME_EXIT,4,2.542552542179189,2.392552542179189,NEUTRAL,38.08036722163508,ZEEL.NS
LONG_RSI_ZONE,ZEEL,NSE,2025-01-13,2025-01-14,2025-01-14,SHORT,120.1999969482422,123.20499687194824,114.18999710083008,123.20499687194824,STOP_LOSS,1,-2.499999999999986,-2.6499999999999857,NEUTRAL,39.41533900553164,ZEEL.NS
LONG_RSI_ZONE,ZEEL,NSE,2025-05-09,2025-05-12,2025-05-14,LONG,118.25,115.29375,124.16250000000001,124.16250000000001,TARGET,3,5.000000000000007,4.850000000000007,NEUTRAL,60.315790144567956,ZEEL.NS
LONG_RSI_ZONE,ZEEL,NSE,2025-09-29,2025-09-30,2025-10-15,SHORT,112.76000213623048,115.57900218963624,107.12200202941895,109.91999816894533,TIME_EXIT,11,2.5186270960282693,2.3686270960282694,BULL,39.52310081172656,ZEEL.NS
LONG_RSI_ZONE,ZEEL,NSE,2026-03-02,2026-03-04,2026-03-13,SHORT,82.51000213623047,84.57275218963622,78.38450202941894,78.38450202941894,TARGET,8,5.000000000000007,4.850000000000007,BEAR,36.86681827010416,ZEEL.NS
LONG_RSI_ZONE,ZEEL,NSE,2026-06-01,2026-06-02,2026-06-03,LONG,94.38999938964844,92.03024940490722,99.10949935913087,92.03024940490722,STOP_LOSS,2,-2.500000000000003,-2.650000000000003,BEAR,63.229199229901646,ZEEL.NS
LONG_RSI_ZONE,ZEEL,NSE,2026-08-05,2026-08-06,2026-08-11,SHORT,95.0,97.37499999999999,90.25,90.25,TARGET,4,5.0,4.85,BULL,38.01895490960434,ZEEL.NS
LONG_RSI_ZONE,ZEEL,NSE,2026-08-31,2026-09-01,2026-09-04,SHORT,94.0,96.35,89.3,91.61000061035156,TIME_EXIT,4,2.542552542179189,2.392552542179189,NEUTRAL,38.08036722163508,ZEEL.NS
SHORT_RSI_ZONE,ZEEL,NSE,2025-01-13,2025-01-14,2025-01-14,SHORT,120.1999969482422,123.20499687194824,114.18999710083008,123.20499687194824,STOP_LOSS,1,-2.499999999999986,-2.6499999999999857,NEUTRAL,39.41533900553164,ZEEL.NS
SHORT_RSI_ZONE,ZEEL,NSE,2025-05-09,2025-05-12,2025-05-14,LONG,118.25,115.29375,124.16250000000001,124.16250000000001,TARGET,3,5.000000000000007,4.850000000000007,NEUTRAL,60.315790144567956,ZEEL.NS
SHORT_RSI_ZONE,ZEEL,NSE,2025-09-29,2025-09-30,2025-10-15,SHORT,112.76000213623048,115.57900218963624,107.12200202941895,109.91999816894533,TIME_EXIT,11,2.5186270960282693,2.3686270960282694,BULL,39.52310081172656,ZEEL.NS
SHORT_RSI_ZONE,ZEEL,NSE,2026-03-02,2026-03-04,2026-03-13,SHORT,82.51000213623047,84.57275218963622,78.38450202941894,78.38450202941894,TARGET,8,5.000000000000007,4.850000000000007,BEAR,36.86681827010416,ZEEL.NS
SHORT_RSI_ZONE,ZEEL,NSE,2026-06-01,2026-06-02,2026-06-03,LONG,94.38999938964844,92.03024940490722,99.10949935913087,92.03024940490722,STOP_LOSS,2,-2.500000000000003,-2.650000000000003,BEAR,63.229199229901646,ZEEL.NS
SHORT_RSI_ZONE,ZEEL,NSE,2026-08-05,2026-08-06,2026-08-11,SHORT,95.0,97.37499999999999,90.25,90.25,TARGET,4,5.0,4.85,BULL,38.01895490960434,ZEEL.NS
SHORT_RSI_ZONE,ZEEL,NSE,2026-08-31,2026-09-01,2026-09-04,SHORT,94.0,96.35,89.3,91.61000061035156,TIME_EXIT,4,2.542552542179189,2.392552542179189,NEUTRAL,38.08036722163508,ZEEL.NS
BOTH_RSI_ZONE,ZEEL,NSE,2025-01-13,2025-01-14,2025-01-14,SHORT,120.1999969482422,123.20499687194824,114.18999710083008,123.20499687194824,STOP_LOSS,1,-2.499999999999986,-2.6499999999999857,NEUTRAL,39.41533900553164,ZEEL.NS
BOTH_RSI_ZONE,ZEEL,NSE,2025-05-09,2025-05-12,2025-05-14,LONG,118.25,115.29375,124.16250000000001,124.16250000000001,TARGET,3,5.000000000000007,4.850000000000007,NEUTRAL,60.315790144567956,ZEEL.NS
BOTH_RSI_ZONE,ZEEL,NSE,2025-09-29,2025-09-30,2025-10-15,SHORT,112.76000213623048,115.57900218963624,107.12200202941895,109.91999816894533,TIME_EXIT,11,2.5186270960282693,2.3686270960282694,BULL,39.52310081172656,ZEEL.NS
BOTH_RSI_ZONE,ZEEL,NSE,2026-03-02,2026-03-04,2026-03-13,SHORT,82.51000213623047,84.57275218963622,78.38450202941894,78.38450202941894,TARGET,8,5.000000000000007,4.850000000000007,BEAR,36.86681827010416,ZEEL.NS
BOTH_RSI_ZONE,ZEEL,NSE,2026-06-01,2026-06-02,2026-06-03,LONG,94.38999938964844,92.03024940490722,99.10949935913087,92.03024940490722,STOP_LOSS,2,-2.500000000000003,-2.650000000000003,BEAR,63.229199229901646,ZEEL.NS
BOTH_RSI_ZONE,ZEEL,NSE,2026-08-05,2026-08-06,2026-08-11,SHORT,95.0,97.37499999999999,90.25,90.25,TARGET,4,5.0,4.85,BULL,38.01895490960434,ZEEL.NS
BOTH_RSI_ZONE,ZEEL,NSE,2026-08-31,2026-09-01,2026-09-04,SHORT,94.0,96.35,89.3,91.61000061035156,TIME_EXIT,4,2.542552542179189,2.392552542179189,NEUTRAL,38.08036722163508,ZEEL.NS
LONG_RSI_ZONE_NO_NEUTRAL,ZEEL,NSE,2025-09-29,2025-09-30,2025-10-15,SHORT,112.76000213623048,115.57900218963624,107.12200202941895,109.91999816894533,TIME_EXIT,11,2.5186270960282693,2.3686270960282694,BULL,39.52310081172656,ZEEL.NS
LONG_RSI_ZONE_NO_NEUTRAL,ZEEL,NSE,2026-03-02,2026-03-04,2026-03-13,SHORT,82.51000213623047,84.57275218963622,78.38450202941894,78.38450202941894,TARGET,8,5.000000000000007,4.850000000000007,BEAR,36.86681827010416,ZEEL.NS
LONG_RSI_ZONE_NO_NEUTRAL,ZEEL,NSE,2026-06-01,2026-06-02,2026-06-03,LONG,94.38999938964844,92.03024940490722,99.10949935913087,92.03024940490722,STOP_LOSS,2,-2.500000000000003,-2.650000000000003,BEAR,63.229199229901646,ZEEL.NS
LONG_RSI_ZONE_NO_NEUTRAL,ZEEL,NSE,2026-08-05,2026-08-06,2026-08-11,SHORT,95.0,97.37499999999999,90.25,90.25,TARGET,4,5.0,4.85,BULL,38.01895490960434,ZEEL.NS
LONG_RSI_ZONE_BEAR_ONLY,ZEEL,NSE,2026-03-02,2026-03-04,2026-03-13,SHORT,82.51000213623047,84.57275218963622,78.38450202941894,78.38450202941894,TARGET,8,5.000000000000007,4.850000000000007,BEAR,36.86681827010416,ZEEL.NS
LONG_RSI_ZONE_BEAR_ONLY,ZEEL,NSE,2026-06-01,2026-06-02,2026-06-03,LONG,94.38999938964844,92.03024940490722,99.10949935913087,92.03024940490722,STOP_LOSS,2,-2.500000000000003,-2.650000000000003,BEAR,63.229199229901646,ZEEL.NS
CURRENT,TATASTEEL,NSE,2024-12-19,2024-12-20,2025-01-06,SHORT,142.88999938964844,146.46224937438964,135.745499420166,135.745499420166,TARGET,11,5.000000000000012,4.850000000000012,NEUTRAL,39.398277209040955,TATASTEEL.NS
CURRENT,TATASTEEL,NSE,2025-06-26,2025-06-27,2025-07-11,LONG,161.0,156.975,169.05,159.83999633789062,TIME_EXIT,11,-0.7204991690120341,-0.8704991690120342,BULL,63.63295397188861,TATASTEEL.NS
