exchange,symbol,name,data_symbol,avg_volume,start_date_requested,end_date_requested,rows,first_date,last_date,historical_status,error,downloaded_at
NSE,GEOJITFSL,Geojit Financial Services Limited,GEOJITFSL.NS,466192.1,2021-01-01,2026-09-06,1406,2021-01-01,2026-09-04,PASS,,2026-09-07T11:23:19
NSE,MARATHON,Marathon Nextgen Realty Limited,MARATHON.NS,465208.8,2021-01-01,2026-09-06,1407,2021-01-01,2026-09-04,PASS,,2026-09-07T11:23:19
NSE,EPACK,EPACK Durable Limited,EPACK.NS,465035.75,2021-01-01,2026-09-06,647,2024-01-30,2026-09-04,PASS,,2026-09-07T11:23:20
BSE,POWERGRID,Power Grid Corporation of India,POWERGRID.BO,464718.15,2021-01-01,2026-09-06,1403,2021-01-01,2026-09-04,PASS,,2026-09-07T11:23:20
NSE,REGAAL,Regaal Resources Limited,REGAAL.NS,464279.85,2021-01-01,2026-09-06,261,2025-08-20,2026-09-04,INSUFFICIENT_HISTORY,,2026-09-07T11:23:21
NSE,UDS,Updater Services Limited,UDS.NS,463739.5,2021-01-01,2026-09-06,724,2023-10-04,2026-09-04,PASS,,2026-09-07T11:23:21
NSE,STAR,Strides Pharma Science Limited,STAR.NS,462792.5,2021-01-01,2026-09-06,1407,2021-01-01,2026-09-04,PASS,,2026-09-07T11:23:21
NSE,NACLIND,NACL Industries Limited,NACLIND.NS,461861.9,2021-01-01,2026-09-06,1407,2021-01-01,2026-09-04,PASS,,2026-09-07T11:23:22
NSE,ROTO,Roto Pumps Limited,ROTO.NS,461097.55,2021-01-01,2026-09-06,1086,2022-04-21,2026-09-04,PASS,,2026-09-07T11:23:23
NSE,SAREGAMA,Saregama India Limited,SAREGAMA.NS,460898.5,2021-01-01,2026-09-06,1406,2021-01-01,2026-09-04,PASS,,2026-09-07T11:23:23
NSE,RISHABH,Rishabh Instruments Limited,RISHABH.NS,460766.45,2021-01-01,2026-09-06,738,2023-09-11,2026-09-04,PASS,,2026-09-07T11:23:24
NSE,RATEGAIN,Rategain Travel Technologies Limited,RATEGAIN.NS,460443.85,2021-01-01,2026-09-06,1169,2021-12-17,2026-09-04,PASS,,2026-09-07T11:23:24
BSE,RECLTD,REC,RECLTD.BO,460144.25,2021-01-01,2026-09-06,1403,2021-01-01,2026-09-04,PASS,,2026-09-07T11:23:25
NSE,PRICOLLTD,Pricol Limited,PRICOLLTD.NS,459913.2,2021-01-01,2026-09-06,1406,2021-01-01,2026-09-04,PASS,,2026-09-07T11:23:25
BSE,REDINGTON,Redington,REDINGTON.BO,459613.0,2021-01-01,2026-09-06,1403,2021-01-01,2026-09-04,PASS,,2026-09-07T11:23:26
BSE,ZAGGLE,Zaggle Prepaid Ocean Services,ZAGGLE.BO,459189.35,2021-01-01,2026-09-06,728,2023-09-22,2026-09-04,PASS,,2026-09-07T11:23:26
BSE,FEDERALBNK,Federal Bank,500469.BO,457833.7,2021-01-01,2026-09-06,1365,2021-01-04,2026-07-17,PASS,,2026-09-07T11:23:27
NSE,KIRLOSENG,Kirloskar Oil Engines Limited,KIRLOSENG.NS,456732.95,2021-01-01,2026-09-06,1406,2021-01-01,2026-09-04,PASS,,2026-09-07T11:23:27
NSE,PVRINOX,PVR INOX Limited,PVRINOX.NS,456146.65,2021-01-01,2026-09-06,1406,2021-01-01,2026-09-04,PASS,,2026-09-07T11:23:28
NSE,WAAREEENER,Waaree Energies Limited,WAAREEENER.NS,455780.85,2021-01-01,2026-09-06,464,2024-10-28,2026-09-04,PASS,,2026-09-07T11:23:28
NSE,MPHASIS,MphasiS Limited,MPHASIS.NS,455668.55,2021-01-01,2026-09-06,1407,2021-01-01,2026-09-04,PASS,,2026-09-07T11:23:28
NSE,BLISSGVS,Bliss GVS Pharma Limited,BLISSGVS.NS,455531.75,2021-01-01,2026-09-06,1407,2021-01-01,2026-09-04,PASS,,2026-09-07T11:23:29
BSE,NHPC,NHPC,NHPC.BO,453633.8,2021-01-01,2026-09-06,1403,2021-01-01,2026-09-04,PASS,,2026-09-07T11:23:29
BSE,LEMONTREE,Lemon Tree Hotels,LEMONTREE.BO,452740.35,2021-01-01,2026-09-06,1403,2021-01-01,2026-09-04,PASS,,2026-09-07T11:23:30
NSE,DCXINDIA,DCX Systems Limited,DCXINDIA.NS,451235.85,2021-01-01,2026-09-06,947,2022-11-11,2026-09-04,PASS,,2026-09-07T11:23:30
BSE,MAXHEALTH,Max Healthcare Institute,MAXHEALTH.BO,450707.6,2021-01-01,2026-09-06,1403,2021-01-01,2026-09-04,PASS,,2026-09-07T11:23:31
NSE,HEXT,Hexaware Technologies Limited,HEXT.NS,450351.6,2021-01-01,2026-09-06,383,2025-02-19,2026-09-04,INSUFFICIENT_HISTORY,,2026-09-07T11:23:31
NSE,BLSE,BLS E-Services Limited,BLSE.NS,449434.65,2021-01-01,2026-09-06,642,2024-02-06,2026-09-04,PASS,,2026-09-07T11:23:32
NSE,SPORTKING,Sportking India Limited,SPORTKING.NS,449057.85,2021-01-01,2026-09-06,999,2022-08-24,2026-09-04,PASS,,2026-09-07T11:23:32
NSE,PICCADIL,Piccadily Agro Industries Limited,PICCADIL.NS,449031.25,2021-01-01,2026-09-06,296,2025-07-02,2026-09-04,INSUFFICIENT_HISTORY,,2026-09-07T11:23:32
NSE,DCAL,Dishman Carbogen Amcis Limited,DCAL.NS,448383.45,2021-01-01,2026-09-06,1406,2021-01-01,2026-09-04,PASS,,2026-09-07T11:23:33
NSE,INOXINDIA,INOX India Limited,INOXINDIA.NS,448232.4,2021-01-01,2026-09-06,671,2023-12-21,2026-09-04,PASS,,2026-09-07T11:23:33
NSE,TIINDIA,Tube Investments of India Limited,TIINDIA.NS,448210.65,2021-01-01,2026-09-06,1407,2021-01-01,2026-09-04,PASS,,2026-09-07T11:23:34
NSE,DBOL,Dhampur Bio Organics Limited,DBOL.NS,446136.5,2021-01-01,2026-09-06,989,2022-09-08,2026-09-04,PASS,,2026-09-07T11:23:34
NSE,NOCIL,NOCIL Limited,NOCIL.NS,443187.1,2021-01-01,2026-09-06,1407,2021-01-01,2026-09-04,PASS,,2026-09-07T11:23:34
BSE,WIPRO,Wipro,WIPRO.BO,439995.65,2021-01-01,2026-09-06,1404,2021-01-01,2026-09-04,PASS,,2026-09-07T11:23:35
BSE,DEVYANI,Devyani International,DEVYANI.BO,439966.95,2021-01-01,2026-09-06,1250,2021-08-16,2026-09-04,PASS,,2026-09-07T11:23:35
NSE,DMART,Avenue Supermarts Limited,DMART.NS,439912.05,2021-01-01,2026-09-06,1407,2021-01-01,2026-09-04,PASS,,2026-09-07T11:23:36
NSE,CUMMINSIND,Cummins India Limited,CUMMINSIND.NS,439241.35,2021-01-01,2026-09-06,1407,2021-01-01,2026-09-04,PASS,,2026-09-07T11:23:36
BSE,VIKRAMSOLR,Vikram Solar,VIKRAMSOLR.BO,438929.45,2021-01-01,2026-09-06,256,2025-08-26,2026-09-04,INSUFFICIENT_HISTORY,,2026-09-07T11:23:37
BSE,VAML,Vedanta Aluminium Metal,VAML.BO,437953.9,2021-01-01,2026-09-06,60,2026-06-15,2026-09-04,INSUFFICIENT_HISTORY,,2026-09-07T11:23:37
NSE,CLEAN,Clean Science and Technology Limited,CLEAN.NS,437559.65,2021-01-01,2026-09-06,1273,2021-07-19,2026-09-04,PASS,,2026-09-07T11:23:37
NSE,MSTCLTD,Mstc Limited,MSTCLTD.NS,436872.9,2021-01-01,2026-09-06,1407,2021-01-01,2026-09-04,PASS,,2026-09-07T11:23:38
NSE,EFCIL,EFC (I) Limited,EFCIL.NS,436021.15,2021-01-01,2026-09-06,262,2025-08-20,2026-09-04,INSUFFICIENT_HISTORY,,2026-09-07T11:23:38
NSE,GRSE,Garden Reach Shipbuilders & Engineers Limited,GRSE.NS,435918.9,2021-01-01,2026-09-06,1407,2021-01-01,2026-09-04,PASS,,2026-09-07T11:23:39
NSE,CAPACITE,Capacit'e Infraprojects Limited,CAPACITE.NS,435535.6,2021-01-01,2026-09-06,1407,2021-01-01,2026-09-04,PASS,,2026-09-07T11:23:39
NSE,TORNTPOWER,Torrent Power Limited,TORNTPOWER.NS,433946.55,2021-01-01,2026-09-06,1407,2021-01-01,2026-09-04,PASS,,2026-09-07T11:23:40
NSE,DJML,DJ Mediaprint & Logistics Limited,DJML.NS,433454.85,2021-01-01,2026-09-06,930,2022-12-05,2026-09-04,PASS,,2026-09-07T11:23:40
NSE,MASTEK,Mastek Limited,MASTEK.NS,431103.25,2021-01-01,2026-09-06,1407,2021-01-01,2026-09-04,PASS,,2026-09-07T11:23:40
BSE,PETRONET,Petronet LNG,PETRONET.BO,430352.7,2021-01-01,2026-09-06,1403,2021-01-01,2026-09-04,PASS,,2026-09-07T11:23:41
NSE,ENRIN,Siemens Energy India Limited,ENRIN.NS,430183.0,2021-01-01,2026-09-06,305,2025-06-19,2026-09-04,INSUFFICIENT_HISTORY,,2026-09-07T11:23:41
NSE,SANGHVIMOV,Sanghvi Movers Limited,SANGHVIMOV.NS,429972.65,2021-01-01,2026-09-06,1407,2021-01-01,2026-09-04,PASS,,2026-09-07T11:23:42
NSE,DIVISLAB,Divi's Laboratories Limited,DIVISLAB.NS,429129.1,2021-01-01,2026-09-06,1406,2021-01-01,2026-09-04,PASS,,2026-09-07T11:23:42
NSE,ARKADE,Arkade Developers Limited,ARKADE.NS,427528.5,2021-01-01,2026-09-06,486,2024-09-24,2026-09-04,PASS,,2026-09-07T11:23:43
NSE,AVADHSUGAR,Avadh Sugar & Energy Limited,AVADHSUGAR.NS,427432.15,2021-01-01,2026-09-06,1406,2021-01-01,2026-09-04,PASS,,2026-09-07T11:23:43
NSE,AIIL,Authum Investment & Infrastructure Limited,AIIL.NS,426739.95,2021-01-01,2026-09-06,592,2024-04-23,2026-09-04,PASS,,2026-09-07T11:23:44
NSE,VARROC,Varroc Engineering Limited,VARROC.NS,426204.95,2021-01-01,2026-09-06,1406,2021-01-01,2026-09-04,PASS,,2026-09-07T11:23:44
NSE,BLUESTARCO,Blue Star Limited,BLUESTARCO.NS,425599.6,2021-01-01,2026-09-06,1407,2021-01-01,2026-09-04,PASS,,2026-09-07T11:23:45
NSE,BORORENEW,BOROSIL RENEWABLES LIMITED,BORORENEW.NS,421363.0,2021-01-01,2026-09-06,1407,2021-01-01,2026-09-04,PASS,,2026-09-07T11:23:45
NSE,JSL,Jindal Stainless Limited,JSL.NS,421242.9,2021-01-01,2026-09-06,1407,2021-01-01,2026-09-04,PASS,,2026-09-07T11:23:46
BSE,PPLPHARMA,Piramal Pharma,PPLPHARMA.BO,420553.2,2021-01-01,2026-09-06,958,2022-10-19,2026-09-04,PASS,,2026-09-07T11:23:46
NSE,CIEINDIA,CIE Automotive India Limited,CIEINDIA.NS,419715.25,2021-01-01,2026-09-06,1405,2021-01-01,2026-09-04,PASS,,2026-09-07T11:23:46
BSE,COHANCE,Cohance Lifesciences,COHANCE.BO,419359.2,2021-01-01,2026-09-06,1406,2021-01-01,2026-09-04,PASS,,2026-09-07T11:23:47
NSE,OLECTRA,Olectra Greentech Limited,OLECTRA.NS,419291.05,2021-01-01,2026-09-06,1407,2021-01-01,2026-09-04,PASS,,2026-09-07T11:23:47
NSE,EICHERMOT,Eicher Motors Limited,EICHERMOT.NS,418891.15,2021-01-01,2026-09-06,1407,2021-01-01,2026-09-04,PASS,,2026-09-07T11:23:48
NSE,BBOX,Black Box Limited,BBOX.NS,417951.75,2021-01-01,2026-09-06,1407,2021-01-01,2026-09-04,PASS,,2026-09-07T11:23:48
BSE,NSDL,National Securities Depository (NSDL),NSDL.BO,414595.15,2021-01-01,2026-09-06,269,2025-08-06,2026-09-04,INSUFFICIENT_HISTORY,,2026-09-07T11:23:49
BSE,ANGELONE,Angel One,ANGELONE.BO,413134.2,2021-01-01,2026-09-06,1406,2021-01-01,2026-09-04,PASS,,2026-09-07T11:23:49
NSE,SIEMENS,Siemens Limited,SIEMENS.NS,411353.6,2021-01-01,2026-09-06,1406,2021-01-01,2026-09-04,PASS,,2026-09-07T11:23:50
BSE,TDPOWERSYS,TD Power Systems,TDPOWERSYS.BO,410875.0,2021-01-01,2026-09-06,1407,2021-01-01,2026-09-04,PASS,,2026-09-07T11:23:50
NSE,RAYMONDREL,Raymond Realty Limited,RAYMONDREL.NS,410073.5,2021-01-01,2026-09-06,297,2025-07-01,2026-09-04,INSUFFICIENT_HISTORY,,2026-09-07T11:23:50
NSE,JKPAPER,JK Paper Limited,JKPAPER.NS,409201.6,2021-01-01,2026-09-06,1406,2021-01-01,2026-09-04,PASS,,2026-09-07T11:23:51
NSE,SHK,S H Kelkar and Company Limited,SHK.NS,405935.9,2021-01-01,2026-09-06,1407,2021-01-01,2026-09-04,PASS,,2026-09-07T11:23:51
NSE,GNA,GNA Axles Limited,GNA.NS,405019.7,2021-01-01,2026-09-06,1407,2021-01-01,2026-09-04,PASS,,2026-09-07T11:23:52
NSE,WANBURY,Wanbury Limited,WANBURY.NS,404220.85,2021-01-01,2026-09-06,1406,2021-01-01,2026-09-04,PASS,,2026-09-07T11:23:52
NSE,JAYBARMARU,Jay Bharat Maruti Limited,JAYBARMARU.NS,403261.65,2021-01-01,2026-09-06,1406,2021-01-01,2026-09-04,PASS,,2026-09-07T11:23:53
NSE,APOLLOHOSP,Apollo Hospitals Enterprise Limited,APOLLOHOSP.NS,402901.9,2021-01-01,2026-09-06,1407,2021-01-01,2026-09-04,PASS,,2026-09-07T11:23:54
NSE,CELLO,Cello World Limited,CELLO.NS,399473.45,2021-01-01,2026-09-06,701,2023-11-06,2026-09-04,PASS,,2026-09-07T11:23:54
BSE,IEX,Indian Energy Exchange,540750.BO,399347.25,2021-01-01,2026-09-06,1365,2021-01-04,2026-07-17,PASS,,2026-09-07T11:23:54
BSE,DMART,Avenue Supermarts DMart,DMART.BO,395628.3,2021-01-01,2026-09-06,1403,2021-01-01,2026-09-04,PASS,,2026-09-07T11:23:55
NSE,ACI,Archean Chemical Industries Limited,ACI.NS,394762.55,2021-01-01,2026-09-06,940,2022-11-21,2026-09-04,PASS,,2026-09-07T11:23:55
NSE,JUBLPHARMA,Jubilant Pharmova Limited,JUBLPHARMA.NS,394264.15,2021-01-01,2026-09-06,1406,2021-01-01,2026-09-04,PASS,,2026-09-07T11:23:56
BSE,NBCC,NBCC,NBCC.BO,393843.05,2021-01-01,2026-09-06,1404,2021-01-01,2026-09-04,PASS,,2026-09-07T11:23:56
NSE,ASKAUTOLTD,ASK Automotive Limited,ASKAUTOLTD.NS,393518.85,2021-01-01,2026-09-06,697,2023-11-15,2026-09-04,PASS,,2026-09-07T11:23:57
NSE,BERGEPAINT,Berger Paints (I) Limited,BERGEPAINT.NS,392143.9,2021-01-01,2026-09-06,1407,2021-01-01,2026-09-04,PASS,,2026-09-07T11:23:57
NSE,ASTRAMICRO,Astra Microwave Products Limited,ASTRAMICRO.NS,392004.55,2021-01-01,2026-09-06,1407,2021-01-01,2026-09-04,PASS,,2026-09-07T11:23:58
NSE,KABRAEXTRU,Kabra Extrusion Technik Limited,KABRAEXTRU.NS,390141.85,2021-01-01,2026-09-06,1406,2021-01-01,2026-09-04,PASS,,2026-09-07T11:23:58
NSE,SMCGLOBAL,SMC Global Securities Limited,SMCGLOBAL.NS,389660.55,2021-01-01,2026-09-06,1368,2021-02-24,2026-09-04,PASS,,2026-09-07T11:23:59
NSE,PHOENIXLTD,The Phoenix Mills Limited,PHOENIXLTD.NS,389229.85,2021-01-01,2026-09-06,1405,2021-01-01,2026-09-04,PASS,,2026-09-07T11:23:59
BSE,OMAXE,Omaxe,OMAXE.BO,389078.1,2021-01-01,2026-09-06,1403,2021-01-01,2026-09-04,PASS,,2026-09-07T11:24:00
NSE,KROSS,Kross Limited,KROSS.NS,388829.55,2021-01-01,2026-09-06,493,2024-09-16,2026-09-04,PASS,,2026-09-07T11:24:00
NSE,TRANSRAILL,Transrail Lighting Limited,TRANSRAILL.NS,388665.1,2021-01-01,2026-09-06,423,2024-12-27,2026-09-04,PASS,,2026-09-07T11:24:01
BSE,PAISALO,Paisalo Digital,PAISALO.BO,387871.35,2021-01-01,2026-09-06,1404,2021-01-01,2026-09-04,PASS,,2026-09-07T11:24:01
NSE,SURAKSHA,Suraksha Diagnostic Limited,SURAKSHA.NS,387859.9,2021-01-01,2026-09-06,436,2024-12-06,2026-09-04,PASS,,2026-09-07T11:24:02
NSE,RITES,RITES Limited,RITES.NS,387627.15,2021-01-01,2026-09-06,1407,2021-01-01,2026-09-04,PASS,,2026-09-07T11:24:02
NSE,ARTEMISMED,Artemis Medicare Services Limited,ARTEMISMED.NS,385647.4,2021-01-01,2026-09-06,1382,2021-01-01,2026-09-04,PASS,,2026-09-07T11:24:02
NSE,JAICORPLTD,Jai Corp Limited,JAICORPLTD.NS,385389.85,2021-01-01,2026-09-06,1407,2021-01-01,2026-09-04,PASS,,2026-09-07T11:24:03
NSE,WSTCSTPAPR,West Coast Paper Mills Limited,WSTCSTPAPR.NS,385349.15,2021-01-01,2026-09-06,1406,2021-01-01,2026-09-04,PASS,,2026-09-07T11:24:03
NSE,NUVAMA,Nuvama Wealth Management Limited,NUVAMA.NS,381327.0,2021-01-01,2026-09-06,730,2023-09-26,2026-09-04,PASS,,2026-09-07T11:24:04
BSE,NATIONALUM,NALCO,NATIONALUM.BO,380788.25,2021-01-01,2026-09-06,1403,2021-01-01,2026-09-04,PASS,,2026-09-07T11:24:04
BSE,ATHERENERG,Ather Energy,ATHERENERG.BO,380375.9,2021-01-01,2026-09-06,335,2025-05-06,2026-09-04,INSUFFICIENT_HISTORY,,2026-09-07T11:24:05
NSE,TATAINVEST,Tata Investment Corporation Limited,TATAINVEST.NS,378261.85,2021-01-01,2026-09-06,1407,2021-01-01,2026-09-04,PASS,,2026-09-07T11:24:05
NSE,BALAJITELE,Balaji Telefilms Limited,BALAJITELE.NS,378157.3,2021-01-01,2026-09-06,1406,2021-01-01,2026-09-04,PASS,,2026-09-07T11:24:06
NSE,VIPIND,VIP Industries Limited,VIPIND.NS,377900.35,2021-01-01,2026-09-06,1406,2021-01-01,2026-09-04,PASS,,2026-09-07T11:24:06
NSE,DEEPAKNTR,Deepak Nitrite Limited,DEEPAKNTR.NS,377357.1,2021-01-01,2026-09-06,1406,2021-01-01,2026-09-04,PASS,,2026-09-07T11:24:07
NSE,CHOICEIN,Choice International Limited,CHOICEIN.NS,377001.8,2021-01-01,2026-09-06,1092,2022-04-08,2026-09-04,PASS,,2026-09-07T11:24:08
NSE,SGMART,SG Mart Limited,SGMART.NS,376250.5,2021-01-01,2026-09-06,245,2025-09-12,2026-09-04,INSUFFICIENT_HISTORY,,2026-09-07T11:24:08
NSE,SUPRIYA,Supriya Lifescience Limited,SUPRIYA.NS,375751.95,2021-01-01,2026-09-06,1162,2021-12-28,2026-09-04,PASS,,2026-09-07T11:24:09
NSE,GREENPANEL,Greenpanel Industries Limited,GREENPANEL.NS,374358.8,2021-01-01,2026-09-06,1407,2021-01-01,2026-09-04,PASS,,2026-09-07T11:24:09
BSE,SAPPHIRE,Sapphire Foods,SAPPHIRE.BO,374323.95,2021-01-01,2026-09-06,1187,2021-11-18,2026-09-04,PASS,,2026-09-07T11:24:10
BSE,HINDPETRO,Hindustan Petroleum,500104.BO,373646.0,2021-01-01,2026-09-06,1373,2021-01-04,2026-07-17,PASS,,2026-09-07T11:24:10
NSE,EXPLEOSOL,Expleo Solutions Limited,EXPLEOSOL.NS,373577.15,2021-01-01,2026-09-06,1405,2021-01-01,2026-09-04,PASS,,2026-09-07T11:24:11
BSE,SIMPLEXCAS,Simplex Casting,SIMPLEXCAS.BO,372905.35,2021-01-01,2026-09-06,1407,2021-01-01,2026-09-04,PASS,,2026-09-07T11:24:11
NSE,EXCELSOFT,Excelsoft Technologies Limited,EXCELSOFT.NS,372557.85,2021-01-01,2026-09-06,196,2025-11-26,2026-09-04,INSUFFICIENT_HISTORY,,2026-09-07T11:24:12
NSE,INDIAGLYCO,India Glycols Limited,INDIAGLYCO.NS,372491.1,2021-01-01,2026-09-06,1407,2021-01-01,2026-09-04,PASS,,2026-09-07T11:24:12
NSE,PNGSREVA,PNGS Reva Diamond Jewellery Limited,PNGSREVA.NS,372426.7,2021-01-01,2026-09-06,129,2026-03-04,2026-09-04,INSUFFICIENT_HISTORY,,2026-09-07T11:24:13
NSE,STARCEMENT,Star Cement Limited,STARCEMENT.NS,371693.4,2021-01-01,2026-09-06,1406,2021-01-01,2026-09-04,PASS,,2026-09-07T11:24:13
BSE,BELRISE,Belrise Industries,BELRISE.BO,370467.55,2021-01-01,2026-09-06,319,2025-05-28,2026-09-04,INSUFFICIENT_HISTORY,,2026-09-07T11:24:13
NSE,ORIRAIL,Oriental Rail Infrastructure Limited,ORIRAIL.NS,370010.3076923077,2021-01-01,2026-09-06,14,2026-08-18,2026-09-04,INSUFFICIENT_HISTORY,,2026-09-07T11:24:14
BSE,FORTIS,Fortis Healthcare,FORTIS.BO,369382.1,2021-01-01,2026-09-06,1403,2021-01-01,2026-09-04,PASS,,2026-09-07T11:24:14
BSE,STYLEBAAZA,Baazar Style Retail,STYLEBAAZA.BO,368908.4,2021-01-01,2026-09-06,496,2024-09-06,2026-09-04,PASS,,2026-09-07T11:24:15
NSE,CARTRADE,Cartrade Tech Limited,CARTRADE.NS,368591.4,2021-01-01,2026-09-06,1251,2021-08-20,2026-09-04,PASS,,2026-09-07T11:24:15
NSE,GOCLCORP,GOCL Corporation Limited,GOCLCORP.NS,368371.95,2021-01-01,2026-09-06,1406,2021-01-01,2026-09-04,PASS,,2026-09-07T11:24:16
NSE,SAKSOFT,Saksoft Limited,SAKSOFT.NS,368022.5,2021-01-01,2026-09-06,1407,2021-01-01,2026-09-04,PASS,,2026-09-07T11:24:16
NSE,LTM,LTM Limited,LTM.NS,367688.95,2021-01-01,2026-09-06,1407,2021-01-01,2026-09-04,PASS,,2026-09-07T11:24:17
BSE,APOLLO,Apollo Micro Systems,APOLLO.BO,366610.05,2021-01-01,2026-09-06,1403,2021-01-01,2026-09-04,PASS,,2026-09-07T11:24:17
NSE,AVANTIFEED,Avanti Feeds Limited,AVANTIFEED.NS,366246.15,2021-01-01,2026-09-06,1406,2021-01-01,2026-09-04,PASS,,2026-09-07T11:24:18
BSE,HSCL,Himadri Speciality Chemical,HSCL.BO,363440.3,2021-01-01,2026-09-06,1403,2021-01-01,2026-09-04,PASS,,2026-09-07T11:24:18
NSE,RELINFRA,Reliance Infrastructure Limited,RELINFRA.NS,362794.5,2021-01-01,2026-09-06,1407,2021-01-01,2026-09-04,PASS,,2026-09-07T11:24:18
NSE,POLYCAB,Polycab India Limited,POLYCAB.NS,362633.15,2021-01-01,2026-09-06,1407,2021-01-01,2026-09-04,PASS,,2026-09-07T11:24:19
NSE,SKMEGGPROD,SKM Egg Products Export (India) Limited,SKMEGGPROD.NS,362433.1,2021-01-01,2026-09-06,1407,2021-01-01,2026-09-04,PASS,,2026-09-07T11:24:19
NSE,MASTERTR,Master Trust Limited,MASTERTR.NS,361922.55,2021-01-01,2026-09-06,435,2024-12-06,2026-09-04,PASS,,2026-09-07T11:24:20
NSE,KPIL,Kalpataru Projects International Limited,KPIL.NS,361761.85,2021-01-01,2026-09-06,1406,2021-01-01,2026-09-04,PASS,,2026-09-07T11:24:20
NSE,MAXESTATES,Max Estates Limited,MAXESTATES.NS,361198.85,2021-01-01,2026-09-06,706,2023-10-30,2026-09-04,PASS,,2026-09-07T11:24:21
BSE,BECTORFOOD,Mrs. Bectors Food,BECTORFOOD.BO,360783.75,2021-01-01,2026-09-06,1405,2021-01-01,2026-09-04,PASS,,2026-09-07T11:24:21
NSE,ACE,Action Construction Equipment Limited,ACE.NS,360603.85,2021-01-01,2026-09-06,1407,2021-01-01,2026-09-04,PASS,,2026-09-07T11:24:22
BSE,ENGINERSIN,Engineers India,ENGINERSIN.BO,360596.15,2021-01-01,2026-09-06,1403,2021-01-01,2026-09-04,PASS,,2026-09-07T11:24:22
NSE,63MOONS,63 moons technologies limited,63MOONS.NS,360181.65,2021-01-01,2026-09-06,1407,2021-01-01,2026-09-04,PASS,,2026-09-07T11:24:23
NSE,POCL,Pondy Oxides & Chemicals Limited,POCL.NS,359372.4,2021-01-01,2026-09-06,1407,2021-01-01,2026-09-04,PASS,,2026-09-07T11:24:23
BSE,ROLEXRINGS,Rolex Rings,ROLEXRINGS.BO,359149.25,2021-01-01,2026-09-06,1257,2021-08-09,2026-09-04,PASS,,2026-09-07T11:24:23
NSE,TIMEX,Timex Group India Limited,TIMEX.NS,358216.55,2021-01-01,2026-09-06,96,2026-04-23,2026-09-04,INSUFFICIENT_HISTORY,,2026-09-07T11:24:24
NSE,PIRAMALFIN,Piramal Finance Limited,PIRAMALFIN.NS,358165.05,2021-01-01,2026-09-06,209,2025-11-07,2026-09-04,INSUFFICIENT_HISTORY,,2026-09-07T11:24:24
NSE,JUNIPER,Juniper Hotels Limited,JUNIPER.NS,357548.75,2021-01-01,2026-09-06,626,2024-02-28,2026-09-04,PASS,,2026-09-07T11:24:25
NSE,NITINSPIN,Nitin Spinners Limited,NITINSPIN.NS,357526.75,2021-01-01,2026-09-06,1406,2021-01-01,2026-09-04,PASS,,2026-09-07T11:24:25
NSE,ORIENTELEC,Orient Electric Limited,ORIENTELEC.NS,355868.95,2021-01-01,2026-09-06,1407,2021-01-01,2026-09-04,PASS,,2026-09-07T11:24:25
NSE,NUVOCO,Nuvoco Vistas Corporation Limited,NUVOCO.NS,354119.9,2021-01-01,2026-09-06,1250,2021-08-23,2026-09-04,PASS,,2026-09-07T11:24:26
NSE,UNICHEMLAB,Unichem Laboratories Limited,UNICHEMLAB.NS,353756.0,2021-01-01,2026-09-06,1407,2021-01-01,2026-09-04,PASS,,2026-09-07T11:24:26
NSE,HLEGLAS,HLE Glascoat Limited,HLEGLAS.NS,353617.45,2021-01-01,2026-09-06,1372,2021-02-22,2026-09-04,PASS,,2026-09-07T11:24:27
BSE,LTF,L&T Finance,LTF.BO,352797.65,2021-01-01,2026-09-06,1403,2021-01-01,2026-09-04,PASS,,2026-09-07T11:24:27
NSE,COLPAL,Colgate Palmolive (India) Limited,COLPAL.NS,352109.85,2021-01-01,2026-09-06,1407,2021-01-01,2026-09-04,PASS,,2026-09-07T11:24:28
BSE,WEBELSOLAR,Websol Energy System,WEBELSOLAR.BO,350996.1,2021-01-01,2026-09-06,1405,2021-01-01,2026-09-04,PASS,,2026-09-07T11:24:28
BSE,GAIL,GAIL,GAIL.BO,350347.3,2021-01-01,2026-09-06,1403,2021-01-01,2026-09-04,PASS,,2026-09-07T11:24:29
NSE,AADHARHFC,Aadhar Housing Finance Limited,AADHARHFC.NS,349453.55,2021-01-01,2026-09-06,577,2024-05-15,2026-09-04,PASS,,2026-09-07T11:24:29
BSE,DECNGOLD,Deccan Gold Mines,DECNGOLD.BO,348291.25,2021-01-01,2026-09-06,1403,2021-01-01,2026-09-04,PASS,,2026-09-07T11:24:29
NSE,DIGITIDE,Digitide Solutions Limited,DIGITIDE.NS,346982.6,2021-01-01,2026-09-06,310,2025-06-11,2026-09-04,INSUFFICIENT_HISTORY,,2026-09-07T11:24:30
NSE,FINOPB,Fino Payments Bank Limited,FINOPB.NS,346941.05,2021-01-01,2026-09-06,1194,2021-11-12,2026-09-04,PASS,,2026-09-07T11:24:30
NSE,DIXON,Dixon Technologies (India) Limited,DIXON.NS,346283.8,2021-01-01,2026-09-06,1407,2021-01-01,2026-09-04,PASS,,2026-09-07T11:24:31
NSE,SUMICHEM,Sumitomo Chemical India Limited,SUMICHEM.NS,345986.3,2021-01-01,2026-09-06,1407,2021-01-01,2026-09-04,PASS,,2026-09-07T11:24:31
