symbol,exchange,direction,signal_date,entry_date,exit_date,entry_price,stop_loss,target,exit_price,raw_exit_price,exit_reason,holding_days,gross_pnl_pct,transaction_cost_pct,net_pnl_pct,pnl_pct,signal_close,rsi,ema_5,ema_13,ema_26,macd,macd_signal,macd_histogram,extension_pct,risk_reward,market_regime,display_symbol,data_symbol
CUPID.NS,NSE,SHORT,2026-03-02,2026-03-04,2026-03-04,75.16239694976807,77.04145687351226,71.40427710227966,77.07997760194901,77.04145687351226,STOP_LOSS,1,-2.5512499999999827,0.15,-2.7012499999999826,-2.7012499999999826,76.88999938964844,38.01232502137928,80.7220369423513,82.47278947598232,83.1463856804677,-0.7849347474345905,-0.15752855177651692,-0.6274061956580735,4.747201257371091,2.0,BEAR,CUPID,CUPID.NS
ZEEL.NS,NSE,SHORT,2026-03-02,2026-03-04,2026-03-13,82.46874713516236,84.53046581354141,78.34530977840424,78.38448243329344,78.34530977840424,TARGET,8,4.952500000000002,0.15,4.802500000000002,4.802500000000002,84.19000244140625,36.86681827010417,87.09831489581612,89.01605519322663,89.33926802241386,-0.41170406761621336,0.41167501372109117,-0.8233790813373045,3.339114491352314,2.0,BEAR,ZEEL,ZEEL.NS
ZEEL.BO,BSE,SHORT,2026-03-02,2026-03-04,2026-03-09,82.9585,85.0324625,78.810575,78.84998028749999,78.810575,TARGET,4,4.952500000000015,0.15,4.802500000000014,4.802500000000014,84.13999938964844,36.52924363119339,87.09499148148006,89.01663909115248,89.3529693041707,-0.4249189874871604,0.3920816148216287,-0.817000602308789,3.3928381432358012,2.0,BEAR,ZEEL,ZEEL.BO
CUPID.BO,BSE,SHORT,2026-03-02,2026-03-04,2026-03-04,74.97249713516236,76.84680956354141,71.22387227840423,76.88523296832318,76.84680956354141,STOP_LOSS,1,-2.5512499999999916,0.15,-2.7012499999999915,-2.7012499999999915,76.75,37.951099562825526,80.70053153316223,82.45754209198027,83.12613443706636,-0.7795279100222814,-0.1511555881384724,-0.628372321883809,4.8952980334941705,2.0,BEAR,CUPID,CUPID.BO
ICICIPRULI.BO,BSE,SHORT,2026-03-04,2026-03-05,2026-03-09,626.7864255981445,642.4560862380981,595.4471043182373,595.7448278703964,595.4471043182373,TARGET,3,4.952500000000002,0.15,4.802500000000002,4.802500000000002,625.0499877929688,37.49074017377726,647.4190716725161,651.1987762444362,651.3063488927303,-0.15280188521535365,0.6843907818726022,-0.8371926670879558,3.4551166096729244,2.0,BEAR,ICICIPRULI,ICICIPRULI.BO
FCL.NS,NSE,SHORT,2026-03-04,2026-03-05,2026-03-09,22.258865457534792,22.81533709397316,21.14592218465805,21.15649514575038,21.14592218465805,TARGET,3,4.952500000000007,0.15,4.802500000000006,4.802500000000006,22.149999618530273,36.189547171639774,23.118999694506964,23.647043784512324,23.687109826734137,-0.061181442138053654,0.16880247590452854,-0.2299839180425822,4.1913581417059484,2.0,BEAR,FCL,FCL.NS
VMM.NS,NSE,SHORT,2026-03-04,2026-03-05,2026-03-09,112.9435,115.76708749999999,107.296325,107.34997316249999,107.296325,TARGET,3,4.952500000000007,0.15,4.802500000000006,4.802500000000006,111.62000274658203,34.47633946075253,117.31788137762828,119.78051387881786,121.83386011903637,-2.238884235589566,-1.8355632735925296,-0.4033209619970366,4.8567861643406705,2.0,BEAR,VMM,VMM.NS
VMM.BO,BSE,SHORT,2026-03-04,2026-03-05,2026-03-09,112.9435,115.76708749999999,107.296325,107.34997316249999,107.296325,TARGET,3,4.952500000000007,0.15,4.802500000000006,4.802500000000006,111.75,34.79336584066424,117.34276011066824,119.78414823850436,121.84979461264605,-2.2506511896389156,-1.8619237959176282,-0.3887273937212874,4.766173989254724,2.0,BEAR,VMM,VMM.BO
PNB.NS,NSE,SHORT,2026-03-06,2026-03-09,2026-03-16,116.19187500000001,119.096671875,110.38228125,110.437472390625,110.38228125,TARGET,6,4.952500000000005,0.15,4.802500000000005,4.802500000000005,119.30999755859375,38.24061743768087,122.96559158478794,125.00556010279449,125.03331128523719,-0.0992004123061605,0.7569202053710316,-0.856120617677192,2.97285930078543,2.0,BEAR,PNB,PNB.NS
GMRAIRPORT.NS,NSE,SHORT,2026-03-09,2026-03-10,2026-03-10,93.953,96.301825,89.25534999999999,96.34997591249999,96.301825,STOP_LOSS,1,-2.5512499999999814,0.15,-2.7012499999999813,-2.7012499999999813,92.06999969482422,36.54657591694458,95.40873336130412,97.34433631788583,97.90915076162966,-0.6661091232741967,0.055463193094763996,-0.7215723163689607,3.499400472948759,2.0,BEAR,GMRAIRPORT,GMRAIRPORT.NS
CANBK.NS,NSE,SHORT,2026-03-09,2026-03-10,2026-03-13,142.42875,145.98946875,135.3073125,135.37496615625,135.3073125,TARGET,4,4.952500000000008,0.15,4.802500000000007,4.802500000000007,139.91000366210938,34.83457899697936,146.3648606784028,149.6445910783728,150.27009431210507,-0.7713737092791177,0.44479748191806245,-1.2161711911971802,4.41011386638507,2.0,BEAR,CANBK,CANBK.NS
IOC.BO,BSE,SHORT,2026-03-10,2026-03-11,2026-03-16,160.86952194976809,164.89125999851228,152.82604585227966,152.90245887520578,152.82604585227966,TARGET,4,4.9525000000000245,0.15,4.802500000000024,4.802500000000024,159.85000610351562,34.75984768048707,166.25879491049983,171.80274438380576,172.22016636661704,-0.7088386094796135,2.034589112191587,-2.7434277216712006,3.85470663999109,2.0,BEAR,IOC,IOC.BO
500325.BO,BSE,SHORT,2026-03-27,2026-03-30,2026-04-01,1334.3325,1367.6908124999998,1267.615875,1368.3746579062497,1367.6908124999998,STOP_LOSS,3,-2.5512499999999787,0.15,-2.7012499999999786,-2.7012499999999786,1348.25,36.780669458428605,1389.144344489895,1396.8906747622805,1404.0878001007131,-7.6618137167865825,-7.594329904685784,-0.06748381210079835,2.943851346485651,2.0,BEAR,RELIANCE,500325.BO
GROWW.BO,BSE,SHORT,2026-03-30,2026-04-01,2026-04-01,158.42075,162.38126874999998,150.4997125,162.46245938437497,162.38126874999998,STOP_LOSS,1,-2.55124999999998,0.15,-2.70124999999998,-2.70124999999998,150.10000610351562,37.92018520241189,157.71070410771563,159.11138881461778,160.4352210776866,-1.424068364722956,-1.4069541060110322,-0.017114258711923735,4.825733324354404,2.0,BEAR,GROWW,GROWW.BO
GROWW.NS,NSE,SHORT,2026-03-30,2026-04-01,2026-04-01,157.92100000000002,161.869025,150.02495000000002,161.9499595125,161.869025,STOP_LOSS,1,-2.5512499999999787,0.15,-2.7012499999999786,-2.7012499999999786,150.1199951171875,37.584035804451226,157.72222626450474,159.14875806715364,160.48320938504907,-1.4362443755132972,-1.408985202846766,-0.027259172666531217,4.820012579944236,2.0,BEAR,GROWW,GROWW.NS
500209.BO,BSE,SHORT,2026-04-23,2026-04-24,2026-05-12,1205.2970744018555,1235.4295012619018,1145.0322206817627,1145.6047367921035,1145.0322206817627,TARGET,12,4.952500000000011,0.15,4.802500000000011,4.802500000000011,1242.5999755859375,37.28700606092642,1279.2346344797531,1292.0400283363633,1299.9270222633681,-8.295537528875457,-7.060443808505456,-1.235093720370001,2.8637951089179543,2.0,BEAR,INFY,500209.BO
VEDL.NS,NSE,SHORT,2026-04-30,2026-05-01,2026-05-04,271.4142127990723,278.19956811904905,257.84350215911866,278.33866790310856,278.19956811904905,STOP_LOSS,2,-2.5512499999999774,0.15,-2.7012499999999773,-2.7012499999999773,271.54998779296875,16.577129360976187,592.1430121656668,677.9955377815198,697.2909021484331,-23.545167225101068,8.359686061210702,-31.90485328631177,54.141147963594335,2.0,BEAR,VEDL,VEDL.NS
VEDL.BO,BSE,SHORT,2026-04-30,2026-05-04,2026-05-04,277.861,284.80752499999994,263.96795,284.94992876249995,284.80752499999994,STOP_LOSS,1,-2.5512499999999863,0.15,-2.701249999999986,-2.701249999999986,271.6000061035156,16.57388862643785,592.0884422803113,677.9725752848043,697.2499248524161,-23.52937854263837,8.403254678098456,-31.932633220736825,54.1284736014265,2.0,BEAR,VEDL,VEDL.BO
ASHOKLEY.NS,NSE,SHORT,2026-04-30,2026-05-01,2026-05-06,162.00895133972168,166.05917512321471,153.90850377273557,166.14220471077633,166.05917512321471,STOP_LOSS,4,-2.5512500000000005,0.15,-2.7012500000000004,-2.7012500000000004,162.08999633789062,39.65832691890839,166.56549371537332,169.20802948164163,171.55035770789843,-2.48523818636653,-2.3701564274536024,-0.1150817589129276,2.686929494010575,2.0,BEAR,ASHOKLEY,ASHOKLEY.NS
500112.BO,BSE,SHORT,2026-05-12,2026-05-13,2026-06-09,975.5619627990724,999.9510118690491,926.7838646591188,1000.4509873749836,999.9510118690491,STOP_LOSS,19,-2.551249999999987,0.15,-2.701249999999987,-2.701249999999987,974.7000122070312,31.99499464655628,1013.5650895196899,1047.0907595268718,1060.1910659827915,-15.196400724958949,-2.8398446657575915,-12.356556059201356,3.834492497277711,2.0,BEAR,SBIN,500112.BO
JIOFIN.NS,NSE,SHORT,2026-05-13,2026-05-14,2026-05-22,232.88350000000003,238.7055875,221.239325,238.82494029375,238.7055875,STOP_LOSS,7,-2.5512499999999836,0.15,-2.7012499999999835,-2.7012499999999835,231.4499969482422,39.71508994103917,238.06384878126448,242.773199604028,243.4241889420053,-0.8452305216089826,1.0426292794346075,-1.88785980104359,2.7781840320909748,2.0,BEAR,JIOFIN,JIOFIN.NS
PINELABS.BO,BSE,SHORT,2026-05-14,2026-05-15,2026-05-18,156.62164694976806,160.53718812351224,148.79056460227966,148.8649598845808,148.79056460227966,TARGET,2,4.952500000000001,0.15,4.8025,4.8025,155.64999389648438,28.771215733394413,174.19017766681392,184.77962031547423,185.80005409481387,-1.4978593160767275,3.2014017491266555,-4.699261065203383,10.64364479023191,2.0,BEAR,PINELABS,PINELABS.BO
PINELABS.NS,NSE,SHORT,2026-05-14,2026-05-15,2026-05-18,156.32179389953615,160.22983874702453,148.50570420455932,148.57995705666158,148.50570420455932,TARGET,2,4.952500000000022,0.15,4.8025000000000215,4.8025000000000215,155.7100067138672,28.127980937567145,174.13702690031127,184.80867423134706,186.03737080129972,-1.7322252254622583,2.9922075289173145,-4.724432754379572,10.581908118250492,2.0,BEAR,PINELABS,PINELABS.NS
500325.BO,BSE,SHORT,2026-05-15,2026-05-18,2026-05-21,1335.332,1368.7153,1268.5654,1369.39965765,1368.7153,STOP_LOSS,4,-2.5512499999999996,0.15,-2.7012499999999995,-2.7012499999999995,1336.3499755859375,39.64112943753818,1364.59347172331,1383.603152841167,1383.894665027269,-0.9009694082283204,7.269712636385584,-8.170682044613905,2.069737011251008,2.0,BEAR,RELIANCE,500325.BO
UJJIVANSFB.BO,BSE,SHORT,2026-05-18,2026-05-19,2026-05-26,54.262855915069586,55.61942731294632,51.5497131193161,55.64723702660279,55.61942731294632,STOP_LOSS,6,-2.5512499999999796,0.15,-2.7012499999999795,-2.7012499999999795,54.15999984741211,37.79437138200829,56.20791728020335,57.707137616078164,57.856877903027495,-0.22392228010578918,0.47692981856817723,-0.7008520986739664,3.643467916774284,2.0,BEAR,UJJIVANSFB,UJJIVANSFB.BO
ICICIPRULI.BO,BSE,SHORT,2026-05-18,2026-05-19,2026-05-26,516.5915505981445,529.506339363098,490.7619730682373,529.7710925327796,529.506339363098,STOP_LOSS,6,-2.5512499999999765,0.15,-2.7012499999999764,-2.7012499999999764,515.75,37.621177238564854,533.6089663198643,539.2954404444176,543.6540559581814,-4.588220037861674,-4.439235161516077,-0.14898487634559743,3.3468265053775337,2.0,BEAR,ICICIPRULI,ICICIPRULI.BO
UJJIVANSFB.NS,NSE,SHORT,2026-05-18,2026-05-19,2026-05-26,54.472750000000005,55.83456875,51.7491125,55.862486034375,55.83456875,STOP_LOSS,6,-2.551249999999996,0.15,-2.701249999999996,-2.701249999999996,54.150001525878906,37.505556628372815,56.206913668179425,57.69663678127212,57.84988314458264,-0.22673193893617594,0.4636200262422301,-0.690351965178406,3.659535825865856,2.0,BEAR,UJJIVANSFB,UJJIVANSFB.NS
ETERNAL.BO,BSE,SHORT,2026-06-11,2026-06-12,2026-06-15,239.58014694976808,245.56965062351225,227.60113960227966,245.692435448824,245.56965062351225,STOP_LOSS,2,-2.551249999999985,0.15,-2.701249999999985,-2.701249999999985,235.25,38.94709494690467,242.50752087065646,246.35622103548488,247.3283929024449,-1.1711800171534321,0.25275926301196516,-1.4239392801653974,2.9926992963353607,2.0,BEAR,ETERNAL,ETERNAL.BO
ETERNAL.NS,NSE,SHORT,2026-06-11,2026-06-12,2026-06-15,238.8805,244.8525125,226.936475,244.97493875624997,244.8525125,STOP_LOSS,2,-2.551249999999982,0.15,-2.7012499999999817,-2.7012499999999817,235.1999969482422,38.89592732765601,242.54855175765096,246.36216327980887,247.31587429846994,-1.148762301436335,0.25523059813074045,-1.4039928995670756,3.0297252884656585,2.0,BEAR,ETERNAL,ETERNAL.NS
500209.BO,BSE,SHORT,2026-06-11,2026-06-12,2026-06-15,1120.6393511962892,1148.6553349761964,1064.6073836364747,1149.2296626436844,1148.6553349761964,STOP_LOSS,2,-2.551249999999984,0.15,-2.701249999999984,-2.701249999999984,1114.0,37.292256030410755,1155.8951948395575,1173.770042515238,1183.536077728021,-10.559357472726333,-7.487061459467494,-3.072296013258839,3.624480405022591,2.0,BEAR,INFY,500209.BO
COALINDIA.BO,BSE,SHORT,2026-06-12,2026-06-15,2026-06-17,447.776,458.9704,425.3872,459.1998852,458.9704,STOP_LOSS,3,-2.551249999999994,0.15,-2.7012499999999937,-2.7012499999999937,443.70001220703125,37.74262214616035,452.8824873161492,459.6908974258316,460.6439368178714,-1.2973715326788238,1.6345585717977684,-2.931930104476592,2.027562417689122,2.0,BEAR,COALINDIA,COALINDIA.BO
CANBK.NS,NSE,SHORT,2026-06-29,2026-06-30,2026-07-10,126.83655152511598,130.00746531324387,120.49472394886017,130.07246904590048,130.00746531324387,STOP_LOSS,9,-2.5512499999999805,0.15,-2.7012499999999804,-2.7012499999999804,125.86000061035156,37.272135512101585,128.8244722410639,130.825164024808,131.741235698185,-1.0440182800177524,-0.36092203541239953,-0.6830962446053529,2.3011711821066356,2.0,BEAR,CANBK,CANBK.NS
URBANCO.BO,BSE,LONG,2026-08-03,2026-08-04,2026-08-04,148.07399999999998,144.37214999999998,155.4777,144.299963925,144.37214999999998,STOP_LOSS,1,-2.5487499999999987,0.15,-2.6987499999999986,-2.6987499999999986,146.5,69.00072460888256,135.4698349119525,133.12906393125354,132.1863456928061,1.0538534744374886,0.47730321674566245,0.5765502576918261,8.14215584983659,2.0,BULL,URBANCO,URBANCO.BO
URBANCO.NS,NSE,LONG,2026-08-03,2026-08-04,2026-08-04,148.54423622131347,144.83063031578064,155.97144803237916,144.75821500062276,144.83063031578064,STOP_LOSS,1,-2.5487499999999907,0.15,-2.6987499999999907,-2.6987499999999907,146.19000244140625,69.6744617336248,135.59569496611152,133.2295571908041,132.27303142279547,1.070341368957628,0.4794573080306383,0.5908840609269896,7.813159169944509,2.0,BULL,URBANCO,URBANCO.NS
MOREPENLAB.NS,NSE,LONG,2026-08-04,2026-08-05,2026-08-05,73.27661786270141,71.44470241613388,76.94044875583648,76.90197853145857,76.94044875583648,TARGET,1,4.947500000000002,0.15,4.797500000000001,4.797500000000001,69.18000030517578,71.32069015958119,61.00032534134242,58.66831948972903,57.33240402468988,1.452095763374082,1.0402591680227753,0.4118365953513068,13.409231701735964,2.0,BULL,MOREPENLAB,MOREPENLAB.NS
SHUKRAPHAR.BO,BSE,LONG,2026-08-06,2026-08-07,2026-08-07,37.32865637397766,36.39543996462822,39.19508919267654,39.175491648080204,39.19508919267654,TARGET,1,4.9475000000000025,0.15,4.797500000000002,4.797500000000002,36.38999938964844,67.83443852921158,33.014606864130144,32.17925451781818,31.969801620654554,0.2349326824393394,0.04202445083499774,0.19290823160434167,10.223936754447937,2.0,BULL,SHUKRAPHAR,SHUKRAPHAR.BO
SBFC.BO,BSE,LONG,2026-08-06,2026-08-07,2026-08-10,95.50772908401488,93.12003585691451,100.28311553821563,93.07347583898606,93.12003585691451,STOP_LOSS,2,-2.548749999999998,0.15,-2.6987499999999978,-2.6987499999999978,95.33999633789062,63.852979221941574,93.23565616109526,92.31050262343241,92.10382881114073,0.24948017322248006,-0.07558612592129416,0.3250662991437742,2.2570122455720387,2.0,BULL,SBFC,SBFC.BO
PINELABS.NS,NSE,LONG,2026-08-10,2026-08-11,2026-08-11,162.81136072540284,158.74107670726775,170.95192876167297,170.86645279729214,170.95192876167297,TARGET,1,4.9475,0.15,4.797499999999999,4.797499999999999,161.94000244140625,60.038482978458276,155.23266831598423,151.70042950806695,151.22657283873235,0.6522046686753242,-0.8975060452748377,1.5497107139501618,4.320826407344163,2.0,BULL,PINELABS,PINELABS.NS
FCL.NS,NSE,LONG,2026-08-10,2026-08-11,2026-08-11,43.37167347335815,42.287381636524195,45.54025714702606,42.26623794570594,42.287381636524195,STOP_LOSS,1,-2.5487499999999903,0.15,-2.69874999999999,-2.69874999999999,42.5099983215332,60.463423734491414,41.12705021065126,40.17547826429704,39.62496491353334,0.6174018230851104,0.3360528486406794,0.28134897444443097,3.3626241215903656,2.0,BULL,FCL,FCL.NS
EPL.BO,BSE,LONG,2026-08-12,2026-08-13,2026-08-20,245.22255610656737,239.09199220390317,257.48368391189575,257.3549420699398,257.48368391189575,TARGET,6,4.947500000000003,0.15,4.797500000000003,4.797500000000003,243.64999389648438,62.26305032763628,235.0020765710198,232.63534851175226,232.25632385070588,0.42826541104528815,-0.1721878240842883,0.6004532351295764,3.6799323017263132,2.0,BULL,EPL,EPL.BO
