variant,symbol,exchange,signal_date,entry_date,exit_date,direction,entry_price,stop_loss,target,exit_price,exit_reason,holding_days,gross_pnl_pct,net_pnl_pct,regime
CURRENT,LLOYDSENGG,BSE,2025-05-06,2025-05-07,2025-05-07,SHORT,48.7599983215332,49.97899827957153,46.32199840545654,49.97899827957153,STOP_LOSS,1,-2.4390243902438935,-2.5890243902438934,NEUTRAL
CURRENT,LLOYDSENGG,BSE,2025-06-26,2025-06-27,2025-06-27,LONG,64.51000213623047,62.89725208282471,67.73550224304199,67.73550224304199,TARGET,1,5.000000000000004,4.850000000000004,BULL
CURRENT,LLOYDSENGG,BSE,2026-01-09,2026-01-12,2026-01-13,SHORT,51.060001373291016,52.33650140762329,48.50700130462646,52.33650140762329,STOP_LOSS,2,-2.4390243902438935,-2.5890243902438934,BULL
EMA_MACD,LLOYDSENGG,BSE,2024-12-03,2024-12-04,2024-12-16,LONG,79.01000213623047,77.03475208282471,82.960502243042,82.960502243042,TARGET,9,5.000000000000004,4.850000000000004,NEUTRAL
EMA_MACD,LLOYDSENGG,BSE,2025-01-03,2025-01-06,2025-01-06,LONG,85.4800033569336,83.34300327301025,89.75400352478027,83.34300327301025,STOP_LOSS,1,-2.500000000000002,-2.650000000000002,NEUTRAL
EMA_MACD,LLOYDSENGG,BSE,2025-01-29,2025-01-30,2025-02-03,SHORT,77.69000244140625,79.6322525024414,73.80550231933593,73.80550231933593,TARGET,3,5.2631578947368585,5.113157894736858,NEUTRAL
EMA_MACD,LLOYDSENGG,BSE,2025-04-30,2025-05-02,2025-05-06,SHORT,54.9900016784668,56.364751720428465,52.24050159454345,52.24050159454345,TARGET,3,5.2631578947368585,5.113157894736858,NEUTRAL
EMA_MACD,LLOYDSENGG,BSE,2025-06-26,2025-06-27,2025-06-27,LONG,64.51000213623047,62.89725208282471,67.73550224304199,67.73550224304199,TARGET,1,5.000000000000004,4.850000000000004,BULL
EMA_MACD,LLOYDSENGG,BSE,2026-01-09,2026-01-12,2026-01-13,SHORT,51.060001373291016,52.33650140762329,48.50700130462646,52.33650140762329,STOP_LOSS,2,-2.4390243902438935,-2.5890243902438934,BULL
EMA_MACD,LLOYDSENGG,BSE,2026-02-24,2026-02-25,2026-02-25,SHORT,48.900001525878906,50.122501564025875,46.455001449584955,50.122501564025875,STOP_LOSS,1,-2.4390243902438935,-2.5890243902438934,NEUTRAL
CURRENT,CGCL,BSE,2024-11-05,2024-11-06,2024-11-11,LONG,210.8000030517578,205.53000297546387,221.34000320434572,205.53000297546387,STOP_LOSS,4,-2.500000000000002,-2.650000000000002,NEUTRAL
CURRENT,CGCL,BSE,2024-11-18,2024-11-19,2024-11-25,SHORT,193.6999969482422,198.54249687194823,184.01499710083007,198.54249687194823,STOP_LOSS,4,-2.4390243902438935,-2.5890243902438934,NEUTRAL
CURRENT,CGCL,BSE,2024-11-27,2024-11-28,2024-12-05,LONG,211.1999969482422,205.91999702453612,221.7599967956543,205.91999702453612,STOP_LOSS,6,-2.5000000000000133,-2.6500000000000132,NEUTRAL
CURRENT,CGCL,BSE,2025-04-07,2025-04-08,2025-04-08,SHORT,164.9499969482422,169.07374687194823,156.70249710083007,156.70249710083007,TARGET,1,5.263157894736836,5.113157894736836,NEUTRAL
CURRENT,CGCL,BSE,2025-06-10,2025-06-11,2025-06-12,LONG,178.25,173.79375,187.1625,173.79375,STOP_LOSS,2,-2.500000000000002,-2.650000000000002,NEUTRAL
CURRENT,CGCL,BSE,2025-07-10,2025-07-11,2025-07-11,LONG,177.8000030517578,173.35500297546386,186.69000320434571,173.35500297546386,STOP_LOSS,1,-2.500000000000002,-2.650000000000002,BULL
CURRENT,CGCL,BSE,2025-07-16,2025-07-17,2025-07-28,LONG,183.1499938964844,178.57124404907228,192.30749359130863,178.57124404907228,STOP_LOSS,8,-2.5000000000000133,-2.6500000000000132,BULL
CURRENT,CGCL,BSE,2026-01-19,2026-01-20,2026-01-20,SHORT,175.64999389648438,180.04124374389647,166.86749420166015,180.04124374389647,STOP_LOSS,1,-2.4390243902438935,-2.5890243902438934,BULL
CURRENT,CGCL,BSE,2026-08-26,2026-08-27,2026-08-27,LONG,258.70001220703125,252.23251190185547,271.6350128173828,252.23251190185547,STOP_LOSS,1,-2.500000000000002,-2.650000000000002,NEUTRAL
CURRENT,CGCL,BSE,2026-08-28,2026-08-31,2026-08-31,LONG,258.0,251.54999999999998,270.90000000000003,251.54999999999998,STOP_LOSS,1,-2.500000000000002,-2.650000000000002,NEUTRAL
EMA_MACD,CGCL,BSE,2024-11-05,2024-11-06,2024-11-11,LONG,210.8000030517578,205.53000297546387,221.34000320434572,205.53000297546387,STOP_LOSS,4,-2.500000000000002,-2.650000000000002,NEUTRAL
EMA_MACD,CGCL,BSE,2024-11-14,2024-11-18,2024-11-19,SHORT,187.9499969482422,192.64874687194822,178.55249710083007,192.64874687194822,STOP_LOSS,2,-2.4390243902438935,-2.5890243902438934,NEUTRAL
EMA_MACD,CGCL,BSE,2024-11-27,2024-11-28,2024-12-05,LONG,211.1999969482422,205.91999702453612,221.7599967956543,205.91999702453612,STOP_LOSS,6,-2.5000000000000133,-2.6500000000000132,NEUTRAL
EMA_MACD,CGCL,BSE,2024-12-18,2024-12-19,2024-12-30,SHORT,192.3500061035156,197.15875625610346,182.73250579833982,182.73250579833982,TARGET,7,5.263157894736836,5.113157894736836,NEUTRAL
EMA_MACD,CGCL,BSE,2025-04-07,2025-04-08,2025-04-08,SHORT,164.9499969482422,169.07374687194823,156.70249710083007,156.70249710083007,TARGET,1,5.263157894736836,5.113157894736836,NEUTRAL
EMA_MACD,CGCL,BSE,2025-05-08,2025-05-09,2025-05-09,SHORT,160.0,164.0,152.0,164.0,STOP_LOSS,1,-2.4390243902439046,-2.5890243902439045,NEUTRAL
EMA_MACD,CGCL,BSE,2025-05-14,2025-05-15,2025-05-19,LONG,169.10000610351562,164.87250595092772,177.5550064086914,164.87250595092772,STOP_LOSS,3,-2.5000000000000133,-2.6500000000000132,NEUTRAL
EMA_MACD,CGCL,BSE,2025-05-21,2025-05-22,2025-05-30,SHORT,163.0,167.075,154.85,154.85,TARGET,7,5.263157894736836,5.113157894736836,NEUTRAL
EMA_MACD,CGCL,BSE,2025-06-10,2025-06-11,2025-06-12,LONG,178.25,173.79375,187.1625,173.79375,STOP_LOSS,2,-2.500000000000002,-2.650000000000002,NEUTRAL
EMA_MACD,CGCL,BSE,2025-07-10,2025-07-11,2025-07-11,LONG,177.8000030517578,173.35500297546386,186.69000320434571,173.35500297546386,STOP_LOSS,1,-2.500000000000002,-2.650000000000002,BULL
EMA_MACD,CGCL,BSE,2025-10-15,2025-10-16,2025-10-17,LONG,195.9499969482422,191.05124702453614,205.7474967956543,191.05124702453614,STOP_LOSS,2,-2.500000000000002,-2.650000000000002,BULL
EMA_MACD,CGCL,BSE,2026-01-16,2026-01-19,2026-01-21,SHORT,178.4499969482422,182.91124687194824,169.52749710083006,169.52749710083006,TARGET,3,5.2631578947368585,5.113157894736858,BULL
EMA_MACD,CGCL,BSE,2026-02-24,2026-02-25,2026-02-27,SHORT,168.8000030517578,173.02000312805174,160.36000289916993,160.36000289916993,TARGET,3,5.263157894736836,5.113157894736836,NEUTRAL
EMA_MACD,CGCL,BSE,2026-08-26,2026-08-27,2026-08-27,LONG,258.70001220703125,252.23251190185547,271.6350128173828,252.23251190185547,STOP_LOSS,1,-2.500000000000002,-2.650000000000002,NEUTRAL
CURRENT,KALYANKJIL,BSE,2024-11-14,2024-11-18,2024-11-18,SHORT,657.0,673.425,624.15,673.425,STOP_LOSS,1,-2.4390243902438935,-2.5890243902438934,NEUTRAL
CURRENT,KALYANKJIL,BSE,2025-01-01,2025-01-02,2025-01-06,LONG,777.1500244140625,757.7212738037109,816.0075256347657,757.7212738037109,STOP_LOSS,3,-2.500000000000002,-2.650000000000002,NEUTRAL
CURRENT,KALYANKJIL,BSE,2025-01-09,2025-01-10,2025-01-10,SHORT,662.5,679.0624999999999,629.375,629.375,TARGET,1,5.263157894736836,5.113157894736836,NEUTRAL
CURRENT,KALYANKJIL,BSE,2025-07-01,2025-07-02,2025-07-16,LONG,570.0,555.75,598.5,589.75,TIME_EXIT,11,3.4649122807017596,3.3149122807017597,BULL
CURRENT,KALYANKJIL,BSE,2025-12-08,2025-12-09,2025-12-15,SHORT,471.0,482.775,447.45,482.775,STOP_LOSS,5,-2.4390243902438935,-2.5890243902438934,BULL
CURRENT,KALYANKJIL,BSE,2026-01-19,2026-01-20,2026-01-21,SHORT,461.0,472.525,437.95,437.95,TARGET,2,5.263157894736836,5.113157894736836,BULL
CURRENT,KALYANKJIL,BSE,2026-07-09,2026-07-10,2026-07-10,LONG,449.0,437.775,471.45000000000005,471.45000000000005,TARGET,1,5.000000000000004,4.850000000000004,NEUTRAL
EMA_MACD,KALYANKJIL,BSE,2024-11-14,2024-11-18,2024-11-18,SHORT,657.0,673.425,624.15,673.425,STOP_LOSS,1,-2.4390243902438935,-2.5890243902438934,NEUTRAL
EMA_MACD,KALYANKJIL,BSE,2025-01-01,2025-01-02,2025-01-06,LONG,777.1500244140625,757.7212738037109,816.0075256347657,757.7212738037109,STOP_LOSS,3,-2.500000000000002,-2.650000000000002,NEUTRAL
EMA_MACD,KALYANKJIL,BSE,2025-01-09,2025-01-10,2025-01-10,SHORT,662.5,679.0624999999999,629.375,629.375,TARGET,1,5.263157894736836,5.113157894736836,NEUTRAL
EMA_MACD,KALYANKJIL,BSE,2025-06-30,2025-07-01,2025-07-02,LONG,557.0,543.0749999999999,584.85,584.85,TARGET,2,5.000000000000004,4.850000000000004,BULL
EMA_MACD,KALYANKJIL,BSE,2025-12-02,2025-12-03,2025-12-03,LONG,500.0,487.5,525.0,487.5,STOP_LOSS,1,-2.500000000000002,-2.650000000000002,BULL
EMA_MACD,KALYANKJIL,BSE,2026-01-19,2026-01-20,2026-01-21,SHORT,461.0,472.525,437.95,437.95,TARGET,2,5.263157894736836,5.113157894736836,BULL
EMA_MACD,KALYANKJIL,BSE,2026-07-09,2026-07-10,2026-07-10,LONG,449.0,437.775,471.45000000000005,471.45000000000005,TARGET,1,5.000000000000004,4.850000000000004,NEUTRAL
CURRENT,IXIGO,BSE,2025-10-06,2025-10-07,2025-10-07,LONG,314.75,306.88124999999997,330.4875,306.88124999999997,STOP_LOSS,1,-2.5000000000000133,-2.6500000000000132,BULL
CURRENT,IXIGO,BSE,2025-10-09,2025-10-10,2025-10-13,LONG,310.0,302.25,325.5,325.5,TARGET,2,5.000000000000004,4.850000000000004,BULL
CURRENT,IXIGO,BSE,2026-06-16,2026-06-17,2026-06-23,LONG,188.0,183.29999999999998,197.4,197.4,TARGET,5,5.000000000000004,4.850000000000004,BEAR
CURRENT,IXIGO,BSE,2026-08-07,2026-08-10,2026-08-10,SHORT,176.6999969482422,181.11749687194822,167.86499710083007,181.11749687194822,STOP_LOSS,1,-2.4390243902438935,-2.5890243902438934,BULL
CURRENT,IXIGO,BSE,2026-08-13,2026-08-14,2026-08-27,SHORT,171.5500030517578,175.83875312805174,162.9725028991699,162.9725028991699,TARGET,10,5.2631578947368585,5.113157894736858,NEUTRAL
EMA_MACD,IXIGO,BSE,2024-10-25,2024-10-28,2024-10-30,SHORT,146.5500030517578,150.21375312805174,139.2225028991699,150.21375312805174,STOP_LOSS,3,-2.4390243902438824,-2.5890243902438823,NEUTRAL
EMA_MACD,IXIGO,BSE,2025-02-14,2025-02-17,2025-02-25,SHORT,144.0,147.6,136.79999999999998,136.79999999999998,TARGET,7,5.2631578947368585,5.113157894736858,NEUTRAL
EMA_MACD,IXIGO,BSE,2025-10-06,2025-10-07,2025-10-07,LONG,314.75,306.88124999999997,330.4875,306.88124999999997,STOP_LOSS,1,-2.5000000000000133,-2.6500000000000132,BULL
EMA_MACD,IXIGO,BSE,2026-04-28,2026-04-29,2026-05-11,SHORT,171.10000610351562,175.3775062561035,162.54500579833984,162.54500579833984,TARGET,8,5.263157894736836,5.113157894736836,BEAR
EMA_MACD,IXIGO,BSE,2026-06-02,2026-06-03,2026-06-08,SHORT,159.64999389648438,163.64124374389647,151.66749420166016,151.66749420166016,TARGET,4,5.263157894736836,5.113157894736836,BEAR
EMA_MACD,IXIGO,BSE,2026-06-16,2026-06-17,2026-06-23,LONG,188.0,183.29999999999998,197.4,197.4,TARGET,5,5.000000000000004,4.850000000000004,BEAR
EMA_MACD,IXIGO,BSE,2026-08-06,2026-08-07,2026-08-07,LONG,196.75,191.83124999999998,206.5875,191.83124999999998,STOP_LOSS,1,-2.5000000000000133,-2.6500000000000132,BULL
CURRENT,ICICIPRULI,BSE,2024-11-06,2024-11-07,2024-11-13,SHORT,724.4500122070312,742.561262512207,688.2275115966796,688.2275115966796,TARGET,5,5.2631578947368585,5.113157894736858,NEUTRAL
CURRENT,ICICIPRULI,BSE,2025-04-07,2025-04-08,2025-04-08,SHORT,541.9000244140625,555.4475250244141,514.8050231933594,555.4475250244141,STOP_LOSS,1,-2.4390243902439046,-2.5890243902439045,NEUTRAL
CURRENT,ICICIPRULI,BSE,2025-04-21,2025-04-22,2025-04-23,LONG,606.9500122070312,591.7762619018555,637.2975128173829,591.7762619018555,STOP_LOSS,2,-2.499999999999991,-2.649999999999991,NEUTRAL
CURRENT,ICICIPRULI,BSE,2025-06-30,2025-07-01,2025-07-03,LONG,659.9500122070312,643.4512619018554,692.9475128173829,643.4512619018554,STOP_LOSS,3,-2.500000000000002,-2.650000000000002,BULL
CURRENT,ICICIPRULI,BSE,2025-08-29,2025-09-01,2025-09-04,SHORT,599.9000244140625,614.897525024414,569.9050231933594,614.897525024414,STOP_LOSS,4,-2.4390243902438935,-2.5890243902438934,BEAR
CURRENT,ICICIPRULI,BSE,2026-02-25,2026-02-26,2026-02-27,LONG,669.0,652.275,702.45,652.275,STOP_LOSS,2,-2.500000000000002,-2.650000000000002,NEUTRAL
CURRENT,ICICIPRULI,BSE,2026-03-04,2026-03-05,2026-03-09,SHORT,627.0999755859375,642.7774749755858,595.7449768066406,595.7449768066406,TARGET,3,5.2631578947368585,5.113157894736858,BEAR
CURRENT,ICICIPRULI,BSE,2026-05-18,2026-05-19,2026-06-01,SHORT,516.8499755859375,529.7712249755859,491.0074768066406,491.0074768066406,TARGET,10,5.263157894736836,5.113157894736836,BEAR
EMA_MACD,ICICIPRULI,BSE,2024-11-04,2024-11-05,2024-11-13,SHORT,730.3499755859375,748.6087249755859,693.8324768066406,693.8324768066406,TARGET,7,5.2631578947368585,5.113157894736858,NEUTRAL
EMA_MACD,ICICIPRULI,BSE,2025-04-07,2025-04-08,2025-04-08,SHORT,541.9000244140625,555.4475250244141,514.8050231933594,555.4475250244141,STOP_LOSS,1,-2.4390243902439046,-2.5890243902439045,NEUTRAL
EMA_MACD,ICICIPRULI,BSE,2025-04-17,2025-04-21,2025-05-06,LONG,597.2000122070312,582.2700119018555,627.0600128173828,592.5499877929688,TIME_EXIT,11,-0.7786376957491514,-0.9286376957491514,NEUTRAL
EMA_MACD,ICICIPRULI,BSE,2025-06-30,2025-07-01,2025-07-03,LONG,659.9500122070312,643.4512619018554,692.9475128173829,643.4512619018554,STOP_LOSS,3,-2.500000000000002,-2.650000000000002,BULL
EMA_MACD,ICICIPRULI,BSE,2025-08-29,2025-09-01,2025-09-04,SHORT,599.9000244140625,614.897525024414,569.9050231933594,614.897525024414,STOP_LOSS,4,-2.4390243902438935,-2.5890243902438934,BEAR
EMA_MACD,ICICIPRULI,BSE,2026-02-24,2026-02-25,2026-03-02,LONG,660.7999877929688,644.2799880981445,693.8399871826172,644.2799880981445,STOP_LOSS,4,-2.500000000000002,-2.650000000000002,NEUTRAL
EMA_MACD,ICICIPRULI,BSE,2026-03-04,2026-03-05,2026-03-09,SHORT,627.0999755859375,642.7774749755858,595.7449768066406,595.7449768066406,TARGET,3,5.2631578947368585,5.113157894736858,BEAR
EMA_MACD,ICICIPRULI,BSE,2026-05-18,2026-05-19,2026-06-01,SHORT,516.8499755859375,529.7712249755859,491.0074768066406,491.0074768066406,TARGET,10,5.263157894736836,5.113157894736836,BEAR
EMA_MACD,ICICIPRULI,BSE,2026-08-21,2026-08-24,2026-08-24,LONG,522.7000122070312,509.6325119018555,548.8350128173828,509.6325119018555,STOP_LOSS,1,-2.500000000000002,-2.650000000000002,NEUTRAL
EMA_MACD,ICICIPRULI,BSE,2026-09-03,2026-09-04,2026-09-04,SHORT,499.7999877929688,512.294987487793,474.80998840332035,494.9500122070313,TIME_EXIT,1,0.9798920024894908,0.8298920024894908,NEUTRAL
CURRENT,ASTERDM,BSE,2024-10-24,2024-10-25,2024-10-25,LONG,440.0499877929688,429.04873809814455,462.05248718261726,462.05248718261726,TARGET,1,5.000000000000004,4.850000000000004,NEUTRAL
CURRENT,ASTERDM,BSE,2024-11-27,2024-11-28,2024-11-29,LONG,481.1499938964844,469.12124404907223,505.2074935913086,505.2074935913086,TARGET,2,5.000000000000004,4.850000000000004,NEUTRAL
CURRENT,ASTERDM,BSE,2025-08-18,2025-08-19,2025-08-20,LONG,630.75,614.9812499999999,662.2875,614.9812499999999,STOP_LOSS,2,-2.5000000000000133,-2.6500000000000132,NEUTRAL
CURRENT,ASTERDM,BSE,2026-04-01,2026-04-02,2026-04-02,LONG,681.0499877929688,664.0237380981445,715.1024871826172,664.0237380981445,STOP_LOSS,1,-2.5000000000000133,-2.6500000000000132,BEAR
EMA_MACD,ASTERDM,BSE,2024-10-24,2024-10-25,2024-10-25,LONG,440.0499877929688,429.04873809814455,462.05248718261726,462.05248718261726,TARGET,1,5.000000000000004,4.850000000000004,NEUTRAL
EMA_MACD,ASTERDM,BSE,2024-11-27,2024-11-28,2024-11-29,LONG,481.1499938964844,469.12124404907223,505.2074935913086,505.2074935913086,TARGET,2,5.000000000000004,4.850000000000004,NEUTRAL
EMA_MACD,ASTERDM,BSE,2025-08-13,2025-08-14,2025-08-22,LONG,614.7999877929688,599.4299880981445,645.5399871826172,599.4299880981445,STOP_LOSS,6,-2.5000000000000133,-2.6500000000000132,NEUTRAL
EMA_MACD,ASTERDM,BSE,2026-04-01,2026-04-02,2026-04-02,LONG,681.0499877929688,664.0237380981445,715.1024871826172,664.0237380981445,STOP_LOSS,1,-2.5000000000000133,-2.6500000000000132,BEAR
CURRENT,WELSPUNLIV,BSE,2025-04-09,2025-04-11,2025-04-11,SHORT,117.4000015258789,120.33500156402587,111.53000144958496,120.33500156402587,STOP_LOSS,1,-2.4390243902438935,-2.5890243902438934,NEUTRAL
CURRENT,WELSPUNLIV,BSE,2025-05-09,2025-05-12,2025-05-12,LONG,152.64999389648438,148.83374404907227,160.2824935913086,148.83374404907227,STOP_LOSS,1,-2.500000000000002,-2.650000000000002,NEUTRAL
CURRENT,WELSPUNLIV,BSE,2025-10-15,2025-10-16,2025-10-17,LONG,126.8000030517578,123.63000297546385,133.1400032043457,123.63000297546385,STOP_LOSS,2,-2.500000000000002,-2.650000000000002,BULL
EMA_MACD,WELSPUNLIV,BSE,2024-12-30,2024-12-31,2024-12-31,SHORT,153.10000610351562,156.9275062561035,145.44500579833985,156.9275062561035,STOP_LOSS,1,-2.4390243902438935,-2.5890243902438934,NEUTRAL
EMA_MACD,WELSPUNLIV,BSE,2025-04-08,2025-04-09,2025-04-09,SHORT,119.5500030517578,122.53875312805174,113.5725028991699,113.5725028991699,TARGET,1,5.263157894736836,5.113157894736836,NEUTRAL
EMA_MACD,WELSPUNLIV,BSE,2025-04-17,2025-04-21,2025-04-25,LONG,132.1999969482422,128.89499702453614,138.8099967956543,128.89499702453614,STOP_LOSS,5,-2.499999999999991,-2.649999999999991,NEUTRAL
EMA_MACD,WELSPUNLIV,BSE,2025-05-05,2025-05-06,2025-05-07,SHORT,124.3499984741211,127.45874843597412,118.13249855041504,127.45874843597412,STOP_LOSS,2,-2.4390243902438935,-2.5890243902438934,NEUTRAL
EMA_MACD,WELSPUNLIV,BSE,2025-05-08,2025-05-09,2025-05-09,LONG,132.60000610351562,129.28500595092774,139.23000640869142,139.23000640869142,TARGET,1,5.000000000000004,4.850000000000004,NEUTRAL
EMA_MACD,WELSPUNLIV,BSE,2025-06-30,2025-07-01,2025-07-01,LONG,143.75,140.15625,150.9375,140.15625,STOP_LOSS,1,-2.500000000000002,-2.650000000000002,BULL
EMA_MACD,WELSPUNLIV,BSE,2025-09-29,2025-09-30,2025-10-01,SHORT,114.1999969482422,117.05499687194825,108.48999710083008,117.05499687194825,STOP_LOSS,2,-2.4390243902438935,-2.5890243902438934,BULL
EMA_MACD,WELSPUNLIV,BSE,2025-10-14,2025-10-15,2025-10-16,LONG,123.0,119.925,129.15,129.15,TARGET,2,5.000000000000004,4.850000000000004,BULL
CURRENT,IFCI,NSE,2025-05-06,2025-05-07,2025-05-07,SHORT,39.650001525878906,40.64125156402588,37.66750144958496,40.64125156402588,STOP_LOSS,1,-2.4390243902439046,-2.5890243902439045,NEUTRAL
CURRENT,IFCI,NSE,2025-05-16,2025-05-19,2025-05-20,LONG,52.25,50.94375,54.862500000000004,50.94375,STOP_LOSS,2,-2.500000000000002,-2.650000000000002,NEUTRAL
CURRENT,IFCI,NSE,2025-10-08,2025-10-09,2025-10-09,LONG,59.0,57.525,61.95,57.525,STOP_LOSS,1,-2.500000000000002,-2.650000000000002,BULL
CURRENT,IFCI,NSE,2026-01-12,2026-01-13,2026-01-14,LONG,57.43000030517578,55.99425029754639,60.30150032043457,55.99425029754639,STOP_LOSS,2,-2.500000000000002,-2.650000000000002,BULL
EMA_MACD,IFCI,NSE,2025-05-02,2025-05-05,2025-05-07,SHORT,42.15999984741211,43.213999843597406,40.0519998550415,40.0519998550415,TARGET,3,5.2631578947368585,5.113157894736858,NEUTRAL
EMA_MACD,IFCI,NSE,2025-05-16,2025-05-19,2025-05-20,LONG,52.25,50.94375,54.862500000000004,50.94375,STOP_LOSS,2,-2.500000000000002,-2.650000000000002,NEUTRAL
EMA_MACD,IFCI,NSE,2025-09-30,2025-10-01,2025-10-03,SHORT,54.34999847412109,55.70874843597411,51.63249855041503,55.70874843597411,STOP_LOSS,2,-2.4390243902438935,-2.5890243902438934,BULL
EMA_MACD,IFCI,NSE,2025-10-29,2025-10-30,2025-10-31,LONG,57.11000061035156,55.682250595092775,59.965500640869145,59.965500640869145,TARGET,2,5.000000000000004,4.850000000000004,BULL
EMA_MACD,IFCI,NSE,2025-11-07,2025-11-10,2025-11-12,SHORT,54.5,55.8625,51.775,55.8625,STOP_LOSS,3,-2.4390243902438935,-2.5890243902438934,BULL
EMA_MACD,IFCI,NSE,2026-01-12,2026-01-13,2026-01-14,LONG,57.43000030517578,55.99425029754639,60.30150032043457,55.99425029754639,STOP_LOSS,2,-2.500000000000002,-2.650000000000002,BULL
CURRENT,GROWW,NSE,2026-03-30,2026-04-01,2026-04-01,SHORT,158.0,161.95,150.1,161.95,STOP_LOSS,1,-2.4390243902438935,-2.5890243902438934,BEAR
CURRENT,GROWW,NSE,2026-04-08,2026-04-09,2026-04-10,LONG,182.0,177.45,191.1,191.1,TARGET,2,5.000000000000004,4.850000000000004,BEAR
CURRENT,GROWW,NSE,2026-07-15,2026-07-16,2026-07-16,LONG,219.69000244140625,214.1977523803711,230.67450256347658,214.1977523803711,STOP_LOSS,1,-2.500000000000002,-2.650000000000002,NEUTRAL
EMA_MACD,GROWW,NSE,2026-03-30,2026-04-01,2026-04-01,SHORT,158.0,161.95,150.1,161.95,STOP_LOSS,1,-2.4390243902438935,-2.5890243902438934,BEAR
EMA_MACD,GROWW,NSE,2026-04-06,2026-04-07,2026-04-08,LONG,167.3000030517578,163.11750297546385,175.6650032043457,175.6650032043457,TARGET,2,5.000000000000004,4.850000000000004,BEAR
EMA_MACD,GROWW,NSE,2026-07-13,2026-07-14,2026-07-14,LONG,208.85000610351562,203.62875595092774,219.29250640869142,203.62875595092774,STOP_LOSS,1,-2.500000000000002,-2.650000000000002,NEUTRAL
EMA_MACD,GROWW,NSE,2026-08-31,2026-09-01,2026-09-04,SHORT,193.0,197.825,183.35,194.0,TIME_EXIT,4,-0.5154639175257714,-0.6654639175257714,NEUTRAL
CURRENT,ETERNAL,NSE,2025-03-28,2025-04-01,2025-04-02,SHORT,201.6999969482422,206.74249687194822,191.61499710083007,206.74249687194822,STOP_LOSS,2,-2.4390243902438935,-2.5890243902438934,NEUTRAL
CURRENT,ETERNAL,NSE,2025-06-05,2025-06-06,2025-06-13,LONG,256.5599975585937,250.14599761962884,269.3879974365234,250.14599761962884,STOP_LOSS,6,-2.500000000000002,-2.650000000000002,NEUTRAL
CURRENT,ETERNAL,NSE,2026-01-20,2026-01-21,2026-01-21,SHORT,269.25,275.98125,255.7875,275.98125,STOP_LOSS,1,-2.4390243902438935,-2.5890243902438934,BEAR
CURRENT,ETERNAL,NSE,2026-01-23,2026-01-27,2026-01-28,SHORT,258.04998779296875,264.50123748779293,245.1474884033203,264.50123748779293,STOP_LOSS,2,-2.4390243902438935,-2.5890243902438934,BEAR
CURRENT,ETERNAL,NSE,2026-02-24,2026-02-25,2026-03-02,SHORT,255.1999969482422,261.5799968719482,242.43999710083006,242.43999710083006,TARGET,4,5.2631578947368585,5.113157894736858,NEUTRAL
CURRENT,ETERNAL,NSE,2026-06-11,2026-06-12,2026-06-15,SHORT,239.0,244.97499999999997,227.04999999999998,244.97499999999997,STOP_LOSS,2,-2.4390243902438935,-2.5890243902438934,BEAR
CURRENT,ETERNAL,NSE,2026-06-19,2026-06-22,2026-06-24,LONG,264.5,257.8875,277.725,257.8875,STOP_LOSS,3,-2.500000000000002,-2.650000000000002,BEAR
EMA_MACD,ETERNAL,NSE,2025-03-27,2025-03-28,2025-03-28,SHORT,204.2400054931641,209.34600563049318,194.02800521850588,209.34600563049318,STOP_LOSS,1,-2.4390243902438935,-2.5890243902438934,NEUTRAL
EMA_MACD,ETERNAL,NSE,2025-06-03,2025-06-04,2025-06-05,LONG,237.1000061035156,231.1725059509277,248.9550064086914,248.9550064086914,TARGET,2,5.000000000000004,4.850000000000004,NEUTRAL
EMA_MACD,ETERNAL,NSE,2026-01-20,2026-01-21,2026-01-21,SHORT,269.25,275.98125,255.7875,275.98125,STOP_LOSS,1,-2.4390243902438935,-2.5890243902438934,BEAR
EMA_MACD,ETERNAL,NSE,2026-01-22,2026-01-23,2026-01-23,SHORT,276.95001220703125,283.873762512207,263.1025115966797,263.1025115966797,TARGET,1,5.263157894736836,5.113157894736836,NEUTRAL
EMA_MACD,ETERNAL,NSE,2026-02-19,2026-02-20,2026-02-24,SHORT,270.79998779296875,277.56998748779296,257.2599884033203,257.2599884033203,TARGET,3,5.2631578947368585,5.113157894736858,NEUTRAL
EMA_MACD,ETERNAL,NSE,2026-05-14,2026-05-15,2026-05-26,SHORT,245.0,251.12499999999997,232.75,251.12499999999997,STOP_LOSS,8,-2.4390243902438935,-2.5890243902438934,BEAR
EMA_MACD,ETERNAL,NSE,2026-05-27,2026-05-28,2026-05-29,LONG,256.510009765625,250.09725952148438,269.33551025390625,250.09725952148438,STOP_LOSS,2,-2.500000000000002,-2.650000000000002,BEAR
EMA_MACD,ETERNAL,NSE,2026-06-10,2026-06-11,2026-06-12,SHORT,238.0,243.95,226.1,243.95,STOP_LOSS,2,-2.4390243902438935,-2.5890243902438934,BEAR
EMA_MACD,ETERNAL,NSE,2026-06-17,2026-06-18,2026-07-01,LONG,258.5,252.0375,271.425,271.425,TARGET,10,5.000000000000004,4.850000000000004,BEAR
CURRENT,ZEEL,NSE,2025-01-13,2025-01-14,2025-01-14,SHORT,120.1999969482422,123.20499687194824,114.18999710083008,123.20499687194824,STOP_LOSS,1,-2.4390243902438935,-2.5890243902438934,NEUTRAL
