variant,symbol,exchange,signal_date,entry_date,exit_date,direction,entry_price,stop_loss,target,exit_price,exit_reason,holding_days,gross_pnl_pct,net_pnl_pct,regime,mapped_regime,signal_close,rsi,ema_5,ema_13,ema_26,ema_5_13_signed_pct,ema_13_26_signed_pct,ema_5_26_signed_pct,ema_5_13_abs_pct,ema_13_26_abs_pct,ema_5_26_abs_pct,macd,macd_signal,macd_histogram,macd_histogram_pct,macd_histogram_abs_pct,volume_ratio,extension_pct,extension_abs_pct,ema13_event_age,ema26_event_age,macd_event_age,rsi_event_age,max_event_age,min_event_age,data_symbol
EMA_MACD,IXIGO,BSE,2024-10-25,2024-10-28,2024-10-30,SHORT,146.5500030517578,150.21375312805174,139.2225028991699,150.21375312805174,STOP_LOSS,3,-2.4390243902438824,-2.5890243902438823,NEUTRAL,NEUTRAL,144.0500030517578,42.5870293064154,149.46231765908823,151.9816633883232,152.24652382957285,-1.657664268878197,-0.17396813706311048,-1.8287485982939795,1.657664268878197,0.17396813706311048,1.8287485982939795,-0.3295196647679859,0.47786697887700136,-0.8073866436449872,-0.5604905425478468,0.5604905425478468,1.4337651396678461,-3.621190071249583,3.621190071249583,2.0,1.0,1.0,,2.0,1.0,IXIGO.BO
EMA_MACD,IXIGO,BSE,2025-02-14,2025-02-17,2025-02-25,SHORT,144.0,147.6,136.79999999999998,136.79999999999998,TARGET,7,5.2631578947368585,5.113157894736858,NEUTRAL,NEUTRAL,144.9499969482422,46.50475296630975,146.05539852296042,147.6481277020705,148.87268387776444,-1.0787330688838426,-0.8225526293993597,-1.8924125510608978,1.0787330688838426,0.8225526293993597,1.8924125510608978,-1.3053182287204095,-1.2362172424155276,-0.06910098630488193,-0.047672292348896056,0.047672292348896056,5.7246471678015105,-0.7568371904749938,0.7568371904749938,3.0,3.0,0.0,24.0,24.0,0.0,IXIGO.BO
EMA_MACD,IXIGO,BSE,2025-10-06,2025-10-07,2025-10-07,LONG,314.75,306.88125,330.4875,306.88125,STOP_LOSS,1,-2.5000000000000133,-2.650000000000013,BULL,BULL,311.79998779296875,64.42827963520148,290.58410347975195,284.84274434051395,280.4848802991125,2.015624148170163,1.5536894668811296,3.6006301551333255,2.015624148170163,1.5536894668811296,3.6006301551333255,4.59792210425843,4.385430734810742,0.21249136944768754,0.06814989665387002,0.06814989665387002,5.206615561370244,7.3011166334138915,7.3011166334138915,0.0,1.0,0.0,0.0,1.0,0.0,IXIGO.BO
EMA_MACD,IXIGO,BSE,2026-04-28,2026-04-29,2026-05-11,SHORT,171.10000610351562,175.3775062561035,162.54500579833984,162.54500579833984,TARGET,8,5.263157894736836,5.113157894736836,BEAR,BEAR,169.8000030517578,46.00411359171916,171.21029900269923,172.880210334227,174.03503251866357,-0.9659355043005524,-0.663557312412215,-1.6230832810407954,0.9659355043005524,0.663557312412215,1.6230832810407954,-1.213622209997311,-1.0572859748340397,-0.15633623516327133,-0.09207080821760497,0.09207080821760497,0.19623490776729685,-0.8237214461725715,0.8237214461725715,2.0,2.0,0.0,47.0,47.0,0.0,IXIGO.BO
EMA_MACD,IXIGO,BSE,2026-06-02,2026-06-03,2026-06-08,SHORT,159.64999389648438,163.64124374389647,151.66749420166016,151.66749420166016,TARGET,4,5.263157894736836,5.113157894736836,BEAR,BEAR,159.64999389648438,42.87822206778499,163.58528433369725,165.27421163905353,166.79878915896185,-1.0218940321099688,-0.9140219348087555,-1.9265756313147375,1.0218940321099688,0.9140219348087555,1.9265756313147375,-1.6416989788115757,-1.503356995052544,-0.13834198375903162,-0.08665329724267408,0.08665329724267408,1.6504460798451306,-2.4056506385900094,2.4056506385900094,1.0,4.0,0.0,15.0,15.0,0.0,IXIGO.BO
EMA_MACD,IXIGO,BSE,2026-06-16,2026-06-17,2026-06-23,LONG,188.0,183.3,197.4,197.4,TARGET,5,5.000000000000004,4.850000000000004,BEAR,BEAR,187.8500061035156,67.7043455991969,176.01417772153297,167.8602302228203,166.2990639099188,4.857581505690183,0.9387703551639636,5.841953396007494,4.857581505690183,0.9387703551639636,5.841953396007494,1.9872457453651293,-1.387506417988389,3.3747521633535182,1.7965142686734041,1.7965142686734041,0.5434155450958332,6.724360807291189,6.724360807291189,2.0,2.0,2.0,2.0,2.0,2.0,IXIGO.BO
EMA_MACD,IXIGO,BSE,2026-08-06,2026-08-07,2026-08-07,LONG,196.75,191.83125,206.5875,191.83125,STOP_LOSS,1,-2.5000000000000133,-2.650000000000013,BULL,BULL,201.6999969482422,55.07019644968855,199.79812311498176,197.84148086983504,196.43838774332517,0.9889949451167168,0.7142662605962815,1.7103252629249697,0.9889949451167168,0.7142662605962815,1.7103252629249697,1.4714151531229618,1.3383066042334746,0.1331085488894872,0.0659933321286286,0.0659933321286286,0.7461982152056981,0.9518977473907078,0.9518977473907078,2.0,3.0,0.0,18.0,18.0,0.0,IXIGO.BO
CURRENT,JINDWORLD,NSE,2025-09-29,2025-09-30,2025-10-03,SHORT,35.369998931884766,36.25424890518188,33.601498985290526,36.25424890518188,STOP_LOSS,3,-2.439024390243893,-2.5890243902438934,BULL,BULL,35.31999969482422,35.71758219113666,36.34877047019113,36.99387958315478,37.41499342584305,-1.7438266011370263,-1.125521626839047,-2.8497210824457038,1.7438266011370263,1.125521626839047,2.8497210824457038,-0.45030504710361186,-0.3517609315167039,-0.09854411558690795,-0.27900372717542404,0.27900372717542404,0.5547841740560732,-2.8302766835279387,2.8302766835279387,2.0,3.0,0.0,1.0,3.0,0.0,JINDWORLD.NS
CURRENT,JINDWORLD,NSE,2025-11-06,2025-11-07,2025-11-21,SHORT,35.09000015258789,35.967250156402585,33.335500144958495,33.335500144958495,TARGET,11,5.263157894736836,5.113157894736836,BULL,BULL,35.22999954223633,37.54472266494185,36.04947997676044,36.498885047357085,36.723234537429256,-1.2312843803681863,-0.6109197430403597,-1.8346819640359044,1.2312843803681863,0.6109197430403597,1.8346819640359044,-0.25233819856705253,-0.1131921272371328,-0.13914607132991974,-0.3949647264772205,0.3949647264772205,0.16986182174703965,-2.273210140763178,2.273210140763178,4.0,4.0,3.0,0.0,4.0,0.0,JINDWORLD.NS
CURRENT,JINDWORLD,NSE,2026-07-16,2026-07-17,2026-07-17,LONG,32.79999923706055,31.979999256134032,34.439999198913576,31.979999256134032,STOP_LOSS,1,-2.500000000000002,-2.650000000000002,NEUTRAL,NEUTRAL,32.060001373291016,64.3172087329082,30.525398408361234,30.109304288864045,29.8623249796119,1.3819453133331983,0.8270598803702286,2.220434708958662,1.3819453133331983,0.8270598803702286,2.220434708958662,0.2633901547496471,0.21948663391153947,0.04390352083810764,0.13694173099656629,0.13694173099656629,13.711059538048659,5.027298724820042,5.027298724820042,0.0,1.0,0.0,0.0,1.0,0.0,JINDWORLD.NS
CURRENT,JINDWORLD,NSE,2026-07-21,2026-07-22,2026-07-22,LONG,38.38999938964844,37.43024940490722,40.30949935913086,37.43024940490722,STOP_LOSS,1,-2.5000000000000133,-2.650000000000013,NEUTRAL,NEUTRAL,37.63999938964844,77.84335580675842,33.372710379549886,31.580961200903126,30.702659495008355,5.673510591550715,2.8606697932391336,8.696480788498564,5.673510591550715,2.8606697932391336,8.696480788498564,0.9929921226370944,0.4381225717216832,0.5548695509154111,1.4741486713945287,1.4741486713945287,9.096202512774232,12.78676188288698,12.78676188288698,3.0,4.0,3.0,0.0,4.0,0.0,JINDWORLD.NS
CURRENT,JINDWORLD,NSE,2026-08-31,2026-09-01,2026-09-01,LONG,39.34999847412109,38.36624851226806,41.31749839782714,41.31749839782714,TARGET,1,5.000000000000004,4.850000000000004,NEUTRAL,NEUTRAL,38.310001373291016,61.05333690528975,37.070702598372094,36.50611619350611,36.066305060475734,1.5465529169778296,1.2194515969764648,2.7848639781984668,1.5465529169778296,1.2194515969764648,2.7848639781984668,0.46112390011508353,0.45696521045257726,0.004158689662506265,0.010855362864605958,0.010855362864605958,1.1535526728690035,3.3430679432910013,3.3430679432910013,1.0,2.0,0.0,0.0,2.0,0.0,JINDWORLD.NS
EMA_MACD,JINDWORLD,NSE,2024-11-26,2024-11-27,2024-11-27,LONG,65.62999725341797,63.98924732208252,68.91149711608887,63.98924732208252,STOP_LOSS,1,-2.500000000000002,-2.650000000000002,NEUTRAL,NEUTRAL,64.66000366210938,55.421449907996205,63.59095327311795,61.98473462085331,61.92832818617255,2.5913132678384696,0.0910834126043052,2.68475693699839,2.5913132678384696,0.0910834126043052,2.68475693699839,0.16266396059799604,-0.7743884802011205,0.9370524407991165,1.449199486124105,1.449199486124105,0.47195388388728143,1.6811359697659258,1.6811359697659258,4.0,3.0,4.0,4.0,4.0,3.0,JINDWORLD.NS
EMA_MACD,JINDWORLD,NSE,2025-02-12,2025-02-13,2025-02-14,SHORT,77.41000366210938,79.3452537536621,73.5395034790039,73.5395034790039,TARGET,2,5.2631578947368585,5.113157894736858,NEUTRAL,NEUTRAL,77.98999786376953,43.90864773580142,79.3508953453705,80.84128009580701,80.99967022386944,-1.843593704441855,-0.19554416409927644,-2.0355328286423937,1.843593704441855,0.19554416409927644,2.0355328286423937,-0.24160153211627744,0.45314603028541345,-0.6947475624016909,-0.8908162346859582,0.8908162346859582,1.470392565828946,-1.715037335971748,1.715037335971748,3.0,1.0,3.0,66.0,66.0,1.0,JINDWORLD.NS
EMA_MACD,JINDWORLD,NSE,2025-04-30,2025-05-02,2025-05-05,SHORT,67.5,69.1875,64.125,64.125,TARGET,2,5.263157894736836,5.113157894736836,NEUTRAL,NEUTRAL,66.3499984741211,46.93202588766509,67.23246795481688,67.77654278553985,67.84873223464456,-0.8027479838334881,-0.10639763887563307,-0.9082915178082006,0.8027479838334881,0.10639763887563307,0.9082915178082006,-0.08320356574979826,0.12163025895864205,-0.2048338247084403,-0.30871715059395655,0.30871715059395655,0.2733817455961817,-1.3125644611006202,1.3125644611006202,3.0,3.0,3.0,35.0,35.0,3.0,JINDWORLD.NS
EMA_MACD,JINDWORLD,NSE,2025-09-29,2025-09-30,2025-10-03,SHORT,35.369998931884766,36.25424890518188,33.601498985290526,36.25424890518188,STOP_LOSS,3,-2.439024390243893,-2.5890243902438934,BULL,BULL,35.31999969482422,35.71758219113666,36.34877047019113,36.99387958315478,37.41499342584305,-1.7438266011370263,-1.125521626839047,-2.8497210824457038,1.7438266011370263,1.125521626839047,2.8497210824457038,-0.45030504710361186,-0.3517609315167039,-0.09854411558690795,-0.27900372717542404,0.27900372717542404,0.5547841740560732,-2.8302766835279387,2.8302766835279387,2.0,3.0,0.0,1.0,3.0,0.0,JINDWORLD.NS
EMA_MACD,JINDWORLD,NSE,2025-10-31,2025-11-03,2025-11-11,SHORT,36.380001068115234,37.289501094818114,34.56100101470947,34.56100101470947,TARGET,6,5.2631578947368585,5.113157894736858,BULL,BULL,36.43999862670898,45.80348119797521,36.76074539840363,36.87883139709279,36.940997476590645,-0.3201999472750901,-0.16828478856655418,-0.48794588803738215,0.3201999472750901,0.16828478856655418,0.48794588803738215,-0.06437889357417959,-0.05381600274454765,-0.010562890829631938,-0.028987078012373428,0.028987078012373428,0.10701208085662345,-0.8725252119304953,0.8725252119304953,1.0,1.0,0.0,18.0,18.0,0.0,JINDWORLD.NS
EMA_MACD,JINDWORLD,NSE,2026-02-20,2026-02-23,2026-02-23,SHORT,26.700000762939453,27.367500782012936,25.36500072479248,25.36500072479248,TARGET,1,5.263157894736836,5.113157894736836,NEUTRAL,NEUTRAL,25.6299991607666,41.66183134300742,26.404039153945643,26.843010453718716,27.107903168237673,-1.6353281258446157,-0.9771789166981096,-2.5965269608781374,1.6353281258446157,0.9771789166981096,2.5965269608781374,-0.28404820304312395,-0.21090908979824996,-0.07313911324487399,-0.28536525805600677,0.28536525805600677,0.1924409358652075,-2.931521153510235,2.931521153510235,4.0,4.0,0.0,30.0,30.0,0.0,JINDWORLD.NS
EMA_MACD,JINDWORLD,NSE,2026-07-16,2026-07-17,2026-07-17,LONG,32.79999923706055,31.979999256134032,34.439999198913576,31.979999256134032,STOP_LOSS,1,-2.500000000000002,-2.650000000000002,NEUTRAL,NEUTRAL,32.060001373291016,64.3172087329082,30.525398408361234,30.109304288864045,29.8623249796119,1.3819453133331983,0.8270598803702286,2.220434708958662,1.3819453133331983,0.8270598803702286,2.220434708958662,0.2633901547496471,0.21948663391153947,0.04390352083810764,0.13694173099656629,0.13694173099656629,13.711059538048659,5.027298724820042,5.027298724820042,0.0,1.0,0.0,0.0,1.0,0.0,JINDWORLD.NS
EMA_MACD,JINDWORLD,NSE,2026-08-31,2026-09-01,2026-09-01,LONG,39.34999847412109,38.36624851226806,41.31749839782714,41.31749839782714,TARGET,1,5.000000000000004,4.850000000000004,NEUTRAL,NEUTRAL,38.310001373291016,61.05333690528975,37.070702598372094,36.50611619350611,36.066305060475734,1.5465529169778296,1.2194515969764648,2.7848639781984668,1.5465529169778296,1.2194515969764648,2.7848639781984668,0.46112390011508353,0.45696521045257726,0.004158689662506265,0.010855362864605958,0.010855362864605958,1.1535526728690035,3.3430679432910013,3.3430679432910013,1.0,2.0,0.0,0.0,2.0,0.0,JINDWORLD.NS
CURRENT,JIOFIN,BSE,2024-12-20,2024-12-23,2025-01-07,SHORT,308.95001220703125,316.673762512207,293.50251159667965,299.25,TIME_EXIT,11,3.241441004855883,3.091441004855883,NEUTRAL,NEUTRAL,304.5,32.32516446724213,319.5113984829217,327.6561583754464,328.6000835957453,-2.485764324683309,-0.28725653687298314,-2.765880341042383,2.485764324683309,0.28725653687298314,2.765880341042383,-1.2862453250306771,2.0832920666655603,-3.3695373916962374,-1.1065804242023767,1.1065804242023767,2.0928762955796003,-4.698235666770461,4.698235666770461,2.0,1.0,2.0,1.0,2.0,1.0,JIOFIN.BO
CURRENT,JIOFIN,BSE,2025-04-16,2025-04-17,2025-04-23,LONG,242.75,236.68125,254.8875,254.8875,TARGET,4,5.000000000000004,4.850000000000004,NEUTRAL,NEUTRAL,242.25,60.12913131822915,233.80247942379944,229.20111828132093,228.35925746336164,2.0075648744570302,0.3686563125623914,2.3836222016578925,2.0075648744570302,0.3686563125623914,2.3836222016578925,1.1262705767900911,-0.8881336151464253,2.0144041919365163,0.831539398116209,0.831539398116209,1.112599122191244,3.613101365314547,3.613101365314547,1.0,1.0,2.0,0.0,2.0,0.0,JIOFIN.BO
CURRENT,JIOFIN,BSE,2025-08-04,2025-08-05,2025-08-06,LONG,334.8500061035156,326.47875595092773,351.5925064086914,326.47875595092773,STOP_LOSS,2,-2.500000000000002,-2.650000000000002,BULL,BULL,333.54998779296875,65.60819803214264,326.99841242675734,322.0432098355001,317.79930968619647,1.5386763142090103,1.3354025700981396,2.8946264073525882,1.5386763142090103,1.3354025700981396,2.8946264073525882,4.571492480908091,3.9566350213045727,0.6148574596035186,0.1843374253052453,0.1843374253052453,0.838707555874302,2.003549594504182,2.003549594504182,2.0,4.0,0.0,2.0,4.0,0.0,JIOFIN.BO
CURRENT,JIOFIN,BSE,2025-09-24,2025-09-25,2025-09-30,SHORT,307.70001220703125,315.392512512207,292.31501159667965,292.31501159667965,TARGET,4,5.2631578947368585,5.113157894736858,BULL,BULL,306.6000061035156,36.88614921279768,311.6680422072026,313.1169123812245,314.69188045001766,-0.4627249812229558,-0.5004794106987835,-0.9608885486625585,0.4627249812229558,0.5004794106987835,0.9608885486625585,-1.7013744867245464,-1.682347960181575,-0.019026526542971434,-0.006205651064647277,0.006205651064647277,0.5646439319145671,-1.6261006639614426,1.6261006639614426,1.0,2.0,0.0,0.0,2.0,0.0,JIOFIN.BO
CURRENT,JIOFIN,BSE,2025-11-04,2025-11-06,2025-11-12,SHORT,301.8999938964844,309.4474937438965,286.8049942016601,309.4474937438965,STOP_LOSS,5,-2.439024390243893,-2.5890243902438934,BULL,BULL,301.8999938964844,39.886045484220695,305.7091511990032,307.07343791172195,307.85138384013254,-0.4442867875504618,-0.2527017805495967,-0.6958658474771718,0.4442867875504618,0.2527017805495967,0.6958658474771718,-0.8474781275511418,-0.5621467856745312,-0.2853313418766106,-0.09451187401297038,0.09451187401297038,0.39845505391052927,-1.246006960399832,1.246006960399832,2.0,2.0,0.0,0.0,2.0,0.0,JIOFIN.BO
CURRENT,JIOFIN,BSE,2026-01-09,2026-01-12,2026-01-20,SHORT,287.0,294.17499999999995,272.65,272.65,TARGET,6,5.2631578947368585,5.113157894736858,BULL,BULL,287.25,38.02323244912185,294.3429434125522,296.25825602609444,297.7280293197371,-0.6465010086920766,-0.4936630578588389,-1.136972529902318,0.6465010086920766,0.4936630578588389,1.136972529902318,-1.5878715802770103,-1.384270714972105,-0.2036008653049053,-0.0708793264769035,0.0708793264769035,1.2017801107474995,-2.4097548697169517,2.4097548697169517,0.0,1.0,0.0,0.0,1.0,0.0,JIOFIN.BO
CURRENT,JIOFIN,BSE,2026-07-08,2026-07-09,2026-07-10,SHORT,230.5500030517578,236.31375312805173,219.02250289916992,236.31375312805173,STOP_LOSS,2,-2.439024390243893,-2.5890243902438934,NEUTRAL,NEUTRAL,230.4499969482422,39.113464539565385,237.24809943961307,238.37676138389097,238.56007941062558,-0.47347817703599654,-0.07684354699558579,-0.5499578866060978,0.47347817703599654,0.07684354699558579,0.5499578866060978,-0.22275575729457842,0.15729355455956257,-0.380049311854141,-0.1649161713547334,0.1649161713547334,1.617289351478157,-2.8653980821883085,2.8653980821883085,0.0,0.0,0.0,0.0,0.0,0.0,JIOFIN.BO
CURRENT,JIOFIN,BSE,2026-07-29,2026-07-30,2026-08-03,LONG,248.3000030517578,242.09250297546387,260.7150032043457,260.7150032043457,TARGET,3,5.000000000000004,4.850000000000004,NEUTRAL,NEUTRAL,249.6000061035156,62.327062876917545,240.72788400263454,238.7775954778135,238.46675217220286,0.8167803687437093,0.130350794305348,0.9481958427474448,0.8167803687437093,0.130350794305348,0.9481958427474448,0.38811397613056897,-0.27365149630280844,0.6617654724333775,0.2651303911262431,0.2651303911262431,3.868033475220651,3.6855398524518086,3.6855398524518086,0.0,0.0,0.0,0.0,0.0,0.0,JIOFIN.BO
EMA_MACD,JIOFIN,BSE,2024-12-20,2024-12-23,2025-01-07,SHORT,308.95001220703125,316.673762512207,293.50251159667965,299.25,TIME_EXIT,11,3.241441004855883,3.091441004855883,NEUTRAL,NEUTRAL,304.5,32.32516446724213,319.5113984829217,327.6561583754464,328.6000835957453,-2.485764324683309,-0.28725653687298314,-2.765880341042383,2.485764324683309,0.28725653687298314,2.765880341042383,-1.2862453250306771,2.0832920666655603,-3.3695373916962374,-1.1065804242023767,1.1065804242023767,2.0928762955796003,-4.698235666770461,4.698235666770461,2.0,1.0,2.0,1.0,2.0,1.0,JIOFIN.BO
EMA_MACD,JIOFIN,BSE,2025-04-09,2025-04-11,2025-04-15,SHORT,227.1999969482422,232.8799968719482,215.8399971008301,232.8799968719482,STOP_LOSS,2,-2.439024390243893,-2.5890243902438934,NEUTRAL,NEUTRAL,220.8999938964844,45.68165376268212,222.4521233958991,224.23580517774752,226.02638568963937,-0.7954491391036048,-0.792199771910932,-1.5813473647488905,0.7954491391036048,0.792199771910932,1.5813473647488905,-1.883104356756661,-1.8324476433382324,-0.05065671341842859,-0.02293196687102072,0.02293196687102072,0.6876045654839863,-0.697736427830072,0.697736427830072,2.0,3.0,0.0,2.0,3.0,0.0,JIOFIN.BO
EMA_MACD,JIOFIN,BSE,2025-04-16,2025-04-17,2025-04-23,LONG,242.75,236.68125,254.8875,254.8875,TARGET,4,5.000000000000004,4.850000000000004,NEUTRAL,NEUTRAL,242.25,60.12913131822915,233.80247942379944,229.20111828132093,228.35925746336164,2.0075648744570302,0.3686563125623914,2.3836222016578925,2.0075648744570302,0.3686563125623914,2.3836222016578925,1.1262705767900911,-0.8881336151464253,2.0144041919365163,0.831539398116209,0.831539398116209,1.112599122191244,3.613101365314547,3.613101365314547,1.0,1.0,2.0,0.0,2.0,0.0,JIOFIN.BO
EMA_MACD,JIOFIN,BSE,2025-08-04,2025-08-05,2025-08-06,LONG,334.8500061035156,326.47875595092773,351.5925064086914,326.47875595092773,STOP_LOSS,2,-2.500000000000002,-2.650000000000002,BULL,BULL,333.54998779296875,65.60819803214264,326.99841242675734,322.0432098355001,317.79930968619647,1.5386763142090103,1.3354025700981396,2.8946264073525882,1.5386763142090103,1.3354025700981396,2.8946264073525882,4.571492480908091,3.9566350213045727,0.6148574596035186,0.1843374253052453,0.1843374253052453,0.838707555874302,2.003549594504182,2.003549594504182,2.0,4.0,0.0,2.0,4.0,0.0,JIOFIN.BO
EMA_MACD,JIOFIN,BSE,2025-09-24,2025-09-25,2025-09-30,SHORT,307.70001220703125,315.392512512207,292.31501159667965,292.31501159667965,TARGET,4,5.2631578947368585,5.113157894736858,BULL,BULL,306.6000061035156,36.88614921279768,311.6680422072026,313.1169123812245,314.69188045001766,-0.4627249812229558,-0.5004794106987835,-0.9608885486625585,0.4627249812229558,0.5004794106987835,0.9608885486625585,-1.7013744867245464,-1.682347960181575,-0.019026526542971434,-0.006205651064647277,0.006205651064647277,0.5646439319145671,-1.6261006639614426,1.6261006639614426,1.0,2.0,0.0,0.0,2.0,0.0,JIOFIN.BO
EMA_MACD,JIOFIN,BSE,2025-11-04,2025-11-06,2025-11-12,SHORT,301.8999938964844,309.4474937438965,286.8049942016601,309.4474937438965,STOP_LOSS,5,-2.439024390243893,-2.5890243902438934,BULL,BULL,301.8999938964844,39.886045484220695,305.7091511990032,307.07343791172195,307.85138384013254,-0.4442867875504618,-0.2527017805495967,-0.6958658474771718,0.4442867875504618,0.2527017805495967,0.6958658474771718,-0.8474781275511418,-0.5621467856745312,-0.2853313418766106,-0.09451187401297038,0.09451187401297038,0.39845505391052927,-1.246006960399832,1.246006960399832,2.0,2.0,0.0,0.0,2.0,0.0,JIOFIN.BO
EMA_MACD,JIOFIN,BSE,2025-11-17,2025-11-18,2025-11-21,LONG,311.1499938964844,303.37124404907223,326.7074935913086,303.37124404907223,STOP_LOSS,4,-2.5000000000000133,-2.650000000000013,BULL,BULL,312.0,56.46176268924862,310.3896555979033,307.9371433999943,307.6306391452209,0.796432730014427,0.09963385169468413,0.8968600983141818,0.796432730014427,0.09963385169468413,0.8968600983141818,0.4305087072835363,-0.64958546682214,1.0800941741056764,0.3461840301620758,0.3461840301620758,0.42687987259627,0.5188138113026658,0.5188138113026658,2.0,2.0,3.0,1.0,3.0,1.0,JIOFIN.BO
EMA_MACD,JIOFIN,BSE,2025-11-24,2025-11-25,2025-11-26,SHORT,299.3999938964844,306.8849937438965,284.4299942016601,306.8849937438965,STOP_LOSS,2,-2.439024390243893,-2.5890243902438934,BULL,BULL,299.8500061035156,41.36652878094649,304.1803260468192,305.82552467410846,306.54450685162897,-0.5379533408934503,-0.2345441400678882,-0.7712357429239735,0.5379533408934503,0.2345441400678882,0.7712357429239735,-0.8004532645913969,-0.39498158784022497,-0.4054716767511719,-0.13522483525019274,0.13522483525019274,0.9878711766992049,-1.423602900155032,1.423602900155032,1.0,1.0,0.0,13.0,13.0,0.0,JIOFIN.BO
EMA_MACD,JIOFIN,BSE,2026-01-09,2026-01-12,2026-01-20,SHORT,287.0,294.17499999999995,272.65,272.65,TARGET,6,5.2631578947368585,5.113157894736858,BULL,BULL,287.25,38.02323244912185,294.3429434125522,296.25825602609444,297.7280293197371,-0.6465010086920766,-0.4936630578588389,-1.136972529902318,0.6465010086920766,0.4936630578588389,1.136972529902318,-1.5878715802770103,-1.384270714972105,-0.2036008653049053,-0.0708793264769035,0.0708793264769035,1.2017801107474995,-2.4097548697169517,2.4097548697169517,0.0,1.0,0.0,0.0,1.0,0.0,JIOFIN.BO
EMA_MACD,JIOFIN,BSE,2026-05-13,2026-05-14,2026-05-21,SHORT,232.3000030517578,238.10750312805172,220.68500289916992,238.10750312805172,STOP_LOSS,6,-2.439024390243893,-2.5890243902438934,BEAR,BEAR,231.6000061035156,40.33847759289872,238.1729770002495,242.7533832138726,243.32434935213388,-1.886855768180027,-0.23465228193623122,-2.1170804999993784,1.886855768180027,0.23465228193623122,2.1170804999993784,-0.747534057737198,1.05949037824058,-1.807024435977778,-0.7802350554214205,0.7802350554214205,1.0070628771604255,-2.759746709941408,2.759746709941408,2.0,1.0,2.0,1.0,2.0,1.0,JIOFIN.BO
EMA_MACD,JIOFIN,BSE,2026-06-03,2026-06-04,2026-06-15,SHORT,234.3500061035156,240.20875625610347,222.6325057983398,240.20875625610347,STOP_LOSS,8,-2.439024390243893,-2.5890243902438934,BEAR,BEAR,235.1000061035156,44.42474603248708,237.2353184258501,238.27970295117638,239.40939687709135,-0.4383019251708041,-0.47186699463385867,-0.9081007176829369,0.4383019251708041,0.47186699463385867,0.9081007176829369,-1.22526666091602,-1.1531204050497008,-0.07214625586631929,-0.030687475114123546,0.030687475114123546,1.0762242261809862,-0.9000819677707093,0.9000819677707093,2.0,2.0,0.0,16.0,16.0,0.0,JIOFIN.BO
EMA_MACD,JIOFIN,BSE,2026-06-18,2026-06-19,2026-06-23,LONG,244.3000030517578,238.19250297546387,256.5150032043457,238.19250297546387,STOP_LOSS,3,-2.500000000000002,-2.650000000000002,BEAR,BEAR,244.1000061035156,57.22706417071226,240.8630089655822,238.16697518246698,238.12272825605982,1.1319931241725256,0.018581563688279713,1.1507850298841205,1.1319931241725256,0.018581563688279713,1.1507850298841205,0.16419182137360622,-1.1270932894057413,1.2912851107793475,0.5289983934829365,0.5289983934829365,0.5908135535437332,1.3439162583889945,1.3439162583889945,2.0,2.0,3.0,145.0,145.0,2.0,JIOFIN.BO
EMA_MACD,JIOFIN,BSE,2026-07-02,2026-07-03,2026-07-08,LONG,241.3000030517578,235.26750297546383,253.36500320434573,235.26750297546383,STOP_LOSS,4,-2.500000000000002,-2.650000000000002,NEUTRAL,NEUTRAL,239.6999969482422,51.5541342267692,238.99038318141243,238.91586042528124,238.76186260886374,0.031192050623401024,0.06449849851849168,0.09571066754620192,0.031192050623401024,0.06449849851849168,0.09571066754620192,0.18128430758022773,0.13845574280003656,0.042828564780191175,0.017867570014796053,0.017867570014796053,0.453514854388361,0.29692147331765606,0.29692147331765606,0.0,0.0,0.0,155.0,155.0,0.0,JIOFIN.BO
EMA_MACD,JIOFIN,BSE,2026-07-13,2026-07-14,2026-07-23,LONG,239.6999969482422,233.7074970245361,251.6849967956543,233.7074970245361,STOP_LOSS,8,-2.500000000000002,-2.650000000000002,NEUTRAL,NEUTRAL,241.5500030517578,53.5938584344872,239.13462352554654,238.7330339506638,238.67950240567188,0.16821701137754005,0.02242821208037452,0.1906829515259816,0.16821701137754005,0.02242821208037452,0.1906829515259816,0.06550400426547753,-0.01755665100626394,0.08306065527174147,0.03438652627710535,0.03438652627710535,0.6547871610136657,1.0100501092654344,1.0100501092654344,0.0,0.0,0.0,162.0,162.0,0.0,JIOFIN.BO
EMA_MACD,JIOFIN,BSE,2026-07-29,2026-07-30,2026-08-03,LONG,248.3000030517578,242.09250297546387,260.7150032043457,260.7150032043457,TARGET,3,5.000000000000004,4.850000000000004,NEUTRAL,NEUTRAL,249.6000061035156,62.327062876917545,240.72788400263454,238.7775954778135,238.46675217220286,0.8167803687437093,0.130350794305348,0.9481958427474448,0.8167803687437093,0.130350794305348,0.9481958427474448,0.38811397613056897,-0.27365149630280844,0.6617654724333775,0.2651303911262431,0.2651303911262431,3.868033475220651,3.6855398524518086,3.6855398524518086,0.0,0.0,0.0,0.0,0.0,0.0,JIOFIN.BO
