scope,period,variant,filter,cost_pct,trades,win_rate,avg_net_pct,profit_factor,compounded_return_pct,max_drawdown_pct
PERIOD,P4,CURRENT,NO_NEUTRAL,0.3,7,57.14285714285714,1.485714285714285,2.2380952380952346,10.35334997601729,-2.8000000000000136
PERIOD,P4,CURRENT,NO_NEUTRAL,0.4,7,57.14285714285714,1.3857142857142846,2.114942528735629,9.593406878520593,-2.9000000000000137
PERIOD,P4,CURRENT,NO_NEUTRAL,0.5,7,57.14285714285714,1.2857142857142847,1.999999999999997,8.837952878822053,-3.0000000000000138
PERIOD,P4,CURRENT,NO_NEUTRAL,0.6,7,57.14285714285714,1.1857142857142848,1.8924731182795673,8.08696586199391,-3.100000000000014
PERIOD,P1,CURRENT,SHORT_NO_NEUTRAL,0.0,28,25.0,-0.6436529507121147,0.6309989816286126,-17.601149621463218,-23.686594970752996
PERIOD,P1,CURRENT,SHORT_NO_NEUTRAL,0.05,28,25.0,-0.6936529507121145,0.6107036534674312,-18.755387901385077,-24.380992589053786
PERIOD,P1,CURRENT,SHORT_NO_NEUTRAL,0.1,28,25.0,-0.7436529507121147,0.5912449874658932,-19.89402780857371,-25.069419871762587
PERIOD,P1,CURRENT,SHORT_NO_NEUTRAL,0.15,28,25.0,-0.7936529507121147,0.572572292177265,-21.017272427405775,-25.751925154472175
PERIOD,P1,CURRENT,SHORT_NO_NEUTRAL,0.2,28,25.0,-0.8436529507121149,0.5546388901274361,-22.125322298684413,-26.428556405735126
PERIOD,P1,CURRENT,SHORT_NO_NEUTRAL,0.25,28,25.0,-0.8936529507121146,0.5374017282222349,-23.21837545023727,-27.09936122966682
PERIOD,P1,CURRENT,SHORT_NO_NEUTRAL,0.3,28,25.0,-0.9436529507121145,0.5208210326669183,-24.296627427160843,-27.764386868530522
PERIOD,P1,CURRENT,SHORT_NO_NEUTRAL,0.4,28,25.0,-1.0436529507121146,0.489484537301503,-26.40949780288009,-29.07728776624109
PERIOD,P1,CURRENT,SHORT_NO_NEUTRAL,0.5,28,25.0,-1.1436529507121145,0.46036596644469824,-28.46544925943083,-30.367629897110447
PERIOD,P1,CURRENT,SHORT_NO_NEUTRAL,0.6,28,25.0,-1.2436529507121148,0.433237898934031,-30.465959784467255,-31.635778432375606
PERIOD,P2,CURRENT,SHORT_NO_NEUTRAL,0.0,68,50.0,1.2419059867844755,2.0074820880389725,121.10592233542023,-24.44741934599651
PERIOD,P2,CURRENT,SHORT_NO_NEUTRAL,0.05,68,50.0,1.1919059867844755,1.947699888931018,113.79237261650812,-24.985294637420697
PERIOD,P2,CURRENT,SHORT_NO_NEUTRAL,0.1,68,50.0,1.1419059867844754,1.8902480474288008,106.71728830901155,-25.519612478165353
PERIOD,P2,CURRENT,SHORT_NO_NEUTRAL,0.15,68,50.0,1.0919059867844756,1.8349929097126663,99.87300647620334,-26.050394597430504
PERIOD,P2,CURRENT,SHORT_NO_NEUTRAL,0.2,68,50.0,1.0419059867844755,1.7818108508914565,93.25210680780106,-26.577662602693984
PERIOD,P2,CURRENT,SHORT_NO_NEUTRAL,0.25,68,50.0,0.9919059867844754,1.7305873516528734,86.84740405248121,-27.101437980331767
PERIOD,P2,CURRENT,SHORT_NO_NEUTRAL,0.3,68,50.0,0.9419059867844757,1.6812161750831816,80.65194068285074,-27.621742096235067
PERIOD,P2,CURRENT,SHORT_NO_NEUTRAL,0.4,68,50.0,0.8419059867844754,1.5876429185077208,68.86199817166485,-28.652021407663895
PERIOD,P2,CURRENT,SHORT_NO_NEUTRAL,0.5,68,50.0,0.7419059867844754,1.5003807385467505,57.83090878066823,-29.668669077697373
PERIOD,P2,CURRENT,SHORT_NO_NEUTRAL,0.6,68,50.0,0.6419059867844755,1.4188119852840957,47.510512743937916,-30.991890160137537
PERIOD,P3,CURRENT,SHORT_NO_NEUTRAL,0.0,34,44.11764705882353,0.5237412766004326,1.3748884927245217,16.99991209294027,-15.366343303331575
PERIOD,P3,CURRENT,SHORT_NO_NEUTRAL,0.05,34,44.11764705882353,0.4737412766004327,1.3324500186669719,15.035078521933087,-15.711418898223684
PERIOD,P3,CURRENT,SHORT_NO_NEUTRAL,0.1,34,44.11764705882353,0.4237412766004326,1.2916437936116352,13.102285538461933,-16.055262788632795
PERIOD,P3,CURRENT,SHORT_NO_NEUTRAL,0.15,34,44.11764705882353,0.3737412766004325,1.2523774261055562,11.201026256026857,-16.397878744765304
PERIOD,P3,CURRENT,SHORT_NO_NEUTRAL,0.2,34,44.11764705882353,0.32374127660043234,1.21456536850711,9.330801560118474,-16.739270527205697
PERIOD,P3,CURRENT,SHORT_NO_NEUTRAL,0.25,34,44.11764705882353,0.27374127660043257,1.1781282948213347,7.4911199928427985,-17.07944188693642
PERIOD,P3,CURRENT,SHORT_NO_NEUTRAL,0.3,34,44.11764705882353,0.22374127660043266,1.1429925451957659,5.681497639202204,-17.418396565357387
PERIOD,P3,CURRENT,SHORT_NO_NEUTRAL,0.4,34,44.11764705882353,0.12374127660043248,1.076355778664514,2.1505319564173453,-18.09267079607475
PERIOD,P3,CURRENT,SHORT_NO_NEUTRAL,0.5,34,44.11764705882353,0.02374127660043257,1.0141614632353457,-1.265820169442955,-18.76212295965076
PERIOD,P3,CURRENT,SHORT_NO_NEUTRAL,0.6,34,44.11764705882353,-0.07625872339956741,0.9559796842854789,-4.571169741146608,-19.426782644309203
PERIOD,P4,CURRENT,SHORT_NO_NEUTRAL,0.0,2,100.0,4.999999999999998,inf,10.250000000000004,0.0
PERIOD,P4,CURRENT,SHORT_NO_NEUTRAL,0.05,2,100.0,4.949999999999998,inf,10.145025000000008,0.0
PERIOD,P4,CURRENT,SHORT_NO_NEUTRAL,0.1,2,100.0,4.899999999999999,inf,10.040099999999995,0.0
PERIOD,P4,CURRENT,SHORT_NO_NEUTRAL,0.15,2,100.0,4.849999999999998,inf,9.935224999999992,0.0
PERIOD,P4,CURRENT,SHORT_NO_NEUTRAL,0.2,2,100.0,4.799999999999998,inf,9.830400000000017,0.0
PERIOD,P4,CURRENT,SHORT_NO_NEUTRAL,0.25,2,100.0,4.749999999999998,inf,9.725625000000004,0.0
PERIOD,P4,CURRENT,SHORT_NO_NEUTRAL,0.3,2,100.0,4.699999999999998,inf,9.620899999999978,0.0
PERIOD,P4,CURRENT,SHORT_NO_NEUTRAL,0.4,2,100.0,4.599999999999998,inf,9.411600000000009,0.0
PERIOD,P4,CURRENT,SHORT_NO_NEUTRAL,0.5,2,100.0,4.499999999999998,inf,9.20249999999998,0.0
PERIOD,P4,CURRENT,SHORT_NO_NEUTRAL,0.6,2,100.0,4.399999999999999,inf,8.9936,0.0
PERIOD,P1,EMA_MACD,ALL,0.0,121,36.36363636363637,-0.2923177921923848,0.8088784665026589,-33.51600797089736,-45.41472737377976
PERIOD,P1,EMA_MACD,ALL,0.05,121,36.36363636363637,-0.3423177921923846,0.7807488754338179,-37.43444746634174,-47.07157256483997
