exchange,instrument_type,symbol,name,isin,security_id,series,data_symbol,yahoo_symbol,validation_method,data_rows,last_date,validation_error
BSE,STOCK,GRAPHISAD,Graphisads,,210877,NS,GRAPHISAD.BO,,,0,,GRAPHISAD.BO: Yahoo returned no data | 210877.BO: Yahoo returned no data
BSE,STOCK,GRAPHITE,Graphite,,509488,A,GRAPHITE.BO,,,0,,GRAPHITE.BO: Only 1 rows; minimum is 30 | 509488.BO: Yahoo returned no data
BSE,STOCK,GRASIM,Grasim Industries,,500300,A,GRASIM.BO,,,0,,GRASIM.BO: Only 1 rows; minimum is 30 | 500300.BO: Yahoo returned no data
BSE,STOCK,GRCL,Gayatri Rubbers & Chemicals,,209456,NS,GRCL.BO,,,0,,GRCL.BO: Yahoo returned no data | 209456.BO: Yahoo returned no data
BSE,STOCK,GREENCHEF,Greenchef Appliances,,210456,NS,GREENCHEF.BO,,,0,,GREENCHEF.BO: Yahoo returned no data | 210456.BO: Yahoo returned no data
BSE,STOCK,GREENLEAF,Greenleaf Envirotech,,215186,NT,GREENLEAF.BO,,,0,,GREENLEAF.BO: Yahoo returned no data | 215186.BO: Yahoo returned no data
BSE,STOCK,GRETEX,Gretex Industries,,204026,NS,GRETEX.BO,,,0,,GRETEX.BO: Yahoo returned no data | 204026.BO: Yahoo returned no data
BSE,STOCK,GROBTEA,Grob Tea Company,,204347,NS,GROBTEA.BO,,,0,,GROBTEA.BO: Yahoo returned no data | 204347.BO: Yahoo returned no data
BSE,STOCK,GSFC,Gujarat State Fertilizers & Chemicals,,500690,A,GSFC.BO,,,0,,GSFC.BO: Only 1 rows; minimum is 30 | 500690.BO: Yahoo returned no data
BSE,STOCK,GSMFOILS,GSM Foils,,211624,NS,GSMFOILS.BO,,,0,,GSMFOILS.BO: Yahoo returned no data | 211624.BO: Yahoo returned no data
BSE,STOCK,GSTL$,Globesecure Technologies,,208776,NS,GSTL$.BO,,,0,,GSTL$.BO: Yahoo returned no data | 208776.BO: Yahoo returned no data
BSE,STOCK,GTECJAINX,G-Tec Jainx Education,,204471,NT,GTECJAINX.BO,,,0,,GTECJAINX.BO: Yahoo returned no data | 204471.BO: Yahoo returned no data
BSE,STOCK,GTL,GTL,,500160,B,GTL.BO,,,0,,GTL.BO: Only 1 rows; minimum is 30 | 500160.BO: Yahoo returned no data
BSE,STOCK,GULFLLOYDS,Gulf Lloyds,,544834,M,GULFLLOYDS.BO,,,0,,GULFLLOYDS.BO: Only 29 rows; minimum is 30 | 544834.BO: Yahoo returned no data
BSE,STOCK,GURUNANAK,Gurunanak Agriculture,,215150,NS,GURUNANAK.BO,,,0,,GURUNANAK.BO: Yahoo returned no data | 215150.BO: Yahoo returned no data
BSE,STOCK,GVELECTRIC,G V Electricals,,544859,M,GVELECTRIC.BO,,,0,,GVELECTRIC.BO: Only 17 rows; minimum is 30 | 544859.BO: Yahoo returned no data
BSE,STOCK,GVPTECH,GVP Infotech,,209405,NT,GVPTECH.BO,,,0,,GVPTECH.BO: Yahoo returned no data | 209405.BO: Yahoo returned no data
BSE,STOCK,HAPPY,Happy Steels,,216431,NS,HAPPY.BO,,,0,,HAPPY.BO: Yahoo returned no data | 216431.BO: Yahoo returned no data
BSE,STOCK,HAVELLS,Havells,,517354,A,HAVELLS.BO,,,0,,HAVELLS.BO: Only 1 rows; minimum is 30 | 517354.BO: Yahoo returned no data
BSE,STOCK,HCC,Hindustan Construction Company,,500185,A,HCC.BO,,,0,,HCC.BO: Only 1 rows; minimum is 30 | 500185.BO: Yahoo returned no data
BSE,STOCK,HDFCBANK,HDFC Bank,,500180,A,HDFCBANK.BO,,,0,,HDFCBANK.BO: Only 1 rows; minimum is 30 | 500180.BO: Yahoo returned no data
BSE,STOCK,HEALINV,Healthy Investments,,503689,XT,HEALINV.BO,,,0,,HEALINV.BO: Yahoo returned no data | 503689.BO: Only 1 rows; minimum is 30
BSE,STOCK,HECPROJECT,HEC Infra Projects,,202985,NS,HECPROJECT.BO,,,0,,HECPROJECT.BO: Yahoo returned no data | 202985.BO: Yahoo returned no data
BSE,STOCK,HERITGFOOD,Heritage Foods,,519552,B,HERITGFOOD.BO,,,0,,HERITGFOOD.BO: Only 1 rows; minimum is 30 | 519552.BO: Yahoo returned no data
BSE,STOCK,HFCL,HFCL,,500183,T,HFCL.BO,,,0,,HFCL.BO: Only 1 rows; minimum is 30 | 500183.BO: Yahoo returned no data
BSE,STOCK,HIGREEN,Hi-Green Carbon,,210637,NS,HIGREEN.BO,,,0,,HIGREEN.BO: Yahoo returned no data | 210637.BO: Yahoo returned no data
BSE,STOCK,HIKAL,Hikal,,524735,B,HIKAL.BO,,,0,,HIKAL.BO: Only 1 rows; minimum is 30 | 524735.BO: Yahoo returned no data
BSE,STOCK,HIMATSEIDE,Himatsingka Seide,,514043,B,HIMATSEIDE.BO,,,0,,HIMATSEIDE.BO: Only 1 rows; minimum is 30 | 514043.BO: Yahoo returned no data
BSE,STOCK,HINDALCO,Hindalco Industries,,500440,A,HINDALCO.BO,,,0,,HINDALCO.BO: Only 1 rows; minimum is 30 | 500440.BO: Yahoo returned no data
BSE,STOCK,HINDCON,Hindcon Chemicals,,210804,NS,HINDCON.BO,,,0,,HINDCON.BO: Yahoo returned no data | 210804.BO: Yahoo returned no data
BSE,STOCK,HINDOILEXP,Hindustan Oil Exploration,,500186,B,HINDOILEXP.BO,,,0,,HINDOILEXP.BO: Only 1 rows; minimum is 30 | 500186.BO: Yahoo returned no data
BSE,STOCK,HINDZINC,Hindustan Zinc,,500188,A,HINDZINC.BO,,,0,,HINDZINC.BO: Only 1 rows; minimum is 30 | 500188.BO: Yahoo returned no data
BSE,STOCK,HITECH,Hi-Tech Pipes,,543411,B,HITECH.BO,,,0,,HITECH.BO: Only 1 rows; minimum is 30 | 543411.BO: Yahoo returned no data
BSE,STOCK,HMT,HMT,,500191,Z,HMT.BO,,,0,,HMT.BO: Only 1 rows; minimum is 30 | 500191.BO: Yahoo returned no data
BSE,STOCK,HOACFOODS,HOAC Foods India,,211603,NT,HOACFOODS.BO,,,0,,HOACFOODS.BO: Yahoo returned no data | 211603.BO: Yahoo returned no data
BSE,STOCK,HOLMARC,Holmarc Opto Mechatronics,,210619,NS,HOLMARC.BO,,,0,,HOLMARC.BO: Yahoo returned no data | 210619.BO: Yahoo returned no data
BSE,STOCK,HOMESFY,Homesfy Realty,,209367,NS,HOMESFY.BO,,,0,,HOMESFY.BO: Yahoo returned no data | 209367.BO: Yahoo returned no data
BSE,STOCK,HORIZONIND,Horizon Industrial Parks,,544880,B,HORIZONIND.BO,,,0,,HORIZONIND.BO: Only 9 rows; minimum is 30 | 544880.BO: Yahoo returned no data
BSE,STOCK,HPTL,HP Telecom,,212541,NS,HPTL.BO,,,0,,HPTL.BO: Yahoo returned no data | 212541.BO: Yahoo returned no data
BSE,STOCK,HRHNEXT,HRH Next Services,,210975,NS,HRHNEXT.BO,,,0,,HRHNEXT.BO: Yahoo returned no data | 210975.BO: Yahoo returned no data
BSE,STOCK,HRHYGIENE,H R Hygiene Products,,544848,M,HRHYGIENE.BO,,,0,,HRHYGIENE.BO: Only 22 rows; minimum is 30 | 544848.BO: Yahoo returned no data
BSE,STOCK,HTEL,Hy-Tech Engineers,,544891,T,HTEL.BO,,,0,,HTEL.BO: Only 3 rows; minimum is 30 | 544891.BO: Yahoo returned no data
BSE,STOCK,HTMEDIA,HT Media,,532662,B,HTMEDIA.BO,,,0,,HTMEDIA.BO: Only 1 rows; minimum is 30 | 532662.BO: Yahoo returned no data
BSE,STOCK,HVAX,HVAX Technologies,,212076,NS,HVAX.BO,,,0,,HVAX.BO: Yahoo returned no data | 212076.BO: Yahoo returned no data
BSE,STOCK,HVL,Hariyana Ventures,,506024,ZP,HVL.BO,,,0,,HVL.BO: Yahoo returned no data | 506024.BO: Only 1 rows; minimum is 30
BSE,STOCK,IBLFL,IBL Finance,,211004,NS,IBLFL.BO,,,0,,IBLFL.BO: Yahoo returned no data | 211004.BO: Yahoo returned no data
BSE,STOCK,ICELCO,IC Electricals Company,,216410,NS,ICELCO.BO,,,0,,ICELCO.BO: Yahoo returned no data | 216410.BO: Yahoo returned no data
BSE,STOCK,ICEMAKE,Ice Make Refrigeration,,201038,NS,ICEMAKE.BO,,,0,,ICEMAKE.BO: Yahoo returned no data | 201038.BO: Yahoo returned no data
BSE,STOCK,ICICIBANK,ICICI Bank,,532174,A,ICICIBANK.BO,,,0,,ICICIBANK.BO: Only 1 rows; minimum is 30 | 532174.BO: Yahoo returned no data
BSE,STOCK,IDBI,IDBI Bank,,500116,A,IDBI.BO,,,0,,IDBI.BO: Only 1 rows; minimum is 30 | 500116.BO: Yahoo returned no data
BSE,STOCK,IDEALTECHO,Ideal Technoplast Industries,,211906,NS,IDEALTECHO.BO,,,0,,IDEALTECHO.BO: Yahoo returned no data | 211906.BO: Yahoo returned no data
BSE,STOCK,IDENTICAL,Identical Brains Studios,,212309,NS,IDENTICAL.BO,,,0,,IDENTICAL.BO: Yahoo returned no data | 212309.BO: Yahoo returned no data
BSE,STOCK,IEML,Indian Emulsifiers,,211586,NT,IEML.BO,,,0,,IEML.BO: Yahoo returned no data | 211586.BO: Yahoo returned no data
BSE,STOCK,IFBIND,IFB Industries,,505726,B,IFBIND.BO,,,0,,IFBIND.BO: Only 1 rows; minimum is 30 | 505726.BO: Yahoo returned no data
BSE,STOCK,IFCI,IFCI,,500106,A,IFCI.BO,,,0,,IFCI.BO: Only 1 rows; minimum is 30 | 500106.BO: Yahoo returned no data
BSE,STOCK,IGL,Indraprastha Gas,,532514,A,IGL.BO,,,0,,IGL.BO: Only 1 rows; minimum is 30 | 532514.BO: Yahoo returned no data
BSE,STOCK,IITL,Industrial Investment Trust,,501295,B,IITL.BO,,,0,,IITL.BO: Only 1 rows; minimum is 30 | 501295.BO: Yahoo returned no data
BSE,STOCK,INDIFRA,Indifra,,210968,NS,INDIFRA.BO,,,0,,INDIFRA.BO: Yahoo returned no data | 210968.BO: Yahoo returned no data
BSE,STOCK,INDOCO,Indoco Remedies,,532612,B,INDOCO.BO,,,0,,INDOCO.BO: Only 1 rows; minimum is 30 | 532612.BO: Yahoo returned no data
BSE,STOCK,INDOMIM,Indo-MIM,,544837,B,INDOMIM.BO,,,0,,INDOMIM.BO: Only 25 rows; minimum is 30 | 544837.BO: Yahoo returned no data
BSE,STOCK,INFINIUM,Infinium Pharmachem,,210290,NS,INFINIUM.BO,,,0,,INFINIUM.BO: Yahoo returned no data | 210290.BO: Yahoo returned no data
BSE,STOCK,INFLUX,Influx Healthtech,,213453,NS,INFLUX.BO,,,0,,INFLUX.BO: Yahoo returned no data | 213453.BO: Yahoo returned no data
BSE,STOCK,INFOLLION,Infollion Research Services,,210380,NS,INFOLLION.BO,,,0,,INFOLLION.BO: Yahoo returned no data | 210380.BO: Yahoo returned no data
BSE,STOCK,INM,Interiors & More,,211172,NS,INM.BO,,,0,,INM.BO: Yahoo returned no data | 211172.BO: Yahoo returned no data
BSE,STOCK,INSPIRE,Inspire Films,,210662,NS,INSPIRE.BO,,,0,,INSPIRE.BO: Yahoo returned no data | 210662.BO: Yahoo returned no data
BSE,STOCK,INTEGRITY,Integrity Infrabuild Developers,,213323,NT,INTEGRITY.BO,,,0,,INTEGRITY.BO: Yahoo returned no data | 213323.BO: Yahoo returned no data
BSE,STOCK,INVICTA,Invicta Diagnostic,,215417,NS,INVICTA.BO,,,0,,INVICTA.BO: Yahoo returned no data | 215417.BO: Yahoo returned no data
BSE,STOCK,IPHL,Indian Phosphate,,211931,NS,IPHL.BO,,,0,,IPHL.BO: Yahoo returned no data | 211931.BO: Yahoo returned no data
BSE,STOCK,IPSL,Integrated Personnel Services,,209236,NS,IPSL.BO,,,0,,IPSL.BO: Yahoo returned no data | 209236.BO: Yahoo returned no data
BSE,STOCK,IRFC,IRFC,,543257,A,IRFC.BO,,,0,,IRFC.BO: Only 1 rows; minimum is 30 | 543257.BO: Yahoo returned no data
BSE,STOCK,IRISDOREME,Iris Clothings,,210539,NS,IRISDOREME.BO,,,0,,IRISDOREME.BO: Yahoo returned no data | 210539.BO: Yahoo returned no data
BSE,STOCK,ISHAN,Ishan International,,211046,NS,ISHAN.BO,,,0,,ISHAN.BO: Yahoo returned no data | 211046.BO: Yahoo returned no data
BSE,STOCK,ITALIANE,Italian Edibles,,211121,NS,ITALIANE.BO,,,0,,ITALIANE.BO: Yahoo returned no data | 211121.BO: Yahoo returned no data
BSE,STOCK,ITC,ITC,,500875,A,ITC.BO,,,0,,ITC.BO: Only 1 rows; minimum is 30 | 500875.BO: Yahoo returned no data
BSE,STOCK,ITTL,Innovative Tyre & Tube Lt,,212223,NT,ITTL.BO,,,0,,ITTL.BO: Yahoo returned no data | 212223.BO: Yahoo returned no data
BSE,STOCK,IWARE,Iware Supplychain Services,,213268,NT,IWARE.BO,,,0,,IWARE.BO: Yahoo returned no data | 213268.BO: Yahoo returned no data
BSE,STOCK,JAINAM,Jainam Ferro Alloys,,208299,NS,JAINAM.BO,,,0,,JAINAM.BO: Yahoo returned no data | 208299.BO: Yahoo returned no data
BSE,STOCK,JAINIK,Jainik Power Cables,,213426,NS,JAINIK.BO,,,0,,JAINIK.BO: Yahoo returned no data | 213426.BO: Yahoo returned no data
BSE,STOCK,JAIPURKURT,Nandani Creation,,203667,NS,JAIPURKURT.BO,,,0,,JAIPURKURT.BO: Yahoo returned no data | 203667.BO: Yahoo returned no data
BSE,STOCK,JAKHARIA,Jakharia Fabric,,205786,NT,JAKHARIA.BO,,,0,,JAKHARIA.BO: Yahoo returned no data | 205786.BO: Yahoo returned no data
BSE,STOCK,JAYBEE,Jay Bee Laminations,,211932,NS,JAYBEE.BO,,,0,,JAYBEE.BO: Yahoo returned no data | 211932.BO: Yahoo returned no data
BSE,STOCK,JAYESH,Jayesh Logistics,,215267,NS,JAYESH.BO,,,0,,JAYESH.BO: Yahoo returned no data | 215267.BO: Yahoo returned no data
BSE,STOCK,JBMA,JBM Auto,,532605,A,JBMA.BO,,,0,,JBMA.BO: Only 1 rows; minimum is 30 | 532605.BO: Yahoo returned no data
BSE,STOCK,JETKNIT,Jet Knitwears,,200428,NT,JETKNIT.BO,,,0,,JETKNIT.BO: Yahoo returned no data | 200428.BO: Yahoo returned no data
BSE,STOCK,JEYYAM,Jeyyam Global Foods,,211957,NT,JEYYAM.BO,,,0,,JEYYAM.BO: Yahoo returned no data | 211957.BO: Yahoo returned no data
BSE,STOCK,JFLLIFE,JFL Life Sciences,,209086,NS,JFLLIFE.BO,,,0,,JFLLIFE.BO: Yahoo returned no data | 209086.BO: Yahoo returned no data
BSE,STOCK,JHS,JHS Svendgaard Laboratories,,532771,B,JHS.BO,,,0,,JHS.BO: Only 1 rows; minimum is 30 | 532771.BO: Yahoo returned no data
BSE,STOCK,JIWANRAM,Jiwanram Sheoduttrai Industries,,210615,NS,JIWANRAM.BO,,,0,,JIWANRAM.BO: Yahoo returned no data | 210615.BO: Yahoo returned no data
BSE,STOCK,JKLAKSHMI,JK Lakshmi Cement,,500380,A,JKLAKSHMI.BO,,,0,,JKLAKSHMI.BO: Only 1 rows; minimum is 30 | 500380.BO: Yahoo returned no data
BSE,STOCK,JMA,Jullundur Motor Agency,,200283,NS,JMA.BO,,,0,,JMA.BO: Yahoo returned no data | 200283.BO: Yahoo returned no data
BSE,STOCK,JNPR,Juniper Green Energy,,544853,B,JNPR.BO,,,0,,JNPR.BO: Only 21 rows; minimum is 30 | 544853.BO: Yahoo returned no data
BSE,STOCK,JOCIL,Jocil,,204263,NT,JOCIL.BO,,,0,,JOCIL.BO: Yahoo returned no data | 204263.BO: Yahoo returned no data
BSE,STOCK,JUMBFNL,Jumbo Finance,,511060,XT,JUMBFNL.BO,,,0,,JUMBFNL.BO: Yahoo returned no data | 511060.BO: Yahoo returned no data
BSE,STOCK,JYOTIGLOBL,Jyoti Global Plast,,213638,NS,JYOTIGLOBL.BO,,,0,,JYOTIGLOBL.BO: Yahoo returned no data | 213638.BO: Yahoo returned no data
BSE,STOCK,JYOTIN,Jyot International Marketing,,542544,XT,JYOTIN.BO,,,0,,JYOTIN.BO: Yahoo returned no data | 542544.BO: Yahoo returned no data
BSE,STOCK,K2INFRA,K2 Infragen,,211494,NT,K2INFRA.BO,,,0,,K2INFRA.BO: Yahoo returned no data | 211494.BO: Yahoo returned no data
BSE,STOCK,KAJALSY,Kajal Synthetics & Silk Mills,,512147,XT,KAJALSY.BO,,,0,,KAJALSY.BO: Yahoo returned no data | 512147.BO: Yahoo returned no data
BSE,STOCK,KALANA,Kalana Ispat,,212013,NS,KALANA.BO,,,0,,KALANA.BO: Yahoo returned no data | 212013.BO: Yahoo returned no data
BSE,STOCK,KALYANI$,Kalyani Commercials,,204505,NT,KALYANI$.BO,,,0,,KALYANI$.BO: Yahoo returned no data | 204505.BO: Yahoo returned no data
BSE,STOCK,KANDARP,Kandarp Digi Smart BPO,,209130,NS,KANDARP.BO,,,0,,KANDARP.BO: Yahoo returned no data | 209130.BO: Yahoo returned no data
BSE,STOCK,KAPSTON,Kapston Services,,211859,NS,KAPSTON.BO,,,0,,KAPSTON.BO: Yahoo returned no data | 211859.BO: Yahoo returned no data
BSE,STOCK,KARNIKA,Karnika Industries,,210697,NS,KARNIKA.BO,,,0,,KARNIKA.BO: Yahoo returned no data | 210697.BO: Yahoo returned no data
BSE,STOCK,KATARIA,Kataria Industries,,211785,NS,KATARIA.BO,,,0,,KATARIA.BO: Yahoo returned no data | 211785.BO: Yahoo returned no data
BSE,STOCK,KAYTEX,Kaytex Fabrics,,213602,NS,KAYTEX.BO,,,0,,KAYTEX.BO: Yahoo returned no data | 213602.BO: Yahoo returned no data
BSE,STOCK,KCEIL,Kay Cee Energy & Infra,,210987,NS,KCEIL.BO,,,0,,KCEIL.BO: Yahoo returned no data | 210987.BO: Yahoo returned no data
BSE,STOCK,KCK,KCK Industries,,212140,NT,KCK.BO,,,0,,KCK.BO: Yahoo returned no data | 212140.BO: Yahoo returned no data
BSE,STOCK,KCL,Kabra Commercial,,539393,XT,KCL.BO,,,0,,KCL.BO: Yahoo returned no data | 539393.BO: Only 1 rows; minimum is 30
BSE,STOCK,KDL,Kore Digital,,210403,NS,KDL.BO,,,0,,KDL.BO: Yahoo returned no data | 210403.BO: Yahoo returned no data
BSE,STOCK,KEN,Ken Enterprises,,212482,NS,KEN.BO,,,0,,KEN.BO: Yahoo returned no data | 212482.BO: Yahoo returned no data
BSE,STOCK,KERNEX,Kernex Microsystems,,532686,B,KERNEX.BO,,,0,,KERNEX.BO: Only 1 rows; minimum is 30 | 532686.BO: Yahoo returned no data
BSE,STOCK,KESORAMIND,Kesoram Industries,,502937,T,KESORAMIND.BO,,,0,,KESORAMIND.BO: Only 1 rows; minimum is 30 | 502937.BO: Yahoo returned no data
BSE,STOCK,KHFM,KHFM Hospitality,,202216,NS,KHFM.BO,,,0,,KHFM.BO: Yahoo returned no data | 202216.BO: Yahoo returned no data
BSE,STOCK,KKJEWELS,Kabra Jewels,,212401,NS,KKJEWELS.BO,,,0,,KKJEWELS.BO: Yahoo returned no data | 212401.BO: Yahoo returned no data
BSE,STOCK,KKVAPOW,KKV Agro Powers,,205638,NS,KKVAPOW.BO,,,0,,KKVAPOW.BO: Yahoo returned no data | 205638.BO: Yahoo returned no data
BSE,STOCK,KLASSROOM,Fusion Klassroom Edutech,,544856,M,KLASSROOM.BO,,,0,,KLASSROOM.BO: Only 20 rows; minimum is 30 | 544856.BO: Yahoo returned no data
BSE,STOCK,KLL,Kaushalya Logistics,,210988,NS,KLL.BO,,,0,,KLL.BO: Yahoo returned no data | 210988.BO: Yahoo returned no data
BSE,STOCK,KNAGRI,KN Agri Resources,,208662,NS,KNAGRI.BO,,,0,,KNAGRI.BO: Yahoo returned no data | 208662.BO: Yahoo returned no data
BSE,STOCK,KODYTECH,Kody Technolab,,210634,NT,KODYTECH.BO,,,0,,KODYTECH.BO: Yahoo returned no data | 210634.BO: Yahoo returned no data
BSE,STOCK,KONSTELEC,Konstelec Engineers,,211065,NT,KONSTELEC.BO,,,0,,KONSTELEC.BO: Yahoo returned no data | 211065.BO: Yahoo returned no data
BSE,STOCK,KONTOR,Kontor Space,,210690,NS,KONTOR.BO,,,0,,KONTOR.BO: Yahoo returned no data | 210690.BO: Yahoo returned no data
BSE,STOCK,KOTAKBANK,Kotak Bank,,500247,A,KOTAKBANK.BO,,,0,,KOTAKBANK.BO: Only 1 rows; minimum is 30 | 500247.BO: Yahoo returned no data
BSE,STOCK,KOTARISUG,Kothari Sugars & Chemicals,,203887,NT,KOTARISUG.BO,,,0,,KOTARISUG.BO: Yahoo returned no data | 203887.BO: Yahoo returned no data
BSE,STOCK,KOTHARIPET,Kothari Petrochemicals,,203356,NS,KOTHARIPET.BO,,,0,,KOTHARIPET.BO: Yahoo returned no data | 203356.BO: Yahoo returned no data
BSE,STOCK,KRISHANA,Krishana Phoschem,,201480,NS,KRISHANA.BO,,,0,,KRISHANA.BO: Yahoo returned no data | 201480.BO: Yahoo returned no data
BSE,STOCK,KRISHCA,Krishca Strapping Solutions,,210351,NS,KRISHCA.BO,,,0,,KRISHCA.BO: Yahoo returned no data | 210351.BO: Yahoo returned no data
BSE,STOCK,KRISHNADEF,Krishna Defence & Allied Industries,,208731,NS,KRISHNADEF.BO,,,0,,KRISHNADEF.BO: Yahoo returned no data | 208731.BO: Yahoo returned no data
BSE,STOCK,KRITIKA,Kritika Wires,,209061,NS,KRITIKA.BO,,,0,,KRITIKA.BO: Yahoo returned no data | 209061.BO: Yahoo returned no data
BSE,STOCK,KRMAYURVED,KRM Ayurveda,,215641,NS,KRMAYURVED.BO,,,0,,KRMAYURVED.BO: Yahoo returned no data | 215641.BO: Yahoo returned no data
BSE,STOCK,KSHITIJPOL,Kshitij Polyline,,209192,NS,KSHITIJPOL.BO,,,0,,KSHITIJPOL.BO: Yahoo returned no data | 209192.BO: Yahoo returned no data
BSE,STOCK,KUSUMEL,Kusam Electrical Industries,,511048,XT,KUSUMEL.BO,,,0,,KUSUMEL.BO: Yahoo returned no data | 511048.BO: Only 1 rows; minimum is 30
BSE,STOCK,KWICK,Kwick Forensic Solutions,,544895,MT,KWICK.BO,,,0,,KWICK.BO: Only 1 rows; minimum is 30 | 544895.BO: Yahoo returned no data
BSE,STOCK,LAGNAM,Lagnam Spintex,,202362,NS,LAGNAM.BO,,,0,,LAGNAM.BO: Yahoo returned no data | 202362.BO: Yahoo returned no data
BSE,STOCK,LAKSHYA,Lakshya Powertech,,212126,NS,LAKSHYA.BO,,,0,,LAKSHYA.BO: Yahoo returned no data | 212126.BO: Yahoo returned no data
BSE,STOCK,LALITHAA,Lalithaa Jewellery Mart,,544879,B,LALITHAA.BO,,,0,,LALITHAA.BO: Only 9 rows; minimum is 30 | 544879.BO: Yahoo returned no data
BSE,STOCK,LAMOSAIC,Lamosaic India,,212221,NT,LAMOSAIC.BO,,,0,,LAMOSAIC.BO: Yahoo returned no data | 212221.BO: Yahoo returned no data
BSE,STOCK,LAPL,LAPL Automotive,,544863,M,LAPL.BO,,,0,,LAPL.BO: Only 8 rows; minimum is 30 | 544863.BO: Yahoo returned no data
BSE,STOCK,LATTEYS,Latteys Industries,,209471,NS,LATTEYS.BO,,,0,,LATTEYS.BO: Yahoo returned no data | 209471.BO: Yahoo returned no data
BSE,STOCK,LAXMICOT,Laxmi Cotspin,,202410,NS,LAXMICOT.BO,,,0,,LAXMICOT.BO: Yahoo returned no data | 202410.BO: Yahoo returned no data
BSE,STOCK,LCL,Lohia Corp,,544839,B,LCL.BO,,,0,,LCL.BO: Only 25 rows; minimum is 30 | 544839.BO: Yahoo returned no data
BSE,STOCK,LEAPIND,LEAP,,544865,B,LEAPIND.BO,,,0,,LEAPIND.BO: Only 15 rows; minimum is 30 | 544865.BO: Yahoo returned no data
BSE,STOCK,LEMERITE,Le Merite Exports,,208757,NS,LEMERITE.BO,,,0,,LEMERITE.BO: Yahoo returned no data | 208757.BO: Yahoo returned no data
BSE,STOCK,LEXUS,Lexus Granito,,206238,NS,LEXUS.BO,,,0,,LEXUS.BO: Yahoo returned no data | 206238.BO: Yahoo returned no data
BSE,STOCK,LFIC,Lakshmi Finance & Industrial Corp,,204994,NS,LFIC.BO,,,0,,LFIC.BO: Yahoo returned no data | 204994.BO: Yahoo returned no data
BSE,STOCK,LGHL,Laxmi Goldrona House,,206778,NS,LGHL.BO,,,0,,LGHL.BO: Yahoo returned no data | 206778.BO: Yahoo returned no data
BSE,STOCK,LIBAS,Libas Consumer,,205469,NS,LIBAS.BO,,,0,,LIBAS.BO: Yahoo returned no data | 205469.BO: Yahoo returned no data
BSE,STOCK,LICHSGFIN,LIC Housing Finance,,500253,A,LICHSGFIN.BO,,,0,,LICHSGFIN.BO: Only 1 rows; minimum is 30 | 500253.BO: Yahoo returned no data
BSE,STOCK,LICI,LIC of India,,543526,A,LICI.BO,,,0,,LICI.BO: Only 1 rows; minimum is 30 | 543526.BO: Yahoo returned no data
BSE,STOCK,LLOYDS,Lloyds Luxuries,,209171,NS,LLOYDS.BO,,,0,,LLOYDS.BO: Yahoo returned no data | 209171.BO: Yahoo returned no data
BSE,STOCK,LRRPL,Lead Reclaim & Rubber Products,,209492,NS,LRRPL.BO,,,0,,LRRPL.BO: Yahoo returned no data | 209492.BO: Yahoo returned no data
BSE,STOCK,LUMAXTECH,Lumax Auto Technologies,,532796,A,LUMAXTECH.BO,,,0,,LUMAXTECH.BO: Only 1 rows; minimum is 30 | 532796.BO: Yahoo returned no data
BSE,STOCK,LUMINO,Lumino Industries,,544894,B,LUMINO.BO,,,0,,LUMINO.BO: Only 1 rows; minimum is 30 | 544894.BO: Yahoo returned no data
BSE,STOCK,MACOBSTECH,Macobs Technologies,,211784,NS,MACOBSTECH.BO,,,0,,MACOBSTECH.BO: Yahoo returned no data | 211784.BO: Yahoo returned no data
BSE,STOCK,MACPOWER,Macpower CNC Machines,,203119,NS,MACPOWER.BO,,,0,,MACPOWER.BO: Yahoo returned no data | 203119.BO: Yahoo returned no data
BSE,STOCK,MADHAVBAUG,Vaidya Sane Ayurved Laboratories,,208578,NT,MADHAVBAUG.BO,,,0,,MADHAVBAUG.BO: Yahoo returned no data | 208578.BO: Yahoo returned no data
BSE,STOCK,MADHURKNIT,Madhur Knit Crafts,,216563,NT,MADHURKNIT.BO,,,0,,MADHURKNIT.BO: Yahoo returned no data | 216563.BO: Yahoo returned no data
BSE,STOCK,MADHUSUDAN,Madhusudan Masala,,210633,NT,MADHUSUDAN.BO,,,0,,MADHUSUDAN.BO: Yahoo returned no data | 210633.BO: Yahoo returned no data
BSE,STOCK,MAGSON,Magson Retail & Distribution,,210455,NS,MAGSON.BO,,,0,,MAGSON.BO: Yahoo returned no data | 210455.BO: Yahoo returned no data
BSE,STOCK,MAHESHWARI,Maheshwari Logistics,,205355,NT,MAHESHWARI.BO,,,0,,MAHESHWARI.BO: Yahoo returned no data | 205355.BO: Yahoo returned no data
BSE,STOCK,MAHICKRA,Mahickra Chemicals,,200486,NS,MAHICKRA.BO,,,0,,MAHICKRA.BO: Yahoo returned no data | 200486.BO: Yahoo returned no data
BSE,STOCK,MAHSEAMLES,Maharashtra Seamless,,500265,A,MAHSEAMLES.BO,,,0,,MAHSEAMLES.BO: Only 1 rows; minimum is 30 | 500265.BO: Yahoo returned no data
BSE,STOCK,MAITREYA,Maitreya Medicare,,210787,NS,MAITREYA.BO,,,0,,MAITREYA.BO: Yahoo returned no data | 210787.BO: Yahoo returned no data
BSE,STOCK,MAKS,Maks Energy Solutions,,209129,NS,MAKS.BO,,,0,,MAKS.BO: Yahoo returned no data | 209129.BO: Yahoo returned no data
