exchange,instrument_type,symbol,name,isin,security_id,series,data_symbol
BSE,STOCK,NARMP,Narmada Macplast Drip Irrigation,,517431,X,NARMP.BO
BSE,STOCK,NARPROP,Narendra Properties,,531416,X,NARPROP.BO
BSE,STOCK,NATCAPSUQ,Natural Capsules,,524654,T,NATCAPSUQ.BO
BSE,STOCK,NATCOPHARM,Natco Pharma,,524816,A,NATCOPHARM.BO
BSE,STOCK,NATFIT,National Fittings,,531289,X,NATFIT.BO
BSE,STOCK,NATGENI,National General Industries,,531651,X,NATGENI.BO
BSE,STOCK,NATHBIOGEN,Nath Bio-Genes,,537291,B,NATHBIOGEN.BO
BSE,STOCK,NATHIND,Nath Industries,,502587,X,NATHIND.BO
BSE,STOCK,NATHUEC,Natura Hue Chem,,531834,XT,NATHUEC.BO
BSE,STOCK,NATIONALUM,NALCO,,532234,A,NATIONALUM.BO
BSE,STOCK,NATIONSTD,National Standard,,504882,B,NATIONSTD.BO
BSE,STOCK,NATPLAS,National Plastic Industries,,526616,X,NATPLAS.BO
BSE,STOCK,NATPLASTI,National Plastic Technologies,,531287,X,NATPLASTI.BO
BSE,STOCK,NATPLY,National Plywood,,516062,Z,NATPLY.BO
BSE,STOCK,NATRAJPR,Natraj Proteins,,530119,X,NATRAJPR.BO
BSE,STOCK,NATURAL,Natural Biocon,,543207,X,NATURAL.BO
BSE,STOCK,NAUKRI,Info Edge,,532777,A,NAUKRI.BO
BSE,STOCK,NAVA,Nava,,513023,A,NAVA.BO
BSE,STOCK,NAVIGANT,Navigant Corporate Advisors,,539521,MT,NAVIGANT.BO
BSE,STOCK,NAVINFLUOR,Navin Fluorine International,,532504,A,NAVINFLUOR.BO
BSE,STOCK,NAVKARCORP,Navkar Corporation,,539332,B,NAVKARCORP.BO
BSE,STOCK,NAVKARURB,Navkar Urbanstructure,,531494,T,NAVKARURB.BO
BSE,STOCK,NAVNETEDUL,Navneet Education,,508989,B,NAVNETEDUL.BO
BSE,STOCK,NAZARA,Nazara Technologies,,543280,A,NAZARA.BO
BSE,STOCK,NBCC,NBCC,,534309,A,NBCC.BO
BSE,STOCK,NBFOOT,NB Footwear,,523242,P,NBFOOT.BO
BSE,STOCK,NBIFIN,NBI Industrial Finance Company,,201684,NS,NBIFIN.BO
BSE,STOCK,NBL,Naapbooks,,543351,TS,NBL.BO
BSE,STOCK,NCC,NCC,,500294,A,NCC.BO
BSE,STOCK,NCCBLUE,NCC Blue Water Products,,519506,P,NCCBLUE.BO
BSE,STOCK,NCLIND,NCL Industries,,502168,B,NCLIND.BO
BSE,STOCK,NCLRESE,NCL Research & Financial Services,,530557,XT,NCLRESE.BO
BSE,STOCK,NCML,Nilachal Carbo Metalicks,,544510,M,NCML.BO
BSE,STOCK,NDASEC,NDA Securities,,511535,X,NDASEC.BO
BSE,STOCK,NDGL,Naga Dhunseri Group,,204326,NS,NDGL.BO
BSE,STOCK,NDL,Nandan Denim,,532641,B,NDL.BO
BSE,STOCK,NDLVENTURE,NDL Ventures,,500189,B,NDLVENTURE.BO
BSE,STOCK,NDRAUTO,NDR Auto Components,,543214,B,NDRAUTO.BO
BSE,STOCK,NDTV,New Delhi Television (NDTV),,532529,B,NDTV.BO
BSE,STOCK,NEAGI,Neelamalai Agro Industries,,508670,B,NEAGI.BO
BSE,STOCK,NECCLTD,North Eastern Carrying Corp.,,534615,T,NECCLTD.BO
BSE,STOCK,NECLIFE,Nectar Lifesciences,,532649,B,NECLIFE.BO
BSE,STOCK,NEELAM,Neelam Linens & Garments,,212185,NS,NEELAM.BO
BSE,STOCK,NEELKAN,Neelkanth Rockminerals,,531049,Z,NEELKAN.BO
BSE,STOCK,NEELKANTH,Neelkanth,,512565,X,NEELKANTH.BO
BSE,STOCK,NEERAJ,Neeraj Paper Marketing,,539409,X,NEERAJ.BO
BSE,STOCK,NEETUYOSHI,Neetu Yoshi,,544434,MT,NEETUYOSHI.BO
BSE,STOCK,NEIL,Neil Industries,,539016,X,NEIL.BO
BSE,STOCK,NELCAST,Nelcast,,532864,B,NELCAST.BO
BSE,STOCK,NELCO,NELCO,,504112,B,NELCO.BO
BSE,STOCK,NEOCHEM,Neochem Bio Solutions,,215421,NS,NEOCHEM.BO
BSE,STOCK,NEOGEN,Neogen Chemicals,,542665,B,NEOGEN.BO
BSE,STOCK,NEOINFRA,Neo Infracon,,514332,X,NEOINFRA.BO
BSE,STOCK,NEPHROCARE,Nephro Care,,211745,NS,NEPHROCARE.BO
BSE,STOCK,NEPHROPLUS,Nephrocare Health Services,,544647,B,NEPHROPLUS.BO
BSE,STOCK,NEPLOG,Neptune Logitek,,544663,MT,NEPLOG.BO
BSE,STOCK,NEPTUNE,Neptune Petrochemicals,,213376,NS,NEPTUNE.BO
BSE,STOCK,NESCO,Nesco,,505355,A,NESCO.BO
BSE,STOCK,NESTLEIND,Nestle,,500790,A,NESTLEIND.BO
BSE,STOCK,NETLINK,Netlink Solutions,,509040,X,NETLINK.BO
BSE,STOCK,NETPIX,Net Pix Shorts Digital Media,,543247,TS,NETPIX.BO
BSE,STOCK,NETTLINX,Nettlinx,,511658,X,NETTLINX.BO
BSE,STOCK,NETWEB,Netweb Technologies,,543945,A,NETWEB.BO
BSE,STOCK,NETWORK18,Network18 Media & Investments,,532798,A,NETWORK18.BO
BSE,STOCK,NEUEON,Neueon Corporation,,532887,T,NEUEON.BO
BSE,STOCK,NEULANDLAB,Neuland Laboratories,,524558,A,NEULANDLAB.BO
BSE,STOCK,NEWGEN,Newgen Software Technologies,,540900,A,NEWGEN.BO
BSE,STOCK,NEWINFRA,Newtime Infrastructure,,531959,X,NEWINFRA.BO
BSE,STOCK,NEWLIGHT,New Light Industries,,540243,XT,NEWLIGHT.BO
BSE,STOCK,NEWMKTAVE,New Markets Avenue,,508867,XT,NEWMKTAVE.BO
BSE,STOCK,NEWTRAC,Markobenz Ventures,,514060,XT,NEWTRAC.BO
BSE,STOCK,NEXOME,Nexome Capital Markets,,508905,XT,NEXOME.BO
BSE,STOCK,NEXTMEDIA,Next Mediaworks,,532416,B,NEXTMEDIA.BO
BSE,STOCK,NEXUSSURGL,Nexus Surgical & Medicare,,538874,X,NEXUSSURGL.BO
BSE,STOCK,NEXXUS,Nexxus Petro Industries,,544265,M,NEXXUS.BO
BSE,STOCK,NFL,National Fertilizers,,523630,B,NFL.BO
BSE,STOCK,NFPSAMPOOR,NFP Sampoorna Foods,,216276,NS,NFPSAMPOOR.BO
BSE,STOCK,NGIL,Nakoda Group of Industries,,541418,B,NGIL.BO
BSE,STOCK,NGIND,NG Industries,,530897,X,NGIND.BO
BSE,STOCK,NGLFINE,NGL Fine Chem,,524774,B,NGLFINE.BO
BSE,STOCK,NH,Narayana Hrudayalaya,,539551,A,NH.BO
BSE,STOCK,NHCFOODS,NHC Foods,,517554,XT,NHCFOODS.BO
BSE,STOCK,NHL,Naturewings Holidays,,544245,M,NHL.BO
BSE,STOCK,NHPC,NHPC,,533098,A,NHPC.BO
BSE,STOCK,NIACL,The New India Assurance Company,,540769,A,NIACL.BO
BSE,STOCK,NIBE,NIBE,,535136,B,NIBE.BO
BSE,STOCK,NIBL,NRB Industrial Bearings,,535458,B,NIBL.BO
BSE,STOCK,NICCOPAR,Nicco Parks & Resorts,,526721,B,NICCOPAR.BO
BSE,STOCK,NIDAN,Nidan Labs & Healthcare,,208362,NS,NIDAN.BO
BSE,STOCK,NIDHGRN,Nidhi Granites,,512103,XT,NIDHGRN.BO
BSE,STOCK,NIHARINF,Nihar Info Global,,531083,X,NIHARINF.BO
BSE,STOCK,NIITLTD,NIIT,,500304,B,NIITLTD.BO
BSE,STOCK,NIITMTS,NIIT Learning Systems,,543952,B,NIITMTS.BO
BSE,STOCK,NIKHILAD,Nikhil Adhesive,,526159,X,NIKHILAD.BO
BSE,STOCK,NIKITA,Nikita Greentech Recycling,,213373,NS,NIKITA.BO
BSE,STOCK,NIKKIGL,Nikki Global Finance,,531272,X,NIKKIGL.BO
BSE,STOCK,NIKSTECH,NIKS Technology,,543282,TS,NIKSTECH.BO
BSE,STOCK,NILACHAL,Nilachal Refractories,,502294,X,NILACHAL.BO
BSE,STOCK,NILAINFRA,Nila Infrastructures,,530377,B,NILAINFRA.BO
BSE,STOCK,NILASPACES,Nila Spaces,,542231,B,NILASPACES.BO
BSE,STOCK,NILE,Nile,,530129,B,NILE.BO
BSE,STOCK,NILKAMAL,Nilkamal,,523385,B,NILKAMAL.BO
BSE,STOCK,NIMBSPROJ,Nimbus Projects,,511714,B,NIMBSPROJ.BO
BSE,STOCK,NINSYS,NINtec Systems,,539843,B,NINSYS.BO
BSE,STOCK,NIPPOBATRY,Indo National,,504058,B,NIPPOBATRY.BO
BSE,STOCK,NIRAJ,Niraj Cement Structurals,,532986,B,NIRAJ.BO
BSE,STOCK,NIRAJISPAT,Niraj Ispat Industries,,200475,NT,NIRAJISPAT.BO
BSE,STOCK,NIRAVCOM,Nirav Commercial,,512425,X,NIRAVCOM.BO
BSE,STOCK,NIRLON,Nirlon,,500307,B,NIRLON.BO
BSE,STOCK,NIRMAN,Nirman Agri Genetics,,209622,NS,NIRMAN.BO
BSE,STOCK,NIRMITEE,Nirmitee Robotics,,543194,MS,NIRMITEE.BO
BSE,STOCK,NISMGMT,NIS Management,,544495,M,NISMGMT.BO
BSE,STOCK,NISUS,Nisus Finance,,544296,M,NISUS.BO
BSE,STOCK,NITCO,Nitco,,532722,B,NITCO.BO
BSE,STOCK,NITINCAST,Nitin Castings,,508875,X,NITINCAST.BO
BSE,STOCK,NITINSPIN,Nitin Spinners,,532698,B,NITINSPIN.BO
BSE,STOCK,NITIRAJ,Nitiraj Engineers,,203799,NS,NITIRAJ.BO
BSE,STOCK,NITTAGELA,Nitta Gelatin,,506532,B,NITTAGELA.BO
BSE,STOCK,NIVABUPA,Niva Bupa Health Insurance Company,,544286,A,NIVABUPA.BO
BSE,STOCK,NIVAKA,Nivaka Fashions,,542206,XT,NIVAKA.BO
BSE,STOCK,NIYOGIN,Niyogin Fintech,,538772,X,NIYOGIN.BO
BSE,STOCK,NKIND,NK Industries,,519494,B,NKIND.BO
BSE,STOCK,NLCINDIA,NLC India,,513683,A,NLCINDIA.BO
BSE,STOCK,NLFL,Nalin Lease Finance,,531212,X,NLFL.BO
BSE,STOCK,NMDC,NMDC,,526371,A,NMDC.BO
BSE,STOCK,NMSGLOBAL,NMS Resources Global,,522289,X,NMSGLOBAL.BO
BSE,STOCK,NMSTEEL,Newmalayalam Steel,,212312,NS,NMSTEEL.BO
BSE,STOCK,NOBPOL,Noble Polymers,,539200,XT,NOBPOL.BO
BSE,STOCK,NOCIL,NOCIL,,500730,B,NOCIL.BO
BSE,STOCK,NOIDATOLL,Noida Toll Bridge,,532481,B,NOIDATOLL.BO
BSE,STOCK,NOL,National Oxygen,,507813,X,NOL.BO
BSE,STOCK,NORBTEAEXP,Norben Tea & Exports,,519528,B,NORBTEAEXP.BO
BSE,STOCK,NORRIS,Norris Medicines,,524414,X,NORRIS.BO
BSE,STOCK,NORTHARC,Northern Arc Capital,,544260,A,NORTHARC.BO
BSE,STOCK,NORTHLINK,Northlink Fiscal & Capital Services,,539110,Z,NORTHLINK.BO
BSE,STOCK,NOUVEAU,Nouveau Global Ventures,,531465,XT,NOUVEAU.BO
BSE,STOCK,NOVAAGRI,Nova Agritech,,544100,T,NOVAAGRI.BO
BSE,STOCK,NOVARTIND,Novartis,,500672,B,NOVARTIND.BO
BSE,STOCK,NOVATEOR,Novateor Research Laboratories,,542771,M,NOVATEOR.BO
BSE,STOCK,NOVELIX,Trimurthi,,536565,XT,NOVELIX.BO
BSE,STOCK,NOVIS,Nova Iron & Steel,,513566,X,NOVIS.BO
BSE,STOCK,NOVUS,Novus Loyalty,,544735,M,NOVUS.BO
BSE,STOCK,NOVYRA,Novyra Pharmachem,,519353,ZP,NOVYRA.BO
BSE,STOCK,NPFL,Neopolitan Pizza & Foods,,544269,M,NPFL.BO
BSE,STOCK,NPL,NPL,,544205,XT,NPL.BO
BSE,STOCK,NPRFIN,NPR Finance,,530127,X,NPRFIN.BO
BSE,STOCK,NPST,Network People Services Tech,,544396,B,NPST.BO
BSE,STOCK,NRAIL,N R Agarwal Industries,,516082,B,NRAIL.BO
BSE,STOCK,NRBBEARING,NRB Bearings,,530367,B,NRBBEARING.BO
BSE,STOCK,NRVANDANA,N R Vandana Tex Industries,,206022,NS,NRVANDANA.BO
BSE,STOCK,NSBBPO,NSB BPO Solutions,,544571,M,NSBBPO.BO
BSE,STOCK,NSDL,National Securities Depository (NSDL),,544467,A,NSDL.BO
BSE,STOCK,NSIL,Nalwa Sons Investments,,532256,B,NSIL.BO
BSE,STOCK,NSL,Northern Spirits,,542628,B,NSL.BO
BSE,STOCK,NSLNISP,NMDC Steel,,543768,A,NSLNISP.BO
BSE,STOCK,NTCIND,NTC Industries,,526723,B,NTCIND.BO
BSE,STOCK,NTPC,NTPC,,532555,A,NTPC.BO
BSE,STOCK,NTPCGREEN,NTPC Green Energy,,544289,A,NTPCGREEN.BO
BSE,STOCK,NUCLEUS,Nucleus Software,,531209,B,NUCLEUS.BO
BSE,STOCK,NUKLEUS,Nukleus Office solutions,,544370,M,NUKLEUS.BO
BSE,STOCK,NURECA,Nureca,,543264,T,NURECA.BO
BSE,STOCK,NUTECGLOB,Nutech Global,,531304,X,NUTECGLOB.BO
BSE,STOCK,NUTRICIRCLE,Nutricircle,,530219,X,NUTRICIRCLE.BO
BSE,STOCK,NUVAMA,Nuvama Wealth Management,,543988,A,NUVAMA.BO
BSE,STOCK,NUVOCO,Nuvoco Vistas Corporation,,543334,A,NUVOCO.BO
BSE,STOCK,NVENTURES,Nanavati Ventures,,543522,M,NVENTURES.BO
BSE,STOCK,NWIL,Nurture Well Industries,,531889,X,NWIL.BO
BSE,STOCK,NYKAA,Nykaa,,543384,A,NYKAA.BO
BSE,STOCK,NYSSACORP,Nyssa Corporation,,504378,X,NYSSACORP.BO
BSE,STOCK,OAL,Oriental Aromatics,,500078,B,OAL.BO
BSE,STOCK,OASISEC,Oasis Securities,,512489,XT,OASISEC.BO
BSE,STOCK,OBCL,OBCL,,541206,B,OBCL.BO
BSE,STOCK,OBEROIRLTY,Oberoi Realty,,533273,A,OBEROIRLTY.BO
BSE,STOCK,OBSCP,OBSC Perfection,,212135,NS,OBSCP.BO
BSE,STOCK,OCCLLTD,OCCL,,544278,T,OCCLLTD.BO
BSE,STOCK,OCEANIC,Oceanic Foods,,540405,X,OCEANIC.BO
BSE,STOCK,OCTAL,Octal Credit Capital,,538894,X,OCTAL.BO
BSE,STOCK,OCTAVE,Perfect-Octave Media Projects,,521062,X,OCTAVE.BO
BSE,STOCK,OCTAVIUSPL,Octavius Plantations,,542938,X,OCTAVIUSPL.BO
BSE,STOCK,OCTAWARE,Octaware Technologies,,540416,M,OCTAWARE.BO
BSE,STOCK,ODIGMA,Odigma Consultancy Solutions,,544301,B,ODIGMA.BO
BSE,STOCK,ODYCORP,Odyssey Corporation,,531996,B,ODYCORP.BO
BSE,STOCK,ODYSSEY,Odyssey Technologies,,530175,X,ODYSSEY.BO
BSE,STOCK,OFSS,Oracle Financial Services Software,,532466,A,OFSS.BO
BSE,STOCK,OIL,Oil India,,533106,A,OIL.BO
BSE,STOCK,OILCOUNTUB,Oil Country Tubular,,500313,T,OILCOUNTUB.BO
BSE,STOCK,OIVL,Onesource Industries & Ventures,,530805,X,OIVL.BO
BSE,STOCK,OKPLA,Ok Play,,526415,XT,OKPLA.BO
BSE,STOCK,OLAELEC,Ola Electric Mobility,,544225,A,OLAELEC.BO
BSE,STOCK,OLATECH,Olatech Solutions,,543578,M,OLATECH.BO
BSE,STOCK,OLECTRA,Olectra Greentech,,532439,A,OLECTRA.BO
BSE,STOCK,OLIL,One Click Logistics,,210693,NS,OLIL.BO
BSE,STOCK,OLPCL,Olympic Cards,,534190,X,OLPCL.BO
BSE,STOCK,OLYMPTX,Olympia Industries,,521105,X,OLYMPTX.BO
BSE,STOCK,OLYOI,Olympic Oil Industries,,507609,X,OLYOI.BO
BSE,STOCK,OMAXAUTO,Omax Autos,,520021,B,OMAXAUTO.BO
BSE,STOCK,OMAXE,Omaxe,,532880,B,OMAXE.BO
BSE,STOCK,OMEAG,Omega Ag-Seeds (Punjab),,519479,X,OMEAG.BO
BSE,STOCK,OMEGAIN,Omega Interactive Technologies,,511644,X,OMEGAIN.BO
BSE,STOCK,OMFREIGHT,Om Freight Forwarders,,544564,T,OMFREIGHT.BO
BSE,STOCK,OMFURN,Omfurn,,203162,NS,OMFURN.BO
BSE,STOCK,OMINFRAL,Om Infra,,531092,B,OMINFRAL.BO
BSE,STOCK,OMKARPH,Omkar Pharmachem,,532167,X,OMKARPH.BO
BSE,STOCK,OML,Om Metallogic,,544559,MT,OML.BO
BSE,STOCK,OMNI,Omnitech Engineering,,544720,B,OMNI.BO
BSE,STOCK,OMNIAX,Omni Axs Software,,532340,X,OMNIAX.BO
BSE,STOCK,OMNIPOTENT,Omnipotent Industries,,543400,M,OMNIPOTENT.BO
BSE,STOCK,OMNITEX,Omnitex Industries India,,514324,X,OMNITEX.BO
BSE,STOCK,OMPOWER,Om Power Transmission,,544750,B,OMPOWER.BO
BSE,STOCK,ONDOOR,On Door Concepts,,210749,NS,ONDOOR.BO
BSE,STOCK,ONEGLOBAL,One Global Service Provider,,514330,B,ONEGLOBAL.BO
BSE,STOCK,ONEINDIG,Oneindig Technologies,,544852,M,ONEINDIG.BO
BSE,STOCK,ONELIFECAP,Onelife Capital Advisors,,533632,T,ONELIFECAP.BO
BSE,STOCK,ONEPOINT,One Point One Solutions,,544748,B,ONEPOINT.BO
BSE,STOCK,ONESOURCE,Onesource Specialty Pharma,,544292,A,ONESOURCE.BO
BSE,STOCK,ONGC,Oil & Natural Gas Corporation,,500312,A,ONGC.BO
BSE,STOCK,ONIDA,Onida Electronics,,500279,B,ONIDA.BO
BSE,STOCK,ONIXSOLAR,Onix Solar Energy,,513119,B,ONIXSOLAR.BO
BSE,STOCK,ONMOBILE,OnMobile Global,,532944,T,ONMOBILE.BO
BSE,STOCK,ONTIC,Ontic Finserve,,540386,XT,ONTIC.BO
BSE,STOCK,ONWARDTEC,Onward Technologies,,517536,B,ONWARDTEC.BO
BSE,STOCK,ONYX,Onyx Biotec,,212187,NT,ONYX.BO
BSE,STOCK,OONE,ObjectOne Information Systems,,535657,X,OONE.BO
BSE,STOCK,OPCHAINS,OP Chains,,539116,MT,OPCHAINS.BO
BSE,STOCK,OPTIEMUS,Optiemus Infracom,,530135,B,OPTIEMUS.BO
BSE,STOCK,OPTIFIN,Optimus Finance,,531254,B,OPTIFIN.BO
BSE,STOCK,OPTIMYSTIX,Optimystix Entertainment,,216518,NS,OPTIMYSTIX.BO
BSE,STOCK,OPTIVALUE,Optivalue Tek Consulting,,213732,NT,OPTIVALUE.BO
BSE,STOCK,ORBTEXP,Orbit Exports,,512626,T,ORBTEXP.BO
BSE,STOCK,ORCHASP,Orchasp,,532271,B,ORCHASP.BO
BSE,STOCK,ORCHPHARMA,Orchid Pharma,,524372,B,ORCHPHARMA.BO
BSE,STOCK,ORGANICREC,Organic Recycling Systems,,543997,M,ORGANICREC.BO
BSE,STOCK,ORGCOAT,Organic Coatings,,531157,X,ORGCOAT.BO
BSE,STOCK,ORIANA,Oriana Power,,210541,NS,ORIANA.BO
BSE,STOCK,ORIBEVER,Orient Beverages,,507690,X,ORIBEVER.BO
BSE,STOCK,ORICONENT,Oricon Enterprises,,513121,B,ORICONENT.BO
BSE,STOCK,ORIENTALTL,Oriental Trimex,,532817,B,ORIENTALTL.BO
BSE,STOCK,ORIENTBELL,Orient Bell,,530365,B,ORIENTBELL.BO
BSE,STOCK,ORIENTCEM,Orient Cement,,535754,B,ORIENTCEM.BO
BSE,STOCK,ORIENTCER,Orient Ceratech,,504879,B,ORIENTCER.BO
BSE,STOCK,ORIENTELEC,Orient Electric,,541301,B,ORIENTELEC.BO
BSE,STOCK,ORIENTHOT,Oriental Hotels,,500314,B,ORIENTHOT.BO
BSE,STOCK,ORIENTLTD,Orient Press,,526325,T,ORIENTLTD.BO
BSE,STOCK,ORIENTPPR,Orient Paper & Industries,,502420,B,ORIENTPPR.BO
BSE,STOCK,ORIENTTECH,Orient Technologies,,544235,B,ORIENTTECH.BO
BSE,STOCK,ORIENTTR,Orient Tradelink,,531512,X,ORIENTTR.BO
BSE,STOCK,ORIRAIL,Oriental Rail Infrastructure,,531859,B,ORIRAIL.BO
BSE,STOCK,ORISSAMINE,Orissa Minerals Development Comp,,590086,B,ORISSAMINE.BO
BSE,STOCK,ORKLAINDIA,Orkla,,544595,B,ORKLAINDIA.BO
BSE,STOCK,OROSMITHS,Orosil Smiths,,531626,XT,OROSMITHS.BO
BSE,STOCK,ORTINGLOBE,Ortin Global,,539287,B,ORTINGLOBE.BO
BSE,STOCK,OSEASPR,Oseaspre Consultants,,509782,XT,OSEASPR.BO
BSE,STOCK,OSELDEVICE,Osel Devices,,212000,NS,OSELDEVICE.BO
BSE,STOCK,OSIAHYPER,Osia Hyper Retail,,209547,NT,OSIAHYPER.BO
BSE,STOCK,OSIAJEE,Osiajee Texfab,,540198,X,OSIAJEE.BO
BSE,STOCK,OSWALAGRO,Oswal Agro Mills,,500317,B,OSWALAGRO.BO
BSE,STOCK,OSWALGREEN,Oswal Greentech,,539290,B,OSWALGREEN.BO
BSE,STOCK,OSWALPUMPS,Oswal Pumps,,544418,B,OSWALPUMPS.BO
BSE,STOCK,OSWALSEEDS,ShreeOswal Seeds And Chemicals,,210546,NS,OSWALSEEDS.BO
BSE,STOCK,OVAL,Oval Projects Engineering,,544498,M,OVAL.BO
BSE,STOCK,OVOBELE,Ovobel Foods,,530741,XT,OVOBELE.BO
BSE,STOCK,OWAIS,Owais Metal & Mineral Processing,,211218,NT,OWAIS.BO
BSE,STOCK,OXFORDIN,Oxford Industries,,514414,XT,OXFORDIN.BO
BSE,STOCK,OXYGENTAPH,Oxygenta Pharmaceutical,,524636,XT,OXYGENTAPH.BO
BSE,STOCK,PACE,Pace E-Commerce Ventures,,543637,M,PACE.BO
BSE,STOCK,PACEDIGITK,Pace Digitek,,544550,B,PACEDIGITK.BO
BSE,STOCK,PACIFICI,Pacific Industries,,523483,B,PACIFICI.BO
BSE,STOCK,PADALPO,Padmanabh Alloys & Polymers,,531779,X,PADALPO.BO
BSE,STOCK,PADAMCO,Padam Cotton Yarns,,531395,XT,PADAMCO.BO
BSE,STOCK,PADMAIND,Padmanabh Industries,,526905,X,PADMAIND.BO
BSE,STOCK,PADMALAYAT,Padmalaya Telefilms,,532350,Z,PADMALAYAT.BO
BSE,STOCK,PAGEIND,Page Industries,,532827,A,PAGEIND.BO
BSE,STOCK,PAISALO,Paisalo Digital,,532900,A,PAISALO.BO
BSE,STOCK,PAJSON,Pajson Agro,,544657,M,PAJSON.BO
BSE,STOCK,PAKKA,Pakka,,516030,B,PAKKA.BO
BSE,STOCK,PALASHSECU,Palash Securities,,540648,B,PALASHSECU.BO
BSE,STOCK,PALCO,Palco Metals,,539121,X,PALCO.BO
BSE,STOCK,PALMJEWELS,Palm Jewels,,541444,X,PALMJEWELS.BO
BSE,STOCK,PALREDTEC,Palred Technologies,,532521,T,PALREDTEC.BO
BSE,STOCK,PALUCK,Paluck Technologies,,544897,MT,PALUCK.BO
BSE,STOCK,PANABYTE,Panabyte Technologies,,538742,X,PANABYTE.BO
BSE,STOCK,PANACEABIO,Panacea Biotec,,531349,B,PANACEABIO.BO
BSE,STOCK,PANAENERG,Panasonic Energy,,504093,X,PANAENERG.BO
BSE,STOCK,PANAFIC,Panafic Industrials,,538860,XT,PANAFIC.BO
BSE,STOCK,PANAMAPET,Panama Petrochem,,524820,B,PANAMAPET.BO
BSE,STOCK,PANCARBON,Panasonic Carbon,,508941,X,PANCARBON.BO
BSE,STOCK,PANCHMAHQ,Panchmahal Steels,,513511,B,PANCHMAHQ.BO
BSE,STOCK,PANCHSHEEL,Panchsheel Organics,,531726,X,PANCHSHEEL.BO
BSE,STOCK,PANCM,Panyam Cements & Mineral Industries,,500322,XT,PANCM.BO
BSE,STOCK,PANELEC,Pan Electroncis,,517397,X,PANELEC.BO
BSE,STOCK,PANHR,PAN HR Solutions,,544698,M,PANHR.BO
BSE,STOCK,PANIDPR,Panther Industrial Products,,524055,X,PANIDPR.BO
BSE,STOCK,PANINDIAC,PAN India Corporation,,511525,X,PANINDIAC.BO
BSE,STOCK,PANJON,Panjon,,526345,X,PANJON.BO
BSE,STOCK,PANKAJPO,Pankaj Polymers,,531280,XT,PANKAJPO.BO
BSE,STOCK,PANORAMA,Panorama Studios International,,539469,B,PANORAMA.BO
BSE,STOCK,PANSARI,Pansari Developers,,201657,NS,PANSARI.BO
BSE,STOCK,PANTH,Panth Infinity,,539143,X,PANTH.BO
BSE,STOCK,PAOS,Paos Industries,,530291,X,PAOS.BO
BSE,STOCK,PAR,Par Drugs & Chemical,,201686,NT,PAR.BO
BSE,STOCK,PARACABLES,Paramount Communications,,530555,B,PARACABLES.BO
BSE,STOCK,PARADEEP,Paradeep Phosphates,,543530,A,PARADEEP.BO
BSE,STOCK,PARAGMILK,Parag Milk Foods,,539889,A,PARAGMILK.BO
BSE,STOCK,PARAGON,Paragon Fine and Specialty Chemicals,,210774,NS,PARAGON.BO
BSE,STOCK,PARAGONF,Paragon Finance,,531255,X,PARAGONF.BO
BSE,STOCK,PARAMATRIX,Paramatrix Technologies,,211936,NS,PARAMATRIX.BO
BSE,STOCK,PARAMOUNT,Paramount Dye Tec,,212078,NS,PARAMOUNT.BO
BSE,STOCK,PARAMPARA,Parampara Dairy Delights,,200184,NS,PARAMPARA.BO
BSE,STOCK,PARAS,Paras Defence Space Tech,,543367,A,PARAS.BO
BSE,STOCK,PARASPETRO,Paras Petrofils,,521246,B,PARASPETRO.BO
BSE,STOCK,PARIN,Parin Enterprises,,205337,NS,PARIN.BO
BSE,STOCK,PARKERAC,Parker Agrochem Exports,,524628,X,PARKERAC.BO
BSE,STOCK,PARKHOSPS,Park Medi World,,544645,B,PARKHOSPS.BO
BSE,STOCK,PARKHOTELS,Apeejay Surrendra Park Hotels,,544111,B,PARKHOTELS.BO
BSE,STOCK,PARLEIND,Parle Industries,,532911,XT,PARLEIND.BO
BSE,STOCK,PARMCOS-B,Paramount Cosmetics,,507970,X,PARMCOS-B.BO
BSE,STOCK,PARMESHWAR,Parmeshwar Metal,,544330,M,PARMESHWAR.BO
BSE,STOCK,PARMSILK,Parmeshwari Silk Mills,,540467,XT,PARMSILK.BO
BSE,STOCK,PARNAXLAB,Parnax Lab,,506128,B,PARNAXLAB.BO
BSE,STOCK,PARSHVA,Parshva Enterprises,,542694,B,PARSHVA.BO
BSE,STOCK,PARSHWANA,Parshwanath Housing Finance,,511176,X,PARSHWANA.BO
BSE,STOCK,PARSVNATH,Parsvnath Developers,,532780,T,PARSVNATH.BO
BSE,STOCK,PARTH,Parth Electricals & Engineering,,213639,NS,PARTH.BO
BSE,STOCK,PARTYCRUS,Party Cruisers,,207734,NS,PARTYCRUS.BO
BSE,STOCK,PARVATI,Parvati Sweetners & Power,,541347,XT,PARVATI.BO
BSE,STOCK,PASARI,Pasari Spinning Mills,,521080,X,PASARI.BO
BSE,STOCK,PASHUPATI,Pashupati Cotspin,,544448,B,PASHUPATI.BO
BSE,STOCK,PASUPTAC,Pasupati Acrylons,,500456,T,PASUPTAC.BO
BSE,STOCK,PASUSPG,Pasupati Spinning & Weaving Mills,,503092,X,PASUSPG.BO
BSE,STOCK,PATANJALI,Patanjali Foods,,500368,A,PATANJALI.BO
BSE,STOCK,PATELCHEM,Patel Chem Specialities,,544460,MT,PATELCHEM.BO
