trades,wins,losses,win_rate_pct,avg_net_pct,avg_gross_pct,avg_winner_pct,avg_loser_pct,profit_factor,expectancy_pct,compounded_return_pct,max_drawdown_pct,avg_holding_days,target_exits,stop_exits,time_exits,experiment,exchange,symbol
3,1,2,33.33333333333333,-0.14999999999999636,3.700743415417189e-15,4.850000000000004,-2.649999999999997,0.9150943396226434,-0.14999999999999636,-0.6334190874999868,-5.2297749999999805,4.666666666666667,1,2,0,EMA_MACD_RSI,BSE,ADANIPOWER
4,2,2,50.0,1.0999999999999956,1.2499999999999956,4.850000000000004,-2.6500000000000132,1.8301886792452755,1.0999999999999956,4.18586008675621,-5.229775000000025,1.5,2,2,0,EMA_MACD_RSI,BSE,ASTERDM
1,1,0,100.0,4.850000000000004,5.000000000000004,4.850000000000004,0.0,inf,4.850000000000004,4.849999999999999,0.0,1.0,1,0,0,EMA_MACD_RSI,BSE,AYE
6,3,3,50.0,0.8257601122248492,0.9757601122248493,4.301520224449701,-2.650000000000002,1.6232151790376217,0.8257601122248492,4.670299814309509,-5.229774999999992,4.833333333333333,2,3,1,EMA_MACD_RSI,BSE,BAJFINANCE
10,1,9,10.0,-1.8614890885750988,-1.7114890885750988,5.113157894736836,-2.6364498644986467,0.21549002794285874,-1.8614890885750988,-17.353482043173486,-15.103730912350787,2.9,1,9,0,EMA_MACD_RSI,BSE,CGCL
9,1,8,11.11111111111111,-2.0764081772325773,-1.9264081772325774,0.21876440601167904,-2.3633047501381093,0.011570894845390478,-2.0764081772325773,-17.240928349512185,-16.084974218850313,7.333333333333333,0,6,3,EMA_MACD_RSI,BSE,COALINDIA
6,1,5,16.666666666666664,-1.379674796747965,-1.2296747967479649,4.850000000000004,-2.6256097560975586,0.36943799349744605,-1.379674796747965,-8.21069355394679,-7.683399239939003,2.5,1,5,0,EMA_MACD_RSI,BSE,CUPID
7,3,4,42.857142857142854,0.6105905006418492,0.7605905006418493,4.937719298245614,-2.6347560975609747,1.4055530518033112,0.6105905006418492,3.850768308931185,-5.170415243902415,2.7142857142857144,3,4,0,EMA_MACD_RSI,BSE,EPL
6,1,5,16.666666666666664,-1.3256525459991415,-1.1756525459991416,5.113157894736836,-2.613414634146337,0.39130093081513884,-1.3256525459991415,-7.9226791138000685,-5.475414541502643,3.0,1,5,0,EMA_MACD_RSI,BSE,ETERNAL
6,2,4,33.33333333333333,-0.4890554881904261,-0.33905548819042625,3.771857925672623,-2.6195121951219504,0.7199542595557615,-0.4890554881904261,-3.1722141308367924,-10.073498549861071,4.833333333333333,1,4,1,EMA_MACD_RSI,BSE,GMRAIRPORT
3,1,2,33.33333333333333,-0.1296747967479638,0.02032520325203624,4.850000000000004,-2.6195121951219478,0.9257448789571715,-0.1296747967479638,-0.5711803832316842,-2.649999999999997,1.6666666666666667,1,2,0,EMA_MACD_RSI,BSE,GROWW
4,1,3,25.0,-0.6787227214377383,-0.5287227214377382,5.113157894736836,-2.6093495934959297,0.6531842146259875,-0.6787227214377383,-2.902326185416193,-5.1704152439024265,2.0,1,3,0,EMA_MACD_RSI,BSE,HINDCOPPER
8,3,5,37.5,0.2764281129653449,0.4264281129653451,5.113157894736851,-2.6256097560975586,1.1684503874642513,0.2764281129653449,1.6704872045185004,-12.456550838289736,3.75,3,5,0,EMA_MACD_RSI,BSE,ICICIPRULI
4,1,3,25.0,-0.7445121951219462,-0.5945121951219462,4.850000000000004,-2.6093495934959297,0.6195669107337609,-0.7445121951219462,-3.145416774041432,-2.649999999999997,5.0,1,3,0,EMA_MACD_RSI,BSE,IDFCFIRSTB
6,2,4,33.33333333333333,-0.49685163989058295,-0.34685163989058293,3.717981665694098,-2.6042682926829235,0.7138246232426047,-0.49685163989058295,-3.2192111950000157,-5.1704152439024265,5.0,1,4,1,EMA_MACD_RSI,BSE,INFY
7,4,3,57.14285714285714,1.7948010269576398,1.94480102695764,5.1131578947368475,-2.62967479674797,2.592542571454142,1.7948010269576398,12.695906053476635,-5.229774999999992,4.142857142857143,4,3,0,EMA_MACD_RSI,BSE,INOXWIND
