exchange,instrument_type,symbol,name,isin,series,data_symbol
NSE,STOCK,BAJAJHFL,Bajaj Housing Finance Limited,INE377Y01014,EQ,BAJAJHFL.NS
NSE,STOCK,BAJAJHIND,Bajaj Hindusthan Sugar Limited,INE306A01021,EQ,BAJAJHIND.NS
NSE,STOCK,BAJAJHLDNG,Bajaj Holdings & Investment Limited,INE118A01012,EQ,BAJAJHLDNG.NS
NSE,STOCK,BAJAJINDEF,Indef Manufacturing Limited,INE0O9T01021,EQ,BAJAJINDEF.NS
NSE,STOCK,BAJAJST,Bajaj Steel Industries Limited,INE704G01024,EQ,BAJAJST.NS
NSE,STOCK,BAJEL,Bajel Projects Limited,INE0KQN01018,EQ,BAJEL.NS
NSE,STOCK,BAJFINANCE,Bajaj Finance Limited,INE296A01032,EQ,BAJFINANCE.NS
NSE,STOCK,BALAJEE,Shree Tirupati Balajee Agro Trading Company Limited,INE0S2G01011,EQ,BALAJEE.NS
NSE,STOCK,BALAJITELE,Balaji Telefilms Limited,INE794B01026,EQ,BALAJITELE.NS
NSE,STOCK,BALAMINES,Balaji Amines Limited,INE050E01027,EQ,BALAMINES.NS
NSE,STOCK,BALAXI,BALAXI PHARMACEUTICALS LIMITED,INE618N01022,EQ,BALAXI.NS
NSE,STOCK,BALKRISHNA,Balkrishna Paper Mills Limited,INE875R01011,EQ,BALKRISHNA.NS
NSE,STOCK,BALKRISIND,Balkrishna Industries Limited,INE787D01026,EQ,BALKRISIND.NS
NSE,STOCK,BALMLAWRIE,Balmer Lawrie & Company Limited,INE164A01016,EQ,BALMLAWRIE.NS
NSE,STOCK,BALPHARMA,Bal Pharma Limited,INE083D01012,EQ,BALPHARMA.NS
NSE,STOCK,BALRAMCHIN,Balrampur Chini Mills Limited,INE119A01028,EQ,BALRAMCHIN.NS
NSE,STOCK,BALUFORGE,Balu Forge Industries Limited,INE011E01029,EQ,BALUFORGE.NS
NSE,STOCK,BANARBEADS,Banaras Beads Limited,INE655B01011,EQ,BANARBEADS.NS
NSE,STOCK,BANARISUG,Bannari Amman Sugars Limited,INE459A01010,EQ,BANARISUG.NS
NSE,STOCK,BANCOINDIA,Banco Products (I) Limited,INE213C01025,EQ,BANCOINDIA.NS
NSE,STOCK,BANDHANBNK,Bandhan Bank Limited,INE545U01014,EQ,BANDHANBNK.NS
NSE,STOCK,BANG,Bang Overseas Limited,INE863I01016,EQ,BANG.NS
NSE,STOCK,BANKA,Banka BioLoo Limited,INE862Y01015,EQ,BANKA.NS
NSE,STOCK,BANKBARODA,Bank of Baroda,INE028A01039,EQ,BANKBARODA.NS
NSE,STOCK,BANKINDIA,Bank of India,INE084A01016,EQ,BANKINDIA.NS
NSE,STOCK,BANSALWIRE,Bansal Wire Industries Limited,INE0B9K01025,EQ,BANSALWIRE.NS
NSE,STOCK,BANSWRAS,Banswara Syntex Limited,INE629D01020,EQ,BANSWRAS.NS
NSE,STOCK,BASF,BASF India Limited,INE373A01013,EQ,BASF.NS
NSE,STOCK,BASML,Bannari Amman Spinning Mills Limited,INE186H01022,BE,BASML.NS
NSE,STOCK,BATAINDIA,Bata India Limited,INE176A01028,EQ,BATAINDIA.NS
NSE,STOCK,BATLIBOI,Batliboi Limited,INE177C01022,EQ,BATLIBOI.NS
NSE,STOCK,BAYERCROP,Bayer Cropscience Limited,INE462A01022,EQ,BAYERCROP.NS
NSE,STOCK,BBL,Bharat Bijlee Limited,INE464A01036,EQ,BBL.NS
NSE,STOCK,BBOX,Black Box Limited,INE676A01027,EQ,BBOX.NS
NSE,STOCK,BBTC,The Bombay Burmah Trading Corporation Limited,INE050A01025,EQ,BBTC.NS
NSE,STOCK,BBTCL,B&B Triplewall Containers Limited,INE01EE01011,EQ,BBTCL.NS
NSE,STOCK,BCG,Brightcom Group Limited,INE425B01027,EQ,BCG.NS
NSE,STOCK,BCLIND,Bcl Industries Limited,INE412G01024,EQ,BCLIND.NS
NSE,STOCK,BCONCEPTS,Brand Concepts Limited,INE977Y01011,EQ,BCONCEPTS.NS
NSE,STOCK,BCPL,BCPL Railway Infrastructure Limited,INE00SW01015,EQ,BCPL.NS
NSE,STOCK,BDL,Bharat Dynamics Limited,INE171Z01026,EQ,BDL.NS
NSE,STOCK,BEARDSELL,Beardsell Limited,INE520H01022,EQ,BEARDSELL.NS
NSE,STOCK,BECTORFOOD,Mrs. Bectors Food Specialities Limited,INE495P01020,EQ,BECTORFOOD.NS
NSE,STOCK,BEDMUTHA,Bedmutha Industries Limited,INE844K01012,EQ,BEDMUTHA.NS
NSE,STOCK,BEEKAY,Beekay Steel Industries Limited,INE213D01015,EQ,BEEKAY.NS
NSE,STOCK,BEL,Bharat Electronics Limited,INE263A01024,EQ,BEL.NS
NSE,STOCK,BELLACASA,Bella Casa Fashion & Retail Limited,INE344T01014,EQ,BELLACASA.NS
NSE,STOCK,BELRISE,Belrise Industries Limited,INE894V01022,EQ,BELRISE.NS
NSE,STOCK,BEML,BEML Limited,INE258A01024,EQ,BEML.NS
NSE,STOCK,BENARAS,Benares Hotels Limited,INE664D01019,EQ,BENARAS.NS
NSE,STOCK,BENGALASM,Bengal & Assam Company Limited,INE083K01017,EQ,BENGALASM.NS
NSE,STOCK,BEPL,Bhansali Engineering Polymers Limited,INE922A01025,EQ,BEPL.NS
NSE,STOCK,BERGEPAINT,Berger Paints (I) Limited,INE463A01038,EQ,BERGEPAINT.NS
NSE,STOCK,BESTAGRO,Best Agrolife Limited,INE052T01021,EQ,BESTAGRO.NS
NSE,STOCK,BETA,Beta Drugs Limited,INE351Y01019,EQ,BETA.NS
NSE,STOCK,BFINVEST,BF Investment Limited,INE878K01010,EQ,BFINVEST.NS
NSE,STOCK,BFUTILITIE,BF Utilities Limited,INE243D01012,EQ,BFUTILITIE.NS
NSE,STOCK,BGRENERGY,BGR Energy Systems Limited,INE661I01014,BE,BGRENERGY.NS
NSE,STOCK,BHAGCHEM,Bhagiradha Chemicals & Industries Limited,INE414D01027,EQ,BHAGCHEM.NS
NSE,STOCK,BHAGERIA,Bhageria Industries Limited,INE354C01027,BE,BHAGERIA.NS
NSE,STOCK,BHAGYANGR,Bhagyanagar India Limited,INE458B01036,EQ,BHAGYANGR.NS
NSE,STOCK,BHANDARI,Bhandari Hosiery Exports Limited,INE474E01029,EQ,BHANDARI.NS
NSE,STOCK,BHARATCOAL,Bharat Coking Coal Limited,INE05XR01022,EQ,BHARATCOAL.NS
NSE,STOCK,BHARATFORG,Bharat Forge Limited,INE465A01025,EQ,BHARATFORG.NS
NSE,STOCK,BHARATGEAR,Bharat Gears Limited,INE561C01019,BE,BHARATGEAR.NS
NSE,STOCK,BHARATRAS,Bharat Rasayan Limited,INE838B01021,EQ,BHARATRAS.NS
NSE,STOCK,BHARATSE,Bharat Seats Limited,INE415D01024,EQ,BHARATSE.NS
NSE,STOCK,BHARATWIRE,Bharat Wire Ropes Limited,INE316L01019,EQ,BHARATWIRE.NS
NSE,STOCK,BHARTIARTL,Bharti Airtel Limited,INE397D01024,EQ,BHARTIARTL.NS
NSE,STOCK,BHARTIHEXA,Bharti Hexacom Limited,INE343G01021,EQ,BHARTIHEXA.NS
NSE,STOCK,BHEL,Bharat Heavy Electricals Limited,INE257A01026,EQ,BHEL.NS
NSE,STOCK,BI,Bilcare Limited,INE986A01012,BE,BI.NS
NSE,STOCK,BIGBLOC,Bigbloc Construction Limited,INE412U01025,EQ,BIGBLOC.NS
NSE,STOCK,BIKAJI,Bikaji Foods International Limited,INE00E101023,EQ,BIKAJI.NS
NSE,STOCK,BIL,Bhartiya International Limited,INE828A01016,EQ,BIL.NS
NSE,STOCK,BILVYAPAR,BIL VYAPAR LIMITED,INE071A01013,BE,BILVYAPAR.NS
NSE,STOCK,BIMETAL,Bimetal Bearings Limited,INE469A01019,EQ,BIMETAL.NS
NSE,STOCK,BIOCON,Biocon Limited,INE376G01013,EQ,BIOCON.NS
NSE,STOCK,BIOFILCHEM,Biofil Chemicals & Pharmaceuticals Limited,INE829A01014,EQ,BIOFILCHEM.NS
NSE,STOCK,BIRLACABLE,Birla Cable Limited,INE800A01015,BE,BIRLACABLE.NS
NSE,STOCK,BIRLACORPN,Birla Corporation Limited,INE340A01012,EQ,BIRLACORPN.NS
NSE,STOCK,BIRLAMONEY,Aditya Birla Money Limited,INE865C01022,EQ,BIRLAMONEY.NS
NSE,STOCK,BIRLANU,BirlaNu Limited,INE557A01011,EQ,BIRLANU.NS
NSE,STOCK,BIRLAPREC,Birla Precision Technologies Limited,INE372E01025,EQ,BIRLAPREC.NS
NSE,STOCK,BLACKBUCK,BLACKBUCK LIMITED,INE0UIZ01018,EQ,BLACKBUCK.NS
NSE,STOCK,BLACKROSE,Black Rose Inds. Limited,INE761G01016,BE,BLACKROSE.NS
NSE,STOCK,BLAL,BEML Land Assets Limited,INE0N7W01012,EQ,BLAL.NS
NSE,STOCK,BLBLIMITED,BLB Limited,INE791A01024,EQ,BLBLIMITED.NS
NSE,STOCK,BLEL,Behari Lal Engineering Limited,INE1EEM01017,EQ,BLEL.NS
NSE,STOCK,BLIL,Balmer Lawrie Investments Limited,INE525F01025,EQ,BLIL.NS
NSE,STOCK,BLISSGVS,Bliss GVS Pharma Limited,INE416D01022,BE,BLISSGVS.NS
NSE,STOCK,BLKASHYAP,B. L. Kashyap and Sons Limited,INE350H01032,EQ,BLKASHYAP.NS
NSE,STOCK,BLS,BLS International Services Limited,INE153T01027,EQ,BLS.NS
NSE,STOCK,BLSE,BLS E-Services Limited,INE0NLT01010,EQ,BLSE.NS
NSE,STOCK,BLUECLOUDS,Blue Cloud Softech Solutions Limited,INE373T01047,EQ,BLUECLOUDS.NS
NSE,STOCK,BLUECOAST,Blue Coast Hotels Limited,INE472B01011,BE,BLUECOAST.NS
NSE,STOCK,BLUEDART,Blue Dart Express Limited,INE233B01017,EQ,BLUEDART.NS
NSE,STOCK,BLUEJET,Blue Jet Healthcare Limited,INE0KBH01020,EQ,BLUEJET.NS
NSE,STOCK,BLUESTARCO,Blue Star Limited,INE472A01039,EQ,BLUESTARCO.NS
NSE,STOCK,BLUESTONE,BlueStone Jewellery and Lifestyle Limited,INE304W01038,EQ,BLUESTONE.NS
NSE,STOCK,BLUSPRING,Bluspring Enterprises Limited,INE0U4101014,EQ,BLUSPRING.NS
NSE,STOCK,BMWVENTLTD,BMW Ventures Limited,INE965W01036,EQ,BMWVENTLTD.NS
NSE,STOCK,BNAGROCHEM,BN Agrochem Limited,INE00HZ01011,EQ,BNAGROCHEM.NS
NSE,STOCK,BNALTD,B & A Limited,INE489D01011,BE,BNALTD.NS
NSE,STOCK,BODALCHEM,Bodal Chemicals Limited,INE338D01028,EQ,BODALCHEM.NS
NSE,STOCK,BOHRAIND,Bohra Industries Limited,INE802W01023,EQ,BOHRAIND.NS
NSE,STOCK,BOMDYEING,Bombay Dyeing & Mfg Company Limited,INE032A01023,EQ,BOMDYEING.NS
NSE,STOCK,BONLON,Bonlon Industries Limited,INE0B9A01018,EQ,BONLON.NS
NSE,STOCK,BORANA,Borana Weaves Limited,INE16SF01016,EQ,BORANA.NS
NSE,STOCK,BOROLTD,Borosil Limited,INE02PY01013,EQ,BOROLTD.NS
NSE,STOCK,BORORENEW,BOROSIL RENEWABLES LIMITED,INE666D01022,EQ,BORORENEW.NS
NSE,STOCK,BOROSCI,Borosil Scientific Limited,INE02L001032,EQ,BOROSCI.NS
NSE,STOCK,BOSCH-HCIL,BOSCH HOME COMFORT INDIA LIMITED,INE782A01015,EQ,BOSCH-HCIL.NS
NSE,STOCK,BOSCHLTD,Bosch Limited,INE323A01026,EQ,BOSCHLTD.NS
NSE,STOCK,BPCL,Bharat Petroleum Corporation Limited,INE029A01011,EQ,BPCL.NS
NSE,STOCK,BPL,BPL Limited,INE110A01019,EQ,BPL.NS
NSE,STOCK,BPLPHARMA,Bharat Parenterals Limited,INE365Y01019,EQ,BPLPHARMA.NS
NSE,STOCK,BRAHMINFRA,Brahmaputra Infrastructure Limited,INE320I01017,EQ,BRAHMINFRA.NS
NSE,STOCK,BRIGADE,Brigade Enterprises Limited,INE791I01019,EQ,BRIGADE.NS
NSE,STOCK,BRIGHOTEL,Brigade Hotel Ventures Limited,INE03NU01014,EQ,BRIGHOTEL.NS
NSE,STOCK,BRIGHTBR,Bright Brothers Limited,INE630D01010,EQ,BRIGHTBR.NS
NSE,STOCK,BRITANNIA,Britannia Industries Limited,INE216A01030,EQ,BRITANNIA.NS
NSE,STOCK,BRNL,Bharat Road Network Limited,INE727S01012,EQ,BRNL.NS
NSE,STOCK,BROOKS,Brooks Laboratories Limited,INE650L01011,BE,BROOKS.NS
NSE,STOCK,BSE,BSE Limited,INE118H01025,EQ,BSE.NS
NSE,STOCK,BSHSL,Bombay Super Hybrid Seeds Limited,INE032Z01020,EQ,BSHSL.NS
NSE,STOCK,BSL,BSL Limited,INE594B01012,EQ,BSL.NS
NSE,STOCK,BSOFT,BIRLASOFT LIMITED,INE836A01035,EQ,BSOFT.NS
NSE,STOCK,BTML,Bodhi Tree Multimedia Limited,INE0EEJ01023,EQ,BTML.NS
NSE,STOCK,BTTL,Bhilwara Technical Textiles Limited,INE274K01012,BE,BTTL.NS
NSE,STOCK,BUILDPRO,Shankara Buildpro Limited,INE24OJ01011,EQ,BUILDPRO.NS
NSE,STOCK,BURNPUR,Burnpur Cement Limited,INE817H01022,EQ,BURNPUR.NS
NSE,STOCK,BUTTERFLY,Butterfly Gandhimathi Appliances Limited,INE295F01017,EQ,BUTTERFLY.NS
NSE,STOCK,BVCL,Barak Valley Cements Limited,INE139I01011,EQ,BVCL.NS
NSE,STOCK,BYKE,The Byke Hospitality Ltd,INE319B01014,BE,BYKE.NS
NSE,STOCK,CALSOFT,California Software Company Limited,INE526B01014,BE,CALSOFT.NS
NSE,STOCK,CAMLINFINE,Camlin Fine Sciences Limited,INE052I01032,EQ,CAMLINFINE.NS
NSE,STOCK,CAMPUS,Campus Activewear Limited,INE278Y01022,EQ,CAMPUS.NS
NSE,STOCK,CAMS,Computer Age Management Services Limited,INE596I01020,EQ,CAMS.NS
NSE,STOCK,CANBK,Canara Bank,INE476A01022,EQ,CANBK.NS
NSE,STOCK,CANFINHOME,Can Fin Homes Limited,INE477A01020,EQ,CANFINHOME.NS
NSE,STOCK,CANHLIFE,Canara HSBC Life Insurance Company Limited,INE01TY01017,EQ,CANHLIFE.NS
NSE,STOCK,CANTABIL,Cantabil Retail India Limited,INE068L01024,EQ,CANTABIL.NS
NSE,STOCK,CAPACITE,Capacit'e Infraprojects Limited,INE264T01014,EQ,CAPACITE.NS
NSE,STOCK,CAPILLARY,Capillary Technologies India Limited,INE0ILV01024,EQ,CAPILLARY.NS
NSE,STOCK,CAPITALSFB,Capital Small Finance Bank Limited,INE646H01017,EQ,CAPITALSFB.NS
NSE,STOCK,CAPLIPOINT,Caplin Point Laboratories Limited,INE475E01026,EQ,CAPLIPOINT.NS
NSE,STOCK,CAPTRUST,Capital Trust Limited,INE707C01018,BE,CAPTRUST.NS
NSE,STOCK,CARBORUNIV,Carborundum Universal Limited,INE120A01034,EQ,CARBORUNIV.NS
NSE,STOCK,CARERATING,CARE Ratings Limited,INE752H01013,EQ,CARERATING.NS
NSE,STOCK,CARRARO,Carraro India Limited,INE0V7W01012,EQ,CARRARO.NS
NSE,STOCK,CARTRADE,Cartrade Tech Limited,INE290S01011,EQ,CARTRADE.NS
NSE,STOCK,CARYSIL,CARYSIL LIMITED,INE482D01024,EQ,CARYSIL.NS
NSE,STOCK,CASTROLIND,Castrol India Limited,INE172A01027,EQ,CASTROLIND.NS
NSE,STOCK,CCAVENUE,AvenuesAI Limited,INE483S01020,EQ,CCAVENUE.NS
NSE,STOCK,CCCL,Consolidated Construction Consortium Limited,INE429I01024,EQ,CCCL.NS
NSE,STOCK,CCHHL,Country Club Hospitality & Holidays Limited,INE652F01027,EQ,CCHHL.NS
NSE,STOCK,CCL,CCL Products (India) Limited,INE421D01022,EQ,CCL.NS
NSE,STOCK,CDSL,Central Depository Services (India) Limited,INE736A01011,EQ,CDSL.NS
NSE,STOCK,CEATLTD,CEAT Limited,INE482A01020,EQ,CEATLTD.NS
NSE,STOCK,CEIGALL,Ceigall India Limited,INE0AG901020,EQ,CEIGALL.NS
NSE,STOCK,CEINSYS,Ceinsys Tech Limited,INE016Q01014,EQ,CEINSYS.NS
NSE,STOCK,CELEBRITY,Celebrity Fashions Limited,INE185H01016,EQ,CELEBRITY.NS
NSE,STOCK,CELLO,Cello World Limited,INE0LMW01024,EQ,CELLO.NS
NSE,STOCK,CEMPRO,Cemindia Projects Limited,INE686A01026,EQ,CEMPRO.NS
NSE,STOCK,CENTENKA,Century Enka Limited,INE485A01015,EQ,CENTENKA.NS
NSE,STOCK,CENTEXT,Century Extrusions Limited,INE281A01026,EQ,CENTEXT.NS
NSE,STOCK,CENTRALBK,Central Bank of India,INE483A01010,EQ,CENTRALBK.NS
NSE,STOCK,CENTRUM,Centrum Capital Limited,INE660C01027,EQ,CENTRUM.NS
NSE,STOCK,CENTUM,Centum Electronics Limited,INE320B01020,EQ,CENTUM.NS
NSE,STOCK,CENTURYPLY,Century Plyboards (India) Limited,INE348B01021,EQ,CENTURYPLY.NS
NSE,STOCK,CERA,Cera Sanitaryware Limited,INE739E01017,EQ,CERA.NS
NSE,STOCK,CEREBRAINT,Cerebra Integrated Technologies Limited,INE345B01019,BZ,CEREBRAINT.NS
NSE,STOCK,CESC,CESC Limited,INE486A01021,EQ,CESC.NS
NSE,STOCK,CEWATER,Concord Enviro Systems Limited,INE037Z01029,EQ,CEWATER.NS
NSE,STOCK,CFEL,Confidence Futuristic Energetech Limited,INE700F01024,EQ,CFEL.NS
NSE,STOCK,CGCL,Capri Global Capital Limited,INE180C01042,EQ,CGCL.NS
NSE,STOCK,CGPOWER,CG Power and Industrial Solutions Limited,INE067A01029,EQ,CGPOWER.NS
NSE,STOCK,CGVAK,CG Vak Software & Exports Limited,INE084D01010,EQ,CGVAK.NS
NSE,STOCK,CHALET,Chalet Hotels Limited,INE427F01016,EQ,CHALET.NS
NSE,STOCK,CHAMBLFERT,Chambal Fertilizers & Chemicals Limited,INE085A01013,EQ,CHAMBLFERT.NS
NSE,STOCK,CHEMBOND,Chembond Material Technologies Limited,INE995D01025,EQ,CHEMBOND.NS
NSE,STOCK,CHEMBONDCH,Chembond Chemicals Limited,INE0TGX01019,BE,CHEMBONDCH.NS
NSE,STOCK,CHEMCON,Chemcon Speciality Chemicals Limited,INE03YM01018,BE,CHEMCON.NS
NSE,STOCK,CHEMCRUX,Chemcrux Enterprises Limited,INE298W01016,EQ,CHEMCRUX.NS
NSE,STOCK,CHEMFAB,Chemfab Alkalis Limited,INE783X01023,EQ,CHEMFAB.NS
NSE,STOCK,CHEMPLASTS,Chemplast Sanmar Limited,INE488A01050,EQ,CHEMPLASTS.NS
NSE,STOCK,CHENNPETRO,Chennai Petroleum Corporation Limited,INE178A01016,EQ,CHENNPETRO.NS
NSE,STOCK,CHEVIOT,Cheviot Company Limited,INE974B01016,EQ,CHEVIOT.NS
NSE,STOCK,CHOICEIN,Choice International Limited,INE102B01014,EQ,CHOICEIN.NS
NSE,STOCK,CHOLAFIN,Cholamandalam Investment and Finance Company Limited,INE121A01024,EQ,CHOLAFIN.NS
NSE,STOCK,CHOLAHLDNG,Cholamandalam Financial Holdings Limited,INE149A01033,EQ,CHOLAHLDNG.NS
NSE,STOCK,CIEINDIA,CIE Automotive India Limited,INE536H01010,EQ,CIEINDIA.NS
NSE,STOCK,CIFL,Capital India Finance Limited,INE345H01024,EQ,CIFL.NS
NSE,STOCK,CINELINE,Cineline India Limited,INE704H01022,EQ,CINELINE.NS
NSE,STOCK,CINEVISTA,Cinevista Limited,INE039B01026,EQ,CINEVISTA.NS
NSE,STOCK,CIPLA,Cipla Limited,INE059A01026,EQ,CIPLA.NS
NSE,STOCK,CLEAN,Clean Science and Technology Limited,INE227W01023,EQ,CLEAN.NS
NSE,STOCK,CLEANMAX,Clean Max Enviro Energy Solutions Limited,INE647U01026,EQ,CLEANMAX.NS
NSE,STOCK,CLEDUCATE,CL Educate Limited,INE201M01029,BE,CLEDUCATE.NS
NSE,STOCK,CLSEL,Chaman Lal Setia Exports Limited,INE419D01026,EQ,CLSEL.NS
NSE,STOCK,CMLL,Caliber Mining and Logistics Limited,INE11XY01018,EQ,CMLL.NS
NSE,STOCK,CMPDI,Central Mine Planning & Design Institute Limited,INE05HV01027,EQ,CMPDI.NS
NSE,STOCK,CMRGREEN,CMR Green Technologies Limited,INE00WV01027,EQ,CMRGREEN.NS
NSE,STOCK,CMSINFO,CMS Info Systems Limited,INE925R01014,EQ,CMSINFO.NS
NSE,STOCK,CNL,Creative Newtech Limited,INE985W01018,EQ,CNL.NS
NSE,STOCK,COALINDIA,Coal India Limited,INE522F01014,EQ,COALINDIA.NS
NSE,STOCK,COASTCORP,Coastal Corporation Limited,INE377E01024,EQ,COASTCORP.NS
NSE,STOCK,COCHINSHIP,Cochin Shipyard Limited,INE704P01025,EQ,COCHINSHIP.NS
NSE,STOCK,COCKERILL,John Cockerill India Limited,INE515A01019,EQ,COCKERILL.NS
NSE,STOCK,COFFEEDAY,Coffee Day Enterprises Limited,INE335K01011,BE,COFFEEDAY.NS
NSE,STOCK,COFORGE,Coforge Limited,INE591G01025,EQ,COFORGE.NS
NSE,STOCK,COHANCE,Cohance Lifesciences Limited,INE03QK01018,EQ,COHANCE.NS
NSE,STOCK,COLPAL,Colgate Palmolive (India) Limited,INE259A01022,EQ,COLPAL.NS
NSE,STOCK,COMFINTE,Comfort Intech Limited,INE819A01049,EQ,COMFINTE.NS
NSE,STOCK,COMPEAU,Competent Automobiles Company Limited,INE823B01015,EQ,COMPEAU.NS
NSE,STOCK,COMPINFO,Compuage Infocom Limited,INE070C01037,BZ,COMPINFO.NS
NSE,STOCK,COMPUSOFT,Compucom Software Limited,INE453B01029,EQ,COMPUSOFT.NS
NSE,STOCK,COMSYN,Commercial Syn Bags Limited,INE073V01015,EQ,COMSYN.NS
NSE,STOCK,CONCOR,Container Corporation of India Limited,INE111A01025,EQ,CONCOR.NS
NSE,STOCK,CONCORDBIO,Concord Biotech Limited,INE338H01029,EQ,CONCORDBIO.NS
NSE,STOCK,CONFIPET,Confidence Petroleum India Limited,INE552D01024,EQ,CONFIPET.NS
NSE,STOCK,CONSOFINVT,Consolidated Finvest & Holdings Limited,INE025A01027,BE,CONSOFINVT.NS
NSE,STOCK,CONTROLPR,Control Print Limited,INE663B01015,EQ,CONTROLPR.NS
NSE,STOCK,CORALFINAC,Coral India Finance & Housing Limited,INE558D01021,EQ,CORALFINAC.NS
NSE,STOCK,CORDELIA,Waterways Leisure Tourism Limited,INE0LZF01039,EQ,CORDELIA.NS
NSE,STOCK,CORDSCABLE,Cords Cable Industries Limited,INE792I01017,EQ,CORDSCABLE.NS
NSE,STOCK,COROMANDEL,Coromandel International Limited,INE169A01031,EQ,COROMANDEL.NS
NSE,STOCK,CORONA,CORONA Remedies Limited,INE02ZQ01018,EQ,CORONA.NS
NSE,STOCK,COSMOFIRST,COSMO FIRST LIMITED,INE757A01017,EQ,COSMOFIRST.NS
NSE,STOCK,COUNCODOS,Country Condo's Limited,INE695B01025,BE,COUNCODOS.NS
NSE,STOCK,CPCAP,CP Capital Limited,INE521J01018,EQ,CPCAP.NS
NSE,STOCK,CPEDU,Career Point Edutech Limited,INE0P6P01016,EQ,CPEDU.NS
NSE,STOCK,CPL,Captain Polyplast Limited,INE536P01021,EQ,CPL.NS
NSE,STOCK,CPPLUS,Aditya Infotech Limited,INE819V01029,EQ,CPPLUS.NS
NSE,STOCK,CRAFTSMAN,Craftsman Automation Limited,INE00LO01017,EQ,CRAFTSMAN.NS
NSE,STOCK,CRAMC,Canara Robeco Asset Management Company Limited,INE218I01013,EQ,CRAMC.NS
NSE,STOCK,CRAVATEX,Cravatex Limited,INE145E01017,EQ,CRAVATEX.NS
NSE,STOCK,CREATIVEYE,Creative Eye Limited,INE230B01021,EQ,CREATIVEYE.NS
NSE,STOCK,CREDITACC,CREDITACCESS GRAMEEN LIMITED,INE741K01010,EQ,CREDITACC.NS
NSE,STOCK,CREST,Crest Ventures Limited,INE559D01011,EQ,CREST.NS
NSE,STOCK,CRISIL,Crisil Limited,INE007A01025,EQ,CRISIL.NS
NSE,STOCK,CRIZAC,Crizac Limited,INE0S4R01014,EQ,CRIZAC.NS
NSE,STOCK,CROMPTON,Crompton Greaves Consumer Electricals Limited,INE299U01018,EQ,CROMPTON.NS
NSE,STOCK,CROWN,Crown Lifters Limited,INE491V01019,EQ,CROWN.NS
NSE,STOCK,CRSL,Cressanda Railway Solutions Limited,INE716D01033,BE,CRSL.NS
NSE,STOCK,CSBBANK,CSB Bank Limited,INE679A01013,EQ,CSBBANK.NS
NSE,STOCK,CSLFINANCE,CSL Finance Limited,INE718F01018,EQ,CSLFINANCE.NS
NSE,STOCK,CSM,CSM Technologies Limited,INE0ZK601013,EQ,CSM.NS
NSE,STOCK,CTE,Cambridge Technology Enterprises Limited,INE627H01017,BE,CTE.NS
NSE,STOCK,CUB,City Union Bank Limited,INE491A01021,EQ,CUB.NS
NSE,STOCK,CUBEXTUB,Cubex Tubings Limited,INE144D01012,EQ,CUBEXTUB.NS
NSE,STOCK,CUMMINSIND,Cummins India Limited,INE298A01020,EQ,CUMMINSIND.NS
NSE,STOCK,CUPID,Cupid Limited,INE509F01029,EQ,CUPID.NS
NSE,STOCK,CURAA,Cura Technologies Limited,INE117B01020,EQ,CURAA.NS
NSE,STOCK,CYBERMEDIA,Cyber Media (India) Limited,INE278G01037,EQ,CYBERMEDIA.NS
NSE,STOCK,CYBERTECH,Cybertech Systems And Software Limited,INE214A01019,BE,CYBERTECH.NS
NSE,STOCK,CYIENT,Cyient Limited,INE136B01020,EQ,CYIENT.NS
NSE,STOCK,CYIENTDLM,Cyient DLM Limited,INE055S01018,EQ,CYIENTDLM.NS
NSE,STOCK,DABUR,Dabur India Limited,INE016A01026,EQ,DABUR.NS
NSE,STOCK,DAICHI,Dai-Ichi Karkaria Limited,INE928C01010,EQ,DAICHI.NS
NSE,STOCK,DALBHARAT,Dalmia Bharat Limited,INE00R701025,EQ,DALBHARAT.NS
NSE,STOCK,DALMIASUG,Dalmia Bharat Sugar and Industries Limited,INE495A01022,EQ,DALMIASUG.NS
NSE,STOCK,DAMCAPITAL,Dam Capital Advisors Limited,INE284H01025,EQ,DAMCAPITAL.NS
NSE,STOCK,DAMODARIND,Damodar Industries Limited,INE497D01022,BE,DAMODARIND.NS
NSE,STOCK,DANGEE,Dangee Dums Limited,INE688Y01022,EQ,DANGEE.NS
NSE,STOCK,DATAMATICS,Datamatics Global Services Limited,INE365B01017,EQ,DATAMATICS.NS
NSE,STOCK,DATAPATTNS,Data Patterns (India) Limited,INE0IX101010,EQ,DATAPATTNS.NS
NSE,STOCK,DAVANGERE,Davangere Sugar Company Limited,INE179G01029,EQ,DAVANGERE.NS
NSE,STOCK,DBCORP,D.B.Corp Limited,INE950I01011,EQ,DBCORP.NS
NSE,STOCK,DBEIL,Deepak Builders & Engineers India Limited,INE0OPA01027,BE,DBEIL.NS
NSE,STOCK,DBL,Dilip Buildcon Limited,INE917M01012,EQ,DBL.NS
NSE,STOCK,DBOL,Dhampur Bio Organics Limited,INE0I3401014,EQ,DBOL.NS
NSE,STOCK,DBREALTY,Valor Estate Limited,INE879I01012,EQ,DBREALTY.NS
NSE,STOCK,DBSTOCKBRO,DB (International) Stock Brokers Limited,INE921B01025,BE,DBSTOCKBRO.NS
NSE,STOCK,DCAL,Dishman Carbogen Amcis Limited,INE385W01011,EQ,DCAL.NS
NSE,STOCK,DCBBANK,DCB Bank Limited,INE503A01015,EQ,DCBBANK.NS
