variant,direction,signal_date,entry_date,exit_date,entry_price,stop_loss,target,exit_price,exit_reason,holding_days,gross_pnl_pct,net_pnl_pct,regime,rsi,extension_pct,symbol,exchange,data_symbol
EMA_MACD,SHORT,2024-12-20,2024-12-23,2025-01-07,78.83999633789062,80.81099624633788,74.89799652099609,76.66000366210938,TIME_EXIT,11,2.7650846994440337,2.6150846994440338,NEUTRAL,36.34406894308334,3.140420046019238,GMRAIRPORT,BSE,GMRAIRPORT.BO
EMA_MACD,LONG,2025-07-02,2025-07-03,2025-07-17,90.19000244140624,87.93525238037108,94.69950256347656,94.69950256347656,TARGET,11,5.00000000000001,4.850000000000009,BULL,63.34881056919642,2.709643799988911,GMRAIRPORT,BSE,GMRAIRPORT.BO
EMA_MACD,LONG,2025-09-17,2025-09-18,2025-09-22,91.86000061035156,89.56350059509278,96.45300064086915,89.56350059509278,STOP_LOSS,3,-2.499999999999997,-2.649999999999997,BULL,62.871779211672134,1.6817753569628118,GMRAIRPORT,BSE,GMRAIRPORT.BO
EMA_MACD,SHORT,2025-09-30,2025-10-01,2025-10-01,87.30000305175781,89.48250312805175,82.93500289916992,89.48250312805175,STOP_LOSS,1,-2.499999999999987,-2.649999999999987,BULL,42.11818470248956,0.8921641090434921,GMRAIRPORT,BSE,GMRAIRPORT.BO
EMA_MACD,LONG,2025-10-10,2025-10-13,2025-10-24,89.41999816894531,87.18449821472167,93.89099807739258,93.89099807739258,TARGET,9,5.000000000000003,4.850000000000002,BULL,54.14420409677888,0.7716363792229828,GMRAIRPORT,BSE,GMRAIRPORT.BO
EMA_MACD,SHORT,2026-01-13,2026-01-14,2026-01-16,99.0500030517578,101.52625312805174,94.09750289916991,101.52625312805174,STOP_LOSS,2,-2.499999999999992,-2.649999999999992,BULL,39.90978845910934,1.6192929737478676,GMRAIRPORT,BSE,GMRAIRPORT.BO
EMA_MACD,SHORT,2026-03-06,2026-03-09,2026-03-10,92.8499984741211,95.1712484359741,88.20749855041504,95.1712484359741,STOP_LOSS,2,-2.4999999999999845,-2.6499999999999844,BEAR,41.878038496079796,2.1380138271753975,GMRAIRPORT,BSE,GMRAIRPORT.BO
EMA_MACD,LONG,2026-05-28,2026-05-29,2026-06-01,101.66999816894533,99.1282482147217,106.75349807739259,99.1282482147217,STOP_LOSS,2,-2.5,-2.65,UNKNOWN,54.14006027298469,0.7712898985998706,GMRAIRPORT,BSE,GMRAIRPORT.BO
RSI_ZONE,SHORT,2024-12-20,2024-12-23,2025-01-07,78.83999633789062,80.81099624633788,74.89799652099609,76.66000366210938,TIME_EXIT,11,2.7650846994440337,2.6150846994440338,NEUTRAL,36.34406894308334,3.140420046019238,GMRAIRPORT,BSE,GMRAIRPORT.BO
RSI_ZONE,LONG,2025-07-02,2025-07-03,2025-07-17,90.19000244140624,87.93525238037108,94.69950256347656,94.69950256347656,TARGET,11,5.00000000000001,4.850000000000009,BULL,63.34881056919642,2.709643799988911,GMRAIRPORT,BSE,GMRAIRPORT.BO
RSI_ZONE,LONG,2025-09-17,2025-09-18,2025-09-22,91.86000061035156,89.56350059509278,96.45300064086915,89.56350059509278,STOP_LOSS,3,-2.499999999999997,-2.649999999999997,BULL,62.871779211672134,1.6817753569628118,GMRAIRPORT,BSE,GMRAIRPORT.BO
RSI_ZONE,SHORT,2026-01-13,2026-01-14,2026-01-16,99.0500030517578,101.52625312805174,94.09750289916991,101.52625312805174,STOP_LOSS,2,-2.499999999999992,-2.649999999999992,BULL,39.90978845910934,1.6192929737478676,GMRAIRPORT,BSE,GMRAIRPORT.BO
RSI_ZONE,SHORT,2026-03-09,2026-03-10,2026-03-10,93.0500030517578,95.37625312805173,88.39750289916991,95.37625312805173,STOP_LOSS,1,-2.4999999999999853,-2.6499999999999853,BEAR,36.61713421555376,3.547419223556632,GMRAIRPORT,BSE,GMRAIRPORT.BO
RSI_ZONE,LONG,2026-05-29,2026-06-01,2026-06-01,100.8000030517578,98.28000297546384,105.84000320434569,98.28000297546384,STOP_LOSS,1,-2.500000000000009,-2.650000000000009,BEAR,60.15695210969409,2.279852714784361,GMRAIRPORT,BSE,GMRAIRPORT.BO
EXT_3,SHORT,2024-12-23,2024-12-24,2025-01-08,79.31999969482422,81.30299968719481,75.353999710083,75.353999710083,TARGET,11,5.000000000000007,4.850000000000007,NEUTRAL,39.26499927949236,1.5638785583106687,GMRAIRPORT,BSE,GMRAIRPORT.BO
EXT_3,LONG,2025-07-02,2025-07-03,2025-07-17,90.19000244140624,87.93525238037108,94.69950256347656,94.69950256347656,TARGET,11,5.00000000000001,4.850000000000009,BULL,63.34881056919642,2.709643799988911,GMRAIRPORT,BSE,GMRAIRPORT.BO
EXT_3,LONG,2025-09-17,2025-09-18,2025-09-22,91.86000061035156,89.56350059509278,96.45300064086915,89.56350059509278,STOP_LOSS,3,-2.499999999999997,-2.649999999999997,BULL,62.871779211672134,1.6817753569628118,GMRAIRPORT,BSE,GMRAIRPORT.BO
EXT_3,SHORT,2026-01-13,2026-01-14,2026-01-16,99.0500030517578,101.52625312805174,94.09750289916991,101.52625312805174,STOP_LOSS,2,-2.499999999999992,-2.649999999999992,BULL,39.90978845910934,1.6192929737478676,GMRAIRPORT,BSE,GMRAIRPORT.BO
EXT_3,LONG,2026-05-29,2026-06-01,2026-06-01,100.8000030517578,98.28000297546384,105.84000320434569,98.28000297546384,STOP_LOSS,1,-2.500000000000009,-2.650000000000009,BEAR,60.15695210969409,2.279852714784361,GMRAIRPORT,BSE,GMRAIRPORT.BO
RSI_ZONE_EXT_3,SHORT,2024-12-23,2024-12-24,2025-01-08,79.31999969482422,81.30299968719481,75.353999710083,75.353999710083,TARGET,11,5.000000000000007,4.850000000000007,NEUTRAL,39.26499927949236,1.5638785583106687,GMRAIRPORT,BSE,GMRAIRPORT.BO
RSI_ZONE_EXT_3,LONG,2025-07-02,2025-07-03,2025-07-17,90.19000244140624,87.93525238037108,94.69950256347656,94.69950256347656,TARGET,11,5.00000000000001,4.850000000000009,BULL,63.34881056919642,2.709643799988911,GMRAIRPORT,BSE,GMRAIRPORT.BO
RSI_ZONE_EXT_3,LONG,2025-09-17,2025-09-18,2025-09-22,91.86000061035156,89.56350059509278,96.45300064086915,89.56350059509278,STOP_LOSS,3,-2.499999999999997,-2.649999999999997,BULL,62.871779211672134,1.6817753569628118,GMRAIRPORT,BSE,GMRAIRPORT.BO
RSI_ZONE_EXT_3,SHORT,2026-01-13,2026-01-14,2026-01-16,99.0500030517578,101.52625312805174,94.09750289916991,101.52625312805174,STOP_LOSS,2,-2.499999999999992,-2.649999999999992,BULL,39.90978845910934,1.6192929737478676,GMRAIRPORT,BSE,GMRAIRPORT.BO
RSI_ZONE_EXT_3,LONG,2026-05-29,2026-06-01,2026-06-01,100.8000030517578,98.28000297546384,105.84000320434569,98.28000297546384,STOP_LOSS,1,-2.500000000000009,-2.650000000000009,BEAR,60.15695210969409,2.279852714784361,GMRAIRPORT,BSE,GMRAIRPORT.BO
RSI_ZONE_NO_NEUTRAL,LONG,2025-07-02,2025-07-03,2025-07-17,90.19000244140624,87.93525238037108,94.69950256347656,94.69950256347656,TARGET,11,5.00000000000001,4.850000000000009,BULL,63.34881056919642,2.709643799988911,GMRAIRPORT,BSE,GMRAIRPORT.BO
RSI_ZONE_NO_NEUTRAL,LONG,2025-09-17,2025-09-18,2025-09-22,91.86000061035156,89.56350059509278,96.45300064086915,89.56350059509278,STOP_LOSS,3,-2.499999999999997,-2.649999999999997,BULL,62.871779211672134,1.6817753569628118,GMRAIRPORT,BSE,GMRAIRPORT.BO
RSI_ZONE_NO_NEUTRAL,SHORT,2026-01-13,2026-01-14,2026-01-16,99.0500030517578,101.52625312805174,94.09750289916991,101.52625312805174,STOP_LOSS,2,-2.499999999999992,-2.649999999999992,BULL,39.90978845910934,1.6192929737478676,GMRAIRPORT,BSE,GMRAIRPORT.BO
RSI_ZONE_NO_NEUTRAL,SHORT,2026-03-09,2026-03-10,2026-03-10,93.0500030517578,95.37625312805173,88.39750289916991,95.37625312805173,STOP_LOSS,1,-2.4999999999999853,-2.6499999999999853,BEAR,36.61713421555376,3.547419223556632,GMRAIRPORT,BSE,GMRAIRPORT.BO
RSI_ZONE_NO_NEUTRAL,LONG,2026-05-29,2026-06-01,2026-06-01,100.8000030517578,98.28000297546384,105.84000320434569,98.28000297546384,STOP_LOSS,1,-2.500000000000009,-2.650000000000009,BEAR,60.15695210969409,2.279852714784361,GMRAIRPORT,BSE,GMRAIRPORT.BO
RSI_ZONE_EXT_3_NO_NEUTRAL,LONG,2025-07-02,2025-07-03,2025-07-17,90.19000244140624,87.93525238037108,94.69950256347656,94.69950256347656,TARGET,11,5.00000000000001,4.850000000000009,BULL,63.34881056919642,2.709643799988911,GMRAIRPORT,BSE,GMRAIRPORT.BO
RSI_ZONE_EXT_3_NO_NEUTRAL,LONG,2025-09-17,2025-09-18,2025-09-22,91.86000061035156,89.56350059509278,96.45300064086915,89.56350059509278,STOP_LOSS,3,-2.499999999999997,-2.649999999999997,BULL,62.871779211672134,1.6817753569628118,GMRAIRPORT,BSE,GMRAIRPORT.BO
RSI_ZONE_EXT_3_NO_NEUTRAL,SHORT,2026-01-13,2026-01-14,2026-01-16,99.0500030517578,101.52625312805174,94.09750289916991,101.52625312805174,STOP_LOSS,2,-2.499999999999992,-2.649999999999992,BULL,39.90978845910934,1.6192929737478676,GMRAIRPORT,BSE,GMRAIRPORT.BO
RSI_ZONE_EXT_3_NO_NEUTRAL,LONG,2026-05-29,2026-06-01,2026-06-01,100.8000030517578,98.28000297546384,105.84000320434569,98.28000297546384,STOP_LOSS,1,-2.500000000000009,-2.650000000000009,BEAR,60.15695210969409,2.279852714784361,GMRAIRPORT,BSE,GMRAIRPORT.BO
BASE_CURRENT,LONG,2026-08-27,2026-08-28,2026-08-28,182.14999389648438,177.59624404907225,191.2574935913086,191.2574935913086,TARGET,1,4.9999999999999964,4.849999999999996,NEUTRAL,61.209371265915706,3.414117830482509,AYE,BSE,AYE.BO
EMA_MACD,LONG,2026-08-10,2026-08-11,2026-08-14,177.75,173.30625,186.63750000000002,173.30625,STOP_LOSS,4,-2.4999999999999964,-2.6499999999999964,BULL,57.99439865213171,3.9231657112763467,AYE,BSE,AYE.BO
EMA_MACD,LONG,2026-08-27,2026-08-28,2026-08-28,182.14999389648438,177.59624404907225,191.2574935913086,191.2574935913086,TARGET,1,4.9999999999999964,4.849999999999996,NEUTRAL,61.209371265915706,3.414117830482509,AYE,BSE,AYE.BO
RSI_ZONE,LONG,2026-08-27,2026-08-28,2026-08-28,182.14999389648438,177.59624404907225,191.2574935913086,191.2574935913086,TARGET,1,4.9999999999999964,4.849999999999996,NEUTRAL,61.209371265915706,3.414117830482509,AYE,BSE,AYE.BO
BASE_CURRENT,SHORT,2024-12-23,2024-12-24,2024-12-27,33.56999969482422,34.40924968719482,31.891499710083007,34.40924968719482,STOP_LOSS,3,-2.4999999999999956,-2.6499999999999955,NEUTRAL,35.22330829759257,2.5053781878344044,UJJIVANSFB,BSE,UJJIVANSFB.BO
BASE_CURRENT,LONG,2025-02-03,2025-02-04,2025-02-04,37.5,36.5625,39.375,36.5625,STOP_LOSS,1,-2.5,-2.65,NEUTRAL,65.73977988244312,5.300663008794643,UJJIVANSFB,BSE,UJJIVANSFB.BO
BASE_CURRENT,SHORT,2025-02-17,2025-02-18,2025-02-21,32.09000015258789,32.89225015640258,30.485500144958493,32.89225015640258,STOP_LOSS,4,-2.4999999999999822,-2.649999999999982,NEUTRAL,38.09530296222812,5.313460658377423,UJJIVANSFB,BSE,UJJIVANSFB.BO
BASE_CURRENT,LONG,2025-10-01,2025-10-03,2025-10-17,48.06999969482422,46.86824970245361,50.473499679565435,48.75,TIME_EXIT,11,1.4146043467709821,1.2646043467709822,BULL,64.54474276187696,3.7552308946046478,UJJIVANSFB,BSE,UJJIVANSFB.BO
BASE_CURRENT,LONG,2026-01-02,2026-01-05,2026-01-08,56.65999984741211,55.24349985122681,59.49299983978272,59.49299983978272,TARGET,4,5.000000000000007,4.850000000000007,BULL,62.52813932318099,3.4962549019400537,UJJIVANSFB,BSE,UJJIVANSFB.BO
BASE_CURRENT,LONG,2026-05-04,2026-05-05,2026-05-08,61.41999816894531,59.88449821472168,64.49099807739258,64.49099807739258,TARGET,4,4.999999999999996,4.849999999999995,BEAR,61.74676510304367,4.981456756282384,UJJIVANSFB,BSE,UJJIVANSFB.BO
BASE_CURRENT,SHORT,2026-05-18,2026-05-19,2026-05-26,54.290000915527344,55.647250938415525,51.575500869750975,55.647250938415525,STOP_LOSS,6,-2.499999999999995,-2.649999999999995,BEAR,37.79437138200829,3.643467916774284,UJJIVANSFB,BSE,UJJIVANSFB.BO
EMA_MACD,SHORT,2024-12-23,2024-12-24,2024-12-27,33.56999969482422,34.40924968719482,31.891499710083007,34.40924968719482,STOP_LOSS,3,-2.4999999999999956,-2.6499999999999955,NEUTRAL,35.22330829759257,2.5053781878344044,UJJIVANSFB,BSE,UJJIVANSFB.BO
EMA_MACD,SHORT,2025-01-14,2025-01-15,2025-01-20,33.9900016784668,34.83975172042847,32.29050159454346,34.83975172042847,STOP_LOSS,4,-2.5,-2.65,NEUTRAL,44.14030937255047,0.7821128638818059,UJJIVANSFB,BSE,UJJIVANSFB.BO
EMA_MACD,LONG,2025-02-03,2025-02-04,2025-02-04,37.5,36.5625,39.375,36.5625,STOP_LOSS,1,-2.5,-2.65,NEUTRAL,65.73977988244312,5.300663008794643,UJJIVANSFB,BSE,UJJIVANSFB.BO
EMA_MACD,SHORT,2025-02-17,2025-02-18,2025-02-21,32.09000015258789,32.89225015640258,30.485500144958493,32.89225015640258,STOP_LOSS,4,-2.4999999999999822,-2.649999999999982,NEUTRAL,38.09530296222812,5.313460658377423,UJJIVANSFB,BSE,UJJIVANSFB.BO
EMA_MACD,LONG,2025-10-01,2025-10-03,2025-10-17,48.06999969482422,46.86824970245361,50.473499679565435,48.75,TIME_EXIT,11,1.4146043467709821,1.2646043467709822,BULL,64.54474276187696,3.7552308946046478,UJJIVANSFB,BSE,UJJIVANSFB.BO
EMA_MACD,LONG,2026-01-02,2026-01-05,2026-01-08,56.65999984741211,55.24349985122681,59.49299983978272,59.49299983978272,TARGET,4,5.000000000000007,4.850000000000007,BULL,62.52813932318099,3.4962549019400537,UJJIVANSFB,BSE,UJJIVANSFB.BO
EMA_MACD,LONG,2026-05-04,2026-05-05,2026-05-08,61.41999816894531,59.88449821472168,64.49099807739258,64.49099807739258,TARGET,4,4.999999999999996,4.849999999999995,BEAR,61.74676510304367,4.981456756282384,UJJIVANSFB,BSE,UJJIVANSFB.BO
EMA_MACD,SHORT,2026-05-18,2026-05-19,2026-05-26,54.290000915527344,55.647250938415525,51.575500869750975,55.647250938415525,STOP_LOSS,6,-2.499999999999995,-2.649999999999995,BEAR,37.79437138200829,3.643467916774284,UJJIVANSFB,BSE,UJJIVANSFB.BO
RSI_ZONE,SHORT,2024-12-23,2024-12-24,2024-12-27,33.56999969482422,34.40924968719482,31.891499710083007,34.40924968719482,STOP_LOSS,3,-2.4999999999999956,-2.6499999999999955,NEUTRAL,35.22330829759257,2.5053781878344044,UJJIVANSFB,BSE,UJJIVANSFB.BO
RSI_ZONE,LONG,2025-02-04,2025-02-05,2025-02-07,37.369998931884766,36.435748958587645,39.23849887847901,39.23849887847901,TARGET,3,5.000000000000008,4.850000000000008,NEUTRAL,64.90048880529113,3.2550430521182614,UJJIVANSFB,BSE,UJJIVANSFB.BO
RSI_ZONE,SHORT,2025-02-17,2025-02-18,2025-02-21,32.09000015258789,32.89225015640258,30.485500144958493,32.89225015640258,STOP_LOSS,4,-2.4999999999999822,-2.649999999999982,NEUTRAL,38.09530296222812,5.313460658377423,UJJIVANSFB,BSE,UJJIVANSFB.BO
RSI_ZONE,LONG,2025-10-01,2025-10-03,2025-10-17,48.06999969482422,46.86824970245361,50.473499679565435,48.75,TIME_EXIT,11,1.4146043467709821,1.2646043467709822,BULL,64.54474276187696,3.7552308946046478,UJJIVANSFB,BSE,UJJIVANSFB.BO
RSI_ZONE,LONG,2026-01-02,2026-01-05,2026-01-08,56.65999984741211,55.24349985122681,59.49299983978272,59.49299983978272,TARGET,4,5.000000000000007,4.850000000000007,BULL,62.52813932318099,3.4962549019400537,UJJIVANSFB,BSE,UJJIVANSFB.BO
RSI_ZONE,LONG,2026-05-04,2026-05-05,2026-05-08,61.41999816894531,59.88449821472168,64.49099807739258,64.49099807739258,TARGET,4,4.999999999999996,4.849999999999995,BEAR,61.74676510304367,4.981456756282384,UJJIVANSFB,BSE,UJJIVANSFB.BO
RSI_ZONE,SHORT,2026-05-18,2026-05-19,2026-05-26,54.290000915527344,55.647250938415525,51.575500869750975,55.647250938415525,STOP_LOSS,6,-2.499999999999995,-2.649999999999995,BEAR,37.79437138200829,3.643467916774284,UJJIVANSFB,BSE,UJJIVANSFB.BO
EXT_3,SHORT,2024-12-23,2024-12-24,2024-12-27,33.56999969482422,34.40924968719482,31.891499710083007,34.40924968719482,STOP_LOSS,3,-2.4999999999999956,-2.6499999999999955,NEUTRAL,35.22330829759257,2.5053781878344044,UJJIVANSFB,BSE,UJJIVANSFB.BO
EXT_3,LONG,2025-02-05,2025-02-06,2025-02-07,37.29999923706055,36.36749925613403,39.16499919891358,39.16499919891358,TARGET,2,5.000000000000008,4.850000000000008,NEUTRAL,62.74382329774583,1.6040086291892581,UJJIVANSFB,BSE,UJJIVANSFB.BO
EXT_3,SHORT,2025-02-19,2025-02-20,2025-02-21,31.899999618530277,32.69749960899353,30.30499963760376,32.69749960899353,STOP_LOSS,2,-2.4999999999999933,-2.6499999999999932,NEUTRAL,37.927004019801814,2.5716874595984494,UJJIVANSFB,BSE,UJJIVANSFB.BO
EXT_3,LONG,2025-10-03,2025-10-06,2025-10-20,48.36000061035156,47.151000595092775,50.778000640869145,50.778000640869145,TARGET,11,5.000000000000009,4.8500000000000085,BULL,64.7948304827818,2.5704136918709297,UJJIVANSFB,BSE,UJJIVANSFB.BO
EXT_3,LONG,2026-01-07,2026-01-08,2026-01-08,57.130001068115234,55.70175104141235,59.986501121521,59.986501121521,TARGET,1,5.00000000000001,4.850000000000009,BULL,68.07420161285998,1.9702798366192005,UJJIVANSFB,BSE,UJJIVANSFB.BO
EXT_3,LONG,2026-05-07,2026-05-08,2026-05-11,62.95000076293945,61.37625074386597,66.09750080108643,61.37625074386597,STOP_LOSS,2,-2.5,-2.65,BEAR,64.57822081465739,2.2682692129823883,UJJIVANSFB,BSE,UJJIVANSFB.BO
RSI_ZONE_EXT_3,SHORT,2024-12-23,2024-12-24,2024-12-27,33.56999969482422,34.40924968719482,31.891499710083007,34.40924968719482,STOP_LOSS,3,-2.4999999999999956,-2.6499999999999955,NEUTRAL,35.22330829759257,2.5053781878344044,UJJIVANSFB,BSE,UJJIVANSFB.BO
RSI_ZONE_EXT_3,LONG,2025-02-05,2025-02-06,2025-02-07,37.29999923706055,36.36749925613403,39.16499919891358,39.16499919891358,TARGET,2,5.000000000000008,4.850000000000008,NEUTRAL,62.74382329774583,1.6040086291892581,UJJIVANSFB,BSE,UJJIVANSFB.BO
RSI_ZONE_EXT_3,SHORT,2025-02-19,2025-02-20,2025-02-21,31.899999618530277,32.69749960899353,30.30499963760376,32.69749960899353,STOP_LOSS,2,-2.4999999999999933,-2.6499999999999932,NEUTRAL,37.927004019801814,2.5716874595984494,UJJIVANSFB,BSE,UJJIVANSFB.BO
RSI_ZONE_EXT_3,LONG,2025-10-03,2025-10-06,2025-10-20,48.36000061035156,47.151000595092775,50.778000640869145,50.778000640869145,TARGET,11,5.000000000000009,4.8500000000000085,BULL,64.7948304827818,2.5704136918709297,UJJIVANSFB,BSE,UJJIVANSFB.BO
RSI_ZONE_EXT_3,LONG,2026-05-07,2026-05-08,2026-05-11,62.95000076293945,61.37625074386597,66.09750080108643,61.37625074386597,STOP_LOSS,2,-2.5,-2.65,BEAR,64.57822081465739,2.2682692129823883,UJJIVANSFB,BSE,UJJIVANSFB.BO
RSI_ZONE_NO_NEUTRAL,LONG,2025-10-01,2025-10-03,2025-10-17,48.06999969482422,46.86824970245361,50.473499679565435,48.75,TIME_EXIT,11,1.4146043467709821,1.2646043467709822,BULL,64.54474276187696,3.7552308946046478,UJJIVANSFB,BSE,UJJIVANSFB.BO
RSI_ZONE_NO_NEUTRAL,LONG,2026-01-02,2026-01-05,2026-01-08,56.65999984741211,55.24349985122681,59.49299983978272,59.49299983978272,TARGET,4,5.000000000000007,4.850000000000007,BULL,62.52813932318099,3.4962549019400537,UJJIVANSFB,BSE,UJJIVANSFB.BO
RSI_ZONE_NO_NEUTRAL,LONG,2026-05-04,2026-05-05,2026-05-08,61.41999816894531,59.88449821472168,64.49099807739258,64.49099807739258,TARGET,4,4.999999999999996,4.849999999999995,BEAR,61.74676510304367,4.981456756282384,UJJIVANSFB,BSE,UJJIVANSFB.BO
RSI_ZONE_NO_NEUTRAL,SHORT,2026-05-18,2026-05-19,2026-05-26,54.290000915527344,55.647250938415525,51.575500869750975,55.647250938415525,STOP_LOSS,6,-2.499999999999995,-2.649999999999995,BEAR,37.79437138200829,3.643467916774284,UJJIVANSFB,BSE,UJJIVANSFB.BO
RSI_ZONE_EXT_3_NO_NEUTRAL,LONG,2025-10-03,2025-10-06,2025-10-20,48.36000061035156,47.151000595092775,50.778000640869145,50.778000640869145,TARGET,11,5.000000000000009,4.8500000000000085,BULL,64.7948304827818,2.5704136918709297,UJJIVANSFB,BSE,UJJIVANSFB.BO
RSI_ZONE_EXT_3_NO_NEUTRAL,LONG,2026-05-07,2026-05-08,2026-05-11,62.95000076293945,61.37625074386597,66.09750080108643,61.37625074386597,STOP_LOSS,2,-2.5,-2.65,BEAR,64.57822081465739,2.2682692129823883,UJJIVANSFB,BSE,UJJIVANSFB.BO
BASE_CURRENT,SHORT,2025-01-10,2025-01-13,2025-01-14,60.11000061035156,61.612750625610346,57.10450057983398,61.612750625610346,STOP_LOSS,2,-2.4999999999999902,-2.64999999999999,NEUTRAL,35.55312419418763,2.6107609035643744,IDFCFIRSTB,BSE,IDFCFIRSTB.BO
BASE_CURRENT,SHORT,2025-09-26,2025-09-29,2025-10-06,68.91000366210938,70.6327537536621,65.46450347900391,70.6327537536621,STOP_LOSS,5,-2.4999999999999876,-2.6499999999999875,BULL,35.54806037884951,1.84234836285904,IDFCFIRSTB,BSE,IDFCFIRSTB.BO
BASE_CURRENT,LONG,2025-10-09,2025-10-10,2025-10-23,73.44999694824219,71.61374702453612,77.1224967956543,77.1224967956543,TARGET,9,5.0000000000000036,4.850000000000003,BULL,64.03021880397827,2.2372733313295083,IDFCFIRSTB,BSE,IDFCFIRSTB.BO
BASE_CURRENT,LONG,2026-05-27,2026-05-28,2026-06-02,71.33999633789062,69.55649642944336,74.90699615478516,69.55649642944336,STOP_LOSS,4,-2.500000000000004,-2.650000000000004,BEAR,62.50612363377795,1.9966210218374054,IDFCFIRSTB,BSE,IDFCFIRSTB.BO
EMA_MACD,SHORT,2025-01-10,2025-01-13,2025-01-14,60.11000061035156,61.612750625610346,57.10450057983398,61.612750625610346,STOP_LOSS,2,-2.4999999999999902,-2.64999999999999,NEUTRAL,35.55312419418763,2.6107609035643744,IDFCFIRSTB,BSE,IDFCFIRSTB.BO
EMA_MACD,SHORT,2025-02-14,2025-02-17,2025-02-28,60.4900016784668,62.00225172042846,57.465501594543454,57.465501594543454,TARGET,9,5.000000000000004,4.850000000000004,NEUTRAL,43.70784414658385,1.718572640049083,IDFCFIRSTB,BSE,IDFCFIRSTB.BO
EMA_MACD,LONG,2025-09-08,2025-09-09,2025-09-23,72.25,70.44375,75.8625,70.44375,STOP_LOSS,11,-2.500000000000008,-2.650000000000008,NEUTRAL,58.81371619093303,1.0008632768187704,IDFCFIRSTB,BSE,IDFCFIRSTB.BO
EMA_MACD,SHORT,2025-09-26,2025-09-29,2025-10-06,68.91000366210938,70.6327537536621,65.46450347900391,70.6327537536621,STOP_LOSS,5,-2.4999999999999876,-2.6499999999999875,BULL,35.54806037884951,1.84234836285904,IDFCFIRSTB,BSE,IDFCFIRSTB.BO
EMA_MACD,LONG,2025-10-09,2025-10-10,2025-10-23,73.44999694824219,71.61374702453612,77.1224967956543,77.1224967956543,TARGET,9,5.0000000000000036,4.850000000000003,BULL,64.03021880397827,2.2372733313295083,IDFCFIRSTB,BSE,IDFCFIRSTB.BO
EMA_MACD,LONG,2026-02-04,2026-02-05,2026-02-11,84.80999755859375,82.6897476196289,89.05049743652344,82.6897476196289,STOP_LOSS,5,-2.500000000000003,-2.650000000000003,NEUTRAL,56.08244504398203,1.4033653934004153,IDFCFIRSTB,BSE,IDFCFIRSTB.BO
EMA_MACD,SHORT,2026-02-13,2026-02-16,2026-02-17,81.19000244140625,83.2197525024414,77.13050231933593,83.2197525024414,STOP_LOSS,2,-2.499999999999986,-2.6499999999999857,NEUTRAL,41.012419988634456,1.4734316552097635,IDFCFIRSTB,BSE,IDFCFIRSTB.BO
EMA_MACD,LONG,2026-05-26,2026-05-27,2026-06-09,70.16999816894531,68.41574821472167,73.67849807739258,73.67849807739258,TARGET,10,4.9999999999999964,4.849999999999996,BEAR,58.50623143387996,1.4221435300047294,IDFCFIRSTB,BSE,IDFCFIRSTB.BO
RSI_ZONE,SHORT,2025-01-10,2025-01-13,2025-01-14,60.11000061035156,61.612750625610346,57.10450057983398,61.612750625610346,STOP_LOSS,2,-2.4999999999999902,-2.64999999999999,NEUTRAL,35.55312419418763,2.6107609035643744,IDFCFIRSTB,BSE,IDFCFIRSTB.BO
RSI_ZONE,SHORT,2025-09-26,2025-09-29,2025-10-06,68.91000366210938,70.6327537536621,65.46450347900391,70.6327537536621,STOP_LOSS,5,-2.4999999999999876,-2.6499999999999875,BULL,35.54806037884951,1.84234836285904,IDFCFIRSTB,BSE,IDFCFIRSTB.BO
RSI_ZONE,LONG,2025-10-09,2025-10-10,2025-10-23,73.44999694824219,71.61374702453612,77.1224967956543,77.1224967956543,TARGET,9,5.0000000000000036,4.850000000000003,BULL,64.03021880397827,2.2372733313295083,IDFCFIRSTB,BSE,IDFCFIRSTB.BO
RSI_ZONE,LONG,2026-05-27,2026-05-28,2026-06-02,71.33999633789062,69.55649642944336,74.90699615478516,69.55649642944336,STOP_LOSS,4,-2.500000000000004,-2.650000000000004,BEAR,62.50612363377795,1.9966210218374054,IDFCFIRSTB,BSE,IDFCFIRSTB.BO
EXT_3,SHORT,2025-01-10,2025-01-13,2025-01-14,60.11000061035156,61.612750625610346,57.10450057983398,61.612750625610346,STOP_LOSS,2,-2.4999999999999902,-2.64999999999999,NEUTRAL,35.55312419418763,2.6107609035643744,IDFCFIRSTB,BSE,IDFCFIRSTB.BO
EXT_3,SHORT,2025-09-26,2025-09-29,2025-10-06,68.91000366210938,70.6327537536621,65.46450347900391,70.6327537536621,STOP_LOSS,5,-2.4999999999999876,-2.6499999999999875,BULL,35.54806037884951,1.84234836285904,IDFCFIRSTB,BSE,IDFCFIRSTB.BO
EXT_3,LONG,2025-10-09,2025-10-10,2025-10-23,73.44999694824219,71.61374702453612,77.1224967956543,77.1224967956543,TARGET,9,5.0000000000000036,4.850000000000003,BULL,64.03021880397827,2.2372733313295083,IDFCFIRSTB,BSE,IDFCFIRSTB.BO
EXT_3,LONG,2026-05-27,2026-05-28,2026-06-02,71.33999633789062,69.55649642944336,74.90699615478516,69.55649642944336,STOP_LOSS,4,-2.500000000000004,-2.650000000000004,BEAR,62.50612363377795,1.9966210218374054,IDFCFIRSTB,BSE,IDFCFIRSTB.BO
